city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,adobe photoshop,ux,ui,adobe illustrator,дизайн интерфейсов,проектирование пользовательских интерфейсов,web-дизайн,linux,дизайн,веб-дизайн,other
Казань,ZiMAD,2019-12-11T08:46:01+0300,"  Задачи:      Создание с нуля макетов для рекламы мобильных игр с аудиторией больше 10 млн игроков (на основе технических заданий).   Работа над совместными проектами с Sony, Cartoon Networks, National Geographic и другими известными брендами.   Адаптация текущих макетов (под разные языки и разрешения).   Выполнение как индивидуальных, так и командных задач (с художниками, дизайнерами, специалистами по SFX и видео-дизайнерами).   Участие в разработке игр.      Требования:      Опыт работы графическим дизайнером от 2-х лет и наличие портфолио;   Отличное знание ключевых графических редакторов (как минимум, Photoshop и Illustrator);   Знание основ композиции, теории цвета, понимание основ типографики;   Знание английского языка (хотя бы на уровне чтения документации и просмотра обучающих видео).      Приветствуется:      Навыки работы в 3d пакетах (Blender, 3ds Max, Cinema 4D и тп)   Навыки работы в видеоредакторах   Навыки цветокоррекции и ретуши фотографий      Мы предлагаем:      Работу на сложных и интересных IT-проектах;   Комфортабельный офис в центре;   Официальное оформление: белая зарплата, отпуск, больничные;   ДМС;   Конкурентная заработная плата;   Бонусы по результатам работы;   Гибкое начало рабочего дня;   Курсы английского языка;   Участие в профильных мероприятиях (конференции, семинары, тренинги);   Профессиональный и карьерный рост;   Все условия для эффективной работы;   Оказываем поддержку при переезде, помогая на всех этапах релокации;       ",Полная занятость,Полный день,От 1 года до 3 лет,|Adobe Photoshop|Adobe Illustrator|Cinema 4D|Autodesk 3ds Max|3D Моделирование|Blender 3D,3.0,51750.0,1.0,43666.66666666666,дизайнер,"Опыт работы графическим дизайнером от 2-х лет и наличие портфолио. Отличное знание ключевых графических редакторов (как минимум, Photoshop и...",Создание с нуля макетов для рекламы мобильных игр с аудиторией больше 10 млн игроков (на основе технических заданий). ,0.06666666666666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
Казань,Ак Барс Банк,2019-11-18T11:20:49+0300," Мы ищем опытного администратора Linux систем для сопровождения инфраструктуры самого крупного банка Татарстана    Обязанности:      администрирование Linux (Redhat, Centos, Ubuntu, SLES, Debian);   администрирование системы хранения и анализа логов ELK;   администрирование системы управления конфигурациями Ansible;   администрирование веб серверов Apache/Nginx/IIS;   администрирование виртуальных машин Hyper-V, VMWare.     Требования:     высшее техническое образование;   уверенное владение ОC Linux, UNIX на уровне администратора;   навыки работы с доменом Active Directory;     навыки настройки серверов под управлением Windows;     знание инструментов CI/CD цикла (git, TeamCity, OctopusDeploy, artifactory, и др);   опыт написания скриптов на BASH/Python;   опыт контейнеризации (docker, kubernetis, Rancher).     Условия:     система мотивации: оклад (обсуждается индивидуально) + квартальная премия;   корпоративная программа лояльности + приятный cashback от партнеров Банка;   современный офис формата open space в 5 минутах ходьбы от м. Козья слобода;   электронная библиотека Alpina Digital;   ДМС после 1 года работы в ПАО &quot;АК БАРС&quot; БАНК (включая стоматологические услуги);   скидки на занятия в фитнес центре и бассейне (есть возможность выбора);   льготные условия кредитования.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,51750.0,1.0,43666.66666666666,дизайнер,"Высшее техническое образование. Уверенное владение ОC Linux, UNIX на уровне администратора. Навыки работы с доменом Active Directory. Навыки настройки серверов...","Администрирование Linux (Redhat, Centos, Ubuntu, SLES, Debian). Администрирование системы хранения и анализа логов ELK. Администрирование системы управления конфигурациями Ansible. ",0.8333333333333334,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,СТРОЙДОМ,2019-11-15T13:55:15+0300," Нам в команду требуется талантливый, креативный, ответственный и нацеленный на результат графический дизайнер. Портфолио иметь обязательно!  Обязанности: разработка дизайна рекламной и полиграфической продукции (рекламные плакаты, буклеты, визитки, листовки, каталоги продукции, баннеры, стенды и т.д.); разработка и создание презентаций, маркетинг-китов; создание баннеров для сайта и соц.сетей; создание фирменных стилей, инфографики, логотипов BTL. Владение графической версткой, Отрисовка векторных и растровых иллюстраций, Создавать креативные идеи. Разработка и создание сайтов, 3D - моделирование.  Требования: Опыт работы в сфере графического дизайна. Умение работать в режиме многозадачности и в сжатые сроки. Знание компьютерных программ: CorelDRAW, Adobe Photoshop, Adobe Illustrator, Adobe InDesign. Оперативность, исполнительность, ответственность, креативность. Наличие портфолио.  Условия: Работа в офисе. График работы 5/2 с 9.00 до 18.00 Испытательный срок: 3 месяца. Молодой энергичный и дружный коллектив. Просторный офис практически в центре города (ул.Спартаковская). Зарплата по результатам собеседования.  Личные качества: Стремление к личностному и профессиональному росту. Готовность к обучению и саморазвитию. Коммуникабельность. Пунктуальность и организованность. Стрессоустойчивость. Грамотная речь. Самостоятельное принятие решений. ",Полная занятость,Полный день,От 1 года до 3 лет,|Adobe Illustrator|Adobe Photoshop|Adobe InDesign|CorelDRAW|Графический дизайн,3.0,40000.0,1.0,43666.66666666666,дизайнер,"Нам в команду требуется талантливый, креативный, ответственный и нацеленный на результат графический дизайнер. Портфолио иметь обязательно! Владение графической версткой. ","Разработка дизайна рекламной и полиграфической продукции (рекламные плакаты, буклеты, визитки, листовки, каталоги продукции, баннеры, стенды и т.д.). ",0.9333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
Казань,Интернет магазин,2019-11-18T12:19:28+0300," Успешная IT- компания в связи с расширением ищет старшего дизайнера    Обязанности:        Дизайн, введение и совершенствование текущего графического дизайна компании.           Разработка и проектирование графического дизайна сайта.              Активное взаимодействие с маркетологами и менеджером проекта.   Курирование работы остальных дизайнеров.      Требования:          Умение работать с Adobe Photoshop, Corel Draw, Illustrator.   Знание Web (UI/UX) дизайна, опыт работы,   Понимание принципов адаптивной верстки.   Креативное мышление, хороший вкус.   Наличие качественного портфолио (обязательно).   Опыт работы дизайнером от 4 лет   Креативное мышление, хороший вкус.    Наличие качественного портфолио (обязательно) .   Управленческие навыки. Навыки работы в команде, руководства командой.      Условия:      работа в дружной it-команде над рядом e-commerce проектов,   работа строится по еженедельным спринтам (Scrum),   в качестве трекера задач используем redmine,   по лностью оборудованное рабочее место, удобное кресло, мощный компьютер, два монитора,    располагаемся в уютном офисе напротив ТатНефть Арены,    бесплатный чай/кофе/молоко в офисе,    отсутствие дресс-кода,    официальное трудоустройство по ТК РФ, белая заработная плата,    график работы 5-ти дневка, мягкое начало дня с 8 до 10 утра. Возможность регулировать рабочий день. Переработки оплачиваются!     При отклике, пожалуйста позаботьтесь о портфолио. Если вы внимательно прочитали вакансию, пожалуйста, при отклике в сопроводительном письме коротко расскажите о Вашем опыте работы. ",Полная занятость,Полный день,От 3 до 6 лет,|UX|UI|Web Design|Adobe Photoshop|Adobe Illustrator|Usability|Графический дизайн,6.0,65000.0,3.0,40000.0,дизайнер,"Умение работать с Adobe Photoshop, Corel Draw, Illustrator. Знание Web (UI/UX) дизайна, опыт работы. Понимание принципов адаптивной верстки. ","Дизайн, введение и совершенствование текущего графического дизайна компании. Разработка и проектирование графического дизайна сайта. Активное взаимодействие с маркетологами и менеджером...",0.8333333333333334,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
Казань,ZiMAD,2019-11-20T12:04:53+0300," Обязанности:     2D/3D анимация эффектов, разной степени сложности в Unity;   2D/3D анимация персонажей и объектов в Unity;   Cоздание сценарных игровых роликов.     Требования:     Наличие портфолио;   Опыт работы с игровым движком (Unity3d) и с ParticleSystem в частности;   Свободное владение любым 3D-редактором (Max, Maya или др.);     Пожелания:     Моделирование low-poly моделей;   Подготовка персонажей к анимации (rigging, skinning, character setup);   Опыт компоузинга;   Художественное образование;   Увлеченность видео играми.      Мы предлагаем:      Работу на сложных и интересных IT-проектах;   Комфортабельный офис в центре;   Официальное оформление: белая зарплата, отпуск, больничные;   ДМС;   Конкурентная заработная плата;   Бонусы по результатам работы;   Гибкое начало рабочего дня;   Курсы английского языка;   Участие в профильных мероприятиях (конференции, семинары, тренинги);   Профессиональный и карьерный рост;   Все условия для эффективной работы;   Оказываем поддержку при переезде, помогая на всех этапах релокации;   ",Полная занятость,Полный день,От 1 года до 3 лет,|Unity|2D|3D|3D Max|Autodesk Maya|Autodesk 3ds Max,3.0,51750.0,1.0,43666.66666666666,дизайнер,Наличие портфолио. Опыт работы с игровым движком (Unity3d) и с ParticleSystem в частности. Свободное владение любым 3D...,"2D/3D анимация эффектов, разной степени сложности в Unity. 2D/3D анимация персонажей и объектов в...",0.7666666666666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Казань,Акселболт Паблишинг,2019-12-13T10:57:24+0300," Axlebolt Publishing является успешным игроком на международном рынке, за плечами которого несколько отличных проектов.   Мы разрабатываем мобильные игры, которые пользуются популярностью в различных уголках мира. Наши основные проекты - 3D-игры с PvP боями в режиме реального времени.   Мы активно развиваемся и приглашаем в команду профессионального и креативного моушн-дизайнера с желанием создавать качественные видеоролики для наших проектов.    Задачи, которые ждут вас:      Создание высококачественных видеороликов: маркетинговых, промо и геймплейных роликов игр      Какие навыки пригодятся:      Наличие портфолио (приветствуются примеры роликов для игр)   Профессиональное владение пакетами Adobe (After Effects, Photoshop). Приветствуется опыт работы с Adobe Animate (Adobe Flash) и Adobe Premiere   Знание основных принципов анимации   Умение работать с вспомогательными программами и плагинами   Знание основ композиции, понимание монтажных правил и приемов, чувство ритма, умение работать с цветом   Умение грамотно смонтировать звук      Преимущества работы в Axlebolt:      Комфортный современный офис в центре Казани: удобная оборудованная кухня, зона отдыха и панорамный вид с 14 этажа   Достойная заработная плата и премии   Оформление по ТК РФ   Обеды за счет компании, курсы английского языка и оплачиваемая парковка   Удобный гибкий график работы   Совместные корпоративные мероприятия   Работа в творческой и дружной команде, в самой развивающейся сфере ИТ   ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,51750.0,1.0,43666.66666666666,дизайнер,"Наличие портфолио (приветствуются примеры роликов для игр). Профессиональное владение пакетами Adobe (After Effects, Photoshop). Приветствуется опыт работы с Adobe Animate...","Создание высококачественных видеороликов: маркетинговых, промо и геймплейных роликов игр.",0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,DataArt,2019-12-10T19:37:35+0300,"  UI/UX Developer, Financial Management Software (Санкт-Петербург)     О работе    Наш клиент — ведущий поставщик финансовых и бухгалтерских систем для международных предприятий. Компания поставляет комплексные решения используя технологии Microsoft.   Мы ищем специалиста в команду для разработки UX/UI-компонентов финансового приложения (развернуто в распределенной среде). Среди основных обязанностей — проектирование и разработка функциональности, которая предназначена для хостинговых приложений, поддерживающих многопользовательскую, высокомасштабируемую обработку транзакций.    Требования      Степень бакалавра в области информатики, технических наук или смежных дисциплин.   Не менее 3-х лет опыта разработки браузерных приложений для предприятий с зависимостью от реляционной системы хранения данных.   Опыт работы с JavaScript, Ajax, JQuery, HTML, CSS и REST.   Опыт работы с ASP.NET, C#, XML и .NET Framework.   Опыт проектирования и разработки компонентной архитектуры.      Будет плюсом      Знания в области технологий Microsoft (ASP.NET WCF и SharePoint).   Опыт работы с Crystal Reports или Microsoft SQL Server Reporting Services и понимание множественного объединения таблиц, их группировки и сортировки.   Опыт работы с финансовыми/бухгалтерскими приложениями.          DATAART ПРЕДЛАГАЕТ:      Профессиональное развитие: - Опытные коллеги готовы делиться знаниями. - Возможность менять проекты, стек, пробовать себя в разных ролях. - Более 150 внутренних курсов повышения квалификации. - Изучение и практика английского: курсы, общение с коллегами и клиентами из разных стран. - Поддержка докладчиков, выступающих на конференциях и встречах технологических сообществ.   Возможность сосредоточиться на работе: отсутствие бюрократии и микроменеджмента, удобные корпоративные сервисы.   Дружеская атмосфера, забота о комфорте специалистов.   Гибкий график (есть присутственные часы), возможность работать удаленно по согласованию с коллегами.   Возможность поработать в любом нашем центре разработки.   ",Полная занятость,Гибкий график,От 3 до 6 лет,,6.0,51750.0,3.0,43666.66666666666,дизайнер,"Степень бакалавра в области информатики, технических наук или смежных дисциплин. Не менее 3-х лет опыта разработки браузерных приложений для...","Изучение и практика английского: курсы, общение с коллегами и клиентами из разных стран. - Поддержка докладчиков, выступающих на конференциях и встречах...",0.1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Акселболт Паблишинг,2019-12-13T14:07:13+0300,"  Axlebolt Publishing  является успешным игроком на международном рынке, за плечами которого несколько отличных проектов.   Мы разрабатываем мобильные игры, которые пользуются успехом в различных уголках мира. Наши основные проекты - 3D-игры с PvP боями в режиме реального времени.  Мы активно развиваемся и приглашаем талантливого Level Designer для работы над текущим проектом компании, мобильным экшн-шутером от первого лица Standoff 2.    Задачи, которые ждут вас:      Создание захватывающих игровых локаций   Построение трехмерного прототипа локации   Создание игрового окружения и его деталей (проектирование, концепция, текстурирование)   Продумывание баланса игры   Взаимодействие с 3D-моделлерами и художниками. Поддержка уровней (внесение корректировок, доработка)      Какие навыки пригодятся:      Понимание принципов организации игрового пространства   Пространственное воображение, широкий кругозор, наблюдательность   Уверенное владение Adobe Photoshop   Наличие портфолио   Любовь к играм      Будет плюсом:      Опыт работы с Unity3D   Основные навыки работы с популярными пакетами 3D-моделирования   Художественное образование      Преимущества работы в Axlebolt:        Комфортный современный офис в центре Казани: удобная оборудованная кухня, зона отдыха и панорамный вид с 14 этажа       Достойная заработная плата и премии       Оформление по ТК РФ       Обеды за счет компании, курсы английского языка и оплачиваемая парковка       Удобный гибкий график работы       Совместные корпоративные мероприятия       Работа в творческой и дружной команде, в самой развивающейся сфере it     ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Adobe Photoshop|3D Max|Unity,3.0,51750.0,1.0,43666.66666666666,дизайнер,"Понимание принципов организации игрового пространства. Пространственное воображение, широкий кругозор, наблюдательность. Уверенное владение Adobe Photoshop. Наличие портфолио. Любовь к играм. ","Создание захватывающих игровых локаций. Построение трехмерного прототипа локации. Создание игрового окружения и его деталей (проектирование, концепция, текстурирование). Продумывание баланса игры. ",0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Казань,Плейджендари Ру,2019-11-27T13:13:11+0300,"  Playgendary  ищет опытного левел-дизайнера для разработки мобильных игр, в направлении Casual- комплексные игры-сервисы, рассчитанные на долгосрочный интерес игрока. У нас высокая скорость разработки и такая же планка качества, поэтому мы ищем гибких, проактивных левел-дизайнеров с высокой степенью самоорганизации и ответственности.    Playgendary  сегодня – это команда из 350+ человек, работающих в офисах компании в Санкт-Петербурге, Минске и Екатеринбурге. У нас более 700 миллионов игроков по всему миру, а в 2018-м году Playgendary вошла в ТОП-10 игровых разработчиков по количеству скачиваний. Среди наших хитов: Kick the Buddy, Polysphere, Bowmasters, Tank Stars.   Процессы в  Playgendary  просты и понятны: у нас нет долгих согласований, а сотрудники сами могут принимать решения. Так что у вас всегда будет возможность реализовать свои идеи и пробовать что-то новое. А еще мы очень ценим простоту общения.   Вакансия открыта для соискателей из любой точки мира. Вам не нужно уезжать из родного города, от друзей или семьи, чтобы стать частью одного из лидеров рынка мобильных игр.  Узнать больше о нашей распределенной команде:  https://vc.ru/playgendary/80884-remote-work    Что нужно делать:      Разрабатывать интересные матч-3 уровни   Генерировать идеи и концепции матч-3 элементов   Создавать высококачественный игровой контент для миллионов игроков      Требования:      Опыт работы над матч-3 проектами от 3-х лет   Понимание рынка казуальных мобильных игр и актуальных игровых тенденций   Умение фокусироваться на результате работы   Способность аргументировать все принимаемые решения, как с точки зрения игрового опыта, так и с точки зрения нужд проекта   Понимание аналитики и навыки принятия решений на основе данных      Будет плюсом:      Знание математики и теории вероятностей   Английский язык      Дополнительными плюсами будут:      Опыт работы с системами сбора игровой статистики   Желание делиться знаниями и опытом      Что мы предлагаем:      Возможность работать из любой точки мира или в офисе компании   Зарплату, защищенную от валютных колебаний   Зарубежные поездки   Сильную команду увлеченных единомышленников   Помощь в реализации ваших идей   Постоянный профессиональный рост (компания оплачивает образовательные материалы и участие в конференциях)   Просторный офис в центре города с хорошим транспортным сообщением   Эргономичное рабочее место   Денежные подарки к важным жизненным событиям   Реферальную программу и возможность работать с друзьями   Оплату занятий спортом   Помощь с релокацией в Минск, Санкт-Петербург или Екатеринбург   ",Полная занятость,Удаленная работа,От 1 года до 3 лет,,3.0,51750.0,1.0,43666.66666666666,дизайнер,Опыт работы над матч-3 проектами от 3-х лет. Понимание рынка казуальных мобильных игр и актуальных игровых тенденций. ,Разрабатывать интересные матч-3 уровни. Генерировать идеи и концепции матч-3 элементов. Создавать высококачественный игровой контент для миллионов игроков.,0.5333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Казань,"ГозЗайм, КПКГ",2019-12-12T10:37:35+0300,"  О компании:    Крупная федеральная компания,которая успешно осуществляет свою деятельность с 2011 года. За годы работы Кооператив зарекомендовал себя не только как надежный финансовый партнер на рынке кредитной кооперации, но и как привлекательный, стабильный работодатель.   Работа в нашей команде -это реализация себя в профессиональном плане как для начинающих специалистов ,так и для опытных сотрудников, стремящихся применить свои знания на практике и приобрести новые.   КПКГ &quot;ГозЗайм&quot; предоставляет Вам все возможности для получения уникального опыта и построения карьеры.   Мы приглашаем сотрудника на вакантную должность Администратора Linux.    Причина появления вакансии: Расширение штата.     Обязанности:      Помощь в поддержке парка серверов;   помощь в построении сетей;   помощь в развертывании серверов.      Требования:      Базовые знания Linux (Debian);   базовые знания сетей/безопасности;   желание работать с Linux;   умение работать в команде;   аналитический склад ума, умение структурировать полученные данные и использовать их в работе;   обучаемость.      Условия:      Трудоустройство официальное, полный соц.пакет, оплачиваемый отпуск.   Оклад оговаривается по результатам собеседования,но не менее 23 000 рублей на испытательном периоде (сумма уже после вычета налога) + ежемесячные премии, не менее 25 000 рублей по итогам испытательного периода (сумма уже после вычета налога) + ежемесячные премии. Оклад выплачивается два раза в месяц авансом и окончательным расчетом всегда вовремя без задержек.   Работа предоставляется стационарно с отдельным обособленным рабочим местом в офисе организации.   Пятидневная рабочая неделя с 9.30 до 18.30, 2 сменно-рабочие субботы с 10 до 15 часов. Воскресенье и все официальные федеральные праздники - выходные, нерабочие дни.   Работа в дружном, молодом коллективе, хорошие условия труда.   Карьерный рост, профессиональное развитие.   Оплачиваемая стажировка.   Бесплатная парковка.   ",Полная занятость,Полный день,Нет опыта,|Linux|Debian|Работа в команде|1C: Финансы|Планирование карьеры,,51750.0,,23000.0,дизайнер,"Базовые знания Linux (Debian). Базовые знания сетей/безопасности. Желание работать с Linux. Умение работать в команде. Аналитический склад ума, умение...",Помощь в поддержке парка серверов. Помощь в построении сетей. Помощь в развертывании серверов.,0.03333333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
Казань,Плейджендари Ру,2019-11-14T08:38:23+0300," Ищем опытного  Гейм-дизайнера,  который вольется в команду  Playgendary  и поможет в создании новых хитов.    Playgendary  сегодня — это команда из 350+ человек и сотни миллионов игроков по всему миру. Количество наших загрузок превысило 1 млрд — с 2018 года мы входим в топ-10 игровых разработчиков по скачиваниям. Среди хитов компании: Kick the Buddy, Polysphere, Bowmasters, Tank Stars, Tomb of the Mask. В разработке находятся много новых продуктов.   Мы уверены, что география не должна быть препятствием для сотрудничества, поэтому большинство наших вакансии открыты для людей из любой точки мира. Процессы в команде просты и понятны: у нас нет долгих согласований и занимающих лишнее время митингов. А еще мы очень ценим простоту общения.    Узнайте больше о нашей распределенной команде:  https://vc.ru/playgendary/80884-remote-work    Что нужно делать:        Создавать высококачественный игровой опыт для миллионов игроков       Превращать концепции и идеи в понятную документацию       Разрабатывать баланс и экономику игры       Прототипировать идеи и концепции        Требования:        Умение ясно и однозначно излагать мысли — устно и письменно       Высокая эрудиция в области казуальных мобильных игр       Глубокое понимание системного гейм-дизайна: монетизации, событий, соревновательного геймплея и других направлений       Опыт работы на релевантной должности от 1 года       Способность аргументировать все принимаемые решения как с точки зрения игрового опыта, так и с точки зрения нужд проекта       Понимание аналитики и навыки принятия решений на основе данных        Будет плюсом:        Базовые навыки программирования       Базовые навыки Photoshop       Знание математики и теории вероятностей       Английский язык        Дополнительными плюсами будут:      Опыт работы с системами сбора игровой статистики   Желание делиться знаниями и опытом      Что мы предлагаем:      Возможность работать из любой точки мира или в одном из офисов компании с хорошим транспортным сообщением   Зарплату, защищенную от валютных колебаний   Зарубежные поездки   Сильную команду увлеченных единомышленников   Помощь в реализации ваших идей   Постоянный профессиональный рост (компания оплачивает образовательные материалы и участие в конференциях)   Эргономичное рабочее место   Денежные подарки к важным жизненным событиям   Реферальную программу и возможность работать с друзьями   Медстраховку и оплату занятий спортом   Помощь с релокацией   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,51750.0,1.0,43666.66666666666,дизайнер,Умение ясно и однозначно излагать мысли — устно и письменно. Высокая эрудиция в области казуальных мобильных игр. Глубокое понимание системного гейм...,"Превращать концепции и идеи в понятную документацию. Разрабатывать баланс и экономику игры. Зарплату, защищенную от валютных колебаний. Зарубежные поездки.",0.9666666666666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,ZiMAD,2019-12-02T11:19:57+0300," Обязанности     Создание интерфейса казуальных игр   Создание игровых и промо иллюстраций     Обязательные требования:     Наличие портфолио   Свободное владение графическими 2D редакторами - Adobe Photoshop, Adobe Illustrator   Умение подстраиваться под стиль игры   Хороший опыт в игровой или веб индустрии     Большим плюсом будет:     Художественное образование   Опыт работы с 3D   Опыт в UI/UX дизайне   Опыт создания анимаций      Мы предлагаем:      Работу на сложных и интересных IT-проектах;   Комфортабельный офис в центре;   Официальное оформление: белая зарплата, отпуск, больничные;   ДМС;   Конкурентная заработная плата;   Бонусы по результатам работы;   Гибкое начало рабочего дня;   Курсы английского языка;   Участие в профильных мероприятиях (конференции, семинары, тренинги);   Профессиональный и карьерный рост;   Все условия для эффективной работы;   Оказываем поддержку при переезде, помогая на всех этапах релокации;       ",Полная занятость,Полный день,От 1 года до 3 лет,|Adobe Illustrator|Adobe Photoshop|Веб-дизайн|Английский язык|Adobe Flash,3.0,51750.0,1.0,43666.66666666666,дизайнер,"Наличие портфолио. Свободное владение графическими 2D редакторами - Adobe Photoshop, Adobe Illustrator. Умение подстраиваться под стиль игры. Хороший опыт в...",Создание интерфейса казуальных игр. Создание игровых и промо иллюстраций.,0.36666666666666664,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
Казань,ZiMAD,2019-12-11T08:46:01+0300,"  Обязанности:      Анимация готовых игровых интерфейсов в среде Unity;   Анимация игровых объектов в среде Unity;   Визуальные эффекты;   Взаимодействие с разработчиками дизайнерами;      Требования:      Наличие портфолио Motion дизайна;   Опыт работы с игровым движком (Unity3d);      Желательно:      Художественное образование;   Навыки верстки и прототипирования интерфейсов в Unity;      Мы предлагаем:      Работу на сложных и интересных IT-проектах;   Комфортабельный офис в центре;   Официальное оформление: белая зарплата, отпуск, больничные;   ДМС;   Конкурентная заработная плата;   Бонусы по результатам работы;   Гибкое начало рабочего дня;   Курсы английского языка;   Участие в профильных мероприятиях (конференции, семинары, тренинги);   Профессиональный и карьерный рост;   Все условия для эффективной работы;   Оказываем поддержку при переезде, помогая на всех этапах релокации;   Работа в игровой индустрии   ",Полная занятость,Полный день,От 1 года до 3 лет,|Adobe Photoshop|Unity|Adobe Illustrator|Дизайн|Дизайн интерфейсов,3.0,51750.0,1.0,43666.66666666666,дизайнер,Наличие портфолио Motion дизайна. Опыт работы с игровым движком (Unity3d). Художественное образование. Навыки верстки и прототипирования интерфейсов в...,Анимация готовых игровых интерфейсов в среде Unity. Анимация игровых объектов в среде Unity. Визуальные эффекты. Взаимодействие с разработчиками дизайнерами.,0.06666666666666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
