city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,тестирование,sql,функциональное тестирование,atlassian jira,git,тестирование пользовательского интерфейса,linux,java,python,test case,other
Казань,Янус,2019-11-25T18:51:06+0300," Международной переводческой компании  &quot;Janus Worldwide&quot;  требуются внештатные лингвисты (удаленная работа) со свободным знанием  китайского  (упрощенного и гонконгского вариантов),  французского  (европейского),  итальянского ,  испанского  (европейского),  португальского  (европейского и бразильского),  немецкого ,  японского  или  корейского  языка для лингвистического тестирования видео-игр.   Требования:     -  знание одного из вышеперечисленных языков - знание английского языка для понимания инструкций - опыт тестирования или работы с играми   Условия:     Условия работы обсуждаются с успешным кандидатом индивидуально.      Кандидатам будет предложено выполнить небольшое тестовое задание.  ",Полная занятость,Удаленная работа,Нет опыта,,,77181.81818181818,,50733.33333333334,тестировщик,знание одного из вышеперечисленных языков. - знание английского языка для понимания инструкций. - опыт тестирования или работы с играми.,Без обязанностей,0.6,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Казань,FIX,2019-11-26T18:24:01+0300," У нас есть крутой FinTech-продукт международного уровня, доступный в более, чем 200 странах мира. Количество наших клиентов постоянно растёт — уже сегодня продукт применяют около миллиона пользователей по всему земному шару.   С каждым днём в рамках проекта появляется всё больше интересных и амбициозных задач, для решения которых нам нужны идейные и инициативные люди. Успешным кандидатам обещаем все возможности для самореализации и уникальный опыт в разработке финансовых технологий будущего.    Рабочие задачи:      Контроль качества создаваемого решения с точки зрения выполнения функциональных и нефункциональных требований   Разработка API автотестов на C#   Автоматизация интеграционного тестирования, написание эмуляторов для тестов          Профессиональные требования:      Тестирование web-приложений от 2 лет   Понимание методологий разработки и тестирования ПО   Опыт автоматизации на C#   Опыт работы с SQL, XML, JSON   Понимание принципов работы Http Rest services   Будет плюсом опыт работы с .Net   Будет плюсом опыт использования в работе систем для автоматизации тестирования: Git, NUnit, Selenium, Jmeter          Мы предлагаем:      Работу в крупном международном fintech-проекте   Официальное оформление, «белая» зарплата   Команду единомышленников, нацеленную на качество продукта и результат   Возможность горизонтального и вертикального роста   Участие в профильных конференциях и митапах   Комфортный офис в центре города с парковкой и комнатой отдыха   Удобный график работы, гибкое начало рабочего дня   Корпоративные мероприятия, мастер-классы, тренинги, митапы   Занятия йогой в одной из лучших студий города   Футбол, волейбол раз в неделю   Корпоративный английский язык   ДМС со стоматологией   Помощь в подборе жилья для кандидатов из других городов   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,77181.81818181818,1.0,50733.33333333334,тестировщик,Тестирование web-приложений от 2 лет. Понимание методологий разработки и тестирования ПО. Опыт автоматизации на C#. Опыт работы с SQL...,Контроль качества создаваемого решения с точки зрения выполнения функциональных и нефункциональных требований. Разработка API автотестов на C#. Автоматизация интеграционного тестирования...,0.5666666666666667,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,MERA,2019-12-13T17:00:27+0300," В новый проект (медицина) требуется опытный инженер по автоматизированному тестированию (Java). Заказчик - американская компания, занимающаяся генетическим тестированием по собственным уникальным запатентованным технологиям.   Ваши задачи:  • Проектирование, создание, настройка и поддержка тестовой инфраструктуры. • Написание, отладка, запуск и поддержка функциональных регрессионных тестов на Java с целью доведения покрытия автоматическими тестами до 80-90% всего функционала. • Разработка заглушек для различных компонентов системы. • Интеграция с инфраструктурой continuous deployment для создания непрерывного цикла сборки и тестирования. • Анализ результатов тестирования. • Изучение и ревью новых требований к продукту и другой технической документации. • Взаимодействие с зарубежным заказчиком (США): обсуждение ТЗ, демонстрация результатов работы, а также с командой разработчиков на всех этапах жизненного цикла продукта.   Необходимые навыки:  • Уверенное знание языка программирования Java, уровень middle и выше. • Опыт ручного и автоматизации тестирования ПО от 3х лет, наличие успешных проектов по автоматизации. • Практический опыт работы с инструментами и библиотеками автоматизации тестирования, такими как Selenium, TestNG, Junit, ScalaTest, Gatling. • Работа в командной строке OS Linux на уровне опытного пользователя. • Хорошие знания в реляционных базах данных и умение составлять сложные SQL запросы. • Понимание процессов разработки ПО и методов его тестирования, методологий обеспечения качества, планирования тестов, системных зависимостей и фаз интеграции продукта. • Разговорный и письменный английский на уровне Intermediate и выше. • Инициативность, самостоятельность, ответственность и целеустремленность в решении поставленных задач.   Будет преимуществом:  • Опыт разработки тест-планов и тестовых сценариев. • Знания и опыт работы с Continuous Integration системами. • Знакомоство и умение работать с Confluence, JIRA, Bitbucket, Bamboo, Crucible. • Опыт работы в Agile команде. • Действительная USA Visa (B1/B2). • Знакомство со стандартом защиты персональных данных HIPAA.    Мы предлагаем :     Работу в одной из крупнейших IT-компаний региона в проектах с мировыми лидерами telecom, automotive, финансовой и других отраслей   Конкурентоспособное вознаграждение и социальный пакет, включая дополнительное медицинское страхование   Комфортные условия труда и современную инфраструктуру (офисы в центральной части города, корпоративный автобус, столовая, бар, медицинский кабинет, места для отдыха)   Дополнительное медицинское страхование   Гибкий график, демократичный стиль управления, дружную команду   Льготное кредитование в крупнейших банках региона, скидки и дисконты в компаниях Нижнего Новгорода   Поддержку здорового образа жизни: тренажерный зал, льготное членство в фитнес-клубах, участие в спортивных мероприятиях   Гибкую систему материального поощрения и материальной помощи   Возможности профессионального обучения и развития   ",Полная занятость,Полный день,От 1 года до 3 лет,|Atlassian Jira|Java|SQL|Linux|Agile Project Management,3.0,77181.81818181818,1.0,50733.33333333334,тестировщик,"Необходимые навыки: Уверенное знание языка программирования Java, уровень middle и выше. Опыт ручного и автоматизации тестирования ПО от 3х...","Проектирование, создание, настройка и поддержка тестовой инфраструктуры. Написание, отладка, запуск и поддержка функциональных регрессионных тестов на Java с целью доведения...",0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
Казань,DriverPack Solution,2019-12-09T11:39:41+0300," Привет!   Я, Артур Кузяков, основатель компании DriverPack. Сейчас нами пользуется больше  60 млн.  человек во всех странах мира!   Чтобы развивать сервис и создавать новые крутые продукты, мы поставили себе реально амбициозную цель - набрать еще  2 полноценные Scrum команды.  Мы нанимаем только самых крутых разработчиков, но чтобы ребята быстро сработались, нам нужен действительно  крутой Тестировщик !   Чтобы было понятней, кто мы такие и что для нас важно, то вот три принципа, на которые мы ориентируемся и которые отражают наши подходы и ценности:   P.S - это реальные ценности, а не пустые слова, приходи к нам знакомиться и мы расскажем тебе, как эти принципы помогают нам в работе и как мы их применяем)        Честность  - потому что в долгосрочной перспективе, она всегда выигрывает        Табу на слово &quot;невозможно&quot;  - вместо этого мы говорим, &quot;давай придумаем, как это можно реализовать&quot;        Работа на результат  - для нас в работе важен не процесс и даже не технологии, а конечный результат       Если, то что ты читаешь тебя вдохновляет и у тебя есть отклик с нашими ценностями и задачами, то вот тебе еще немножко информации о нас:    Как мы работаем:        Живем в scrum-фреймворке с длиной спринта в 1 неделю (сейчас не совсем так, но планируем вернуться к такому графику)       Работаем в офисе в Москве (если нужно - поможем с переездом)       Гибкое начало рабочего дня: с 10 до 11:30       Офис находится в центре, недалеко от метро Цветной бульвар, Чеховская, Тверская       Офис с собственной парковкой работает 24/7       В нашем клевом офисе есть душ, оборудованная кухня со всем необходимым и комната отдыха с PS4       Для нас важно, чтобы вам было комфортно работать, поэтому мы покупаем сотрудникам всю нужную технику и программное обеспечение       Сотрудникам из других городов мы предоставляем комнату в корпоративной квартире в центре Москвы на время поиска постоянного места жительства       Платим зарплату выше рынка и хотим придумать дополнительные приятные ништяки и плюшки для наших сотрудников        Что делать дальше:        Высылай резюме       Давай познакомимся и пообщаемся лично       Выполни нескучное тестовое задание       Выходи к нам на работу =)        Откликайся скорее или поучаствуй в реферальной программе!    За каждую успешную рекомендацию (кандидат прошел месяц испытательного срока) — мы платим 100К рублей.   Чтобы порекомендовать человека - просто скинь ему одну из наших вакансий и попроси на собеседовании сказать, что он пришел по твоей рекомендации (мы сами его спросим). А дальше через него мы найдем твои контакты и свяжемся с тобой для организации выплаты.      ",Полная занятость,Полный день,Более 6 лет,|Тестирование|Test case|Функциональное тестирование|Тестирование пользовательского интерфейса|Автоматизированное тестирование|JavaScript|Python|Регресионное тестирование|PostgreSQL|HTML5|HTML,,77181.81818181818,6.0,50733.33333333334,тестировщик,Без требований,Без обязанностей,0.13333333333333333,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1
Казань,БАРС Груп,2019-12-06T10:28:28+0300," Компания «БАРС Груп», ведущий разработчик и интегратор решений для государственного и коммерческого секторов, ищет  QA Auto Engineer.     Мы ожидаем от вас:      Знание базовых понятий и определений в тестировании;   Знание и уверенное владение методиками тестирования;   Экспертное владение навыками составления тест-кейсов, чек-листов, баг-репортов;   Владение языком программирования С# / JS / Python / Java.      Будет плюсом:      Владение инструментами тестирования Fiddler/Postman, Visual Studio, фрэймворками Nunit, RestSharp, Selenium.WebDriver;   Опыт работы с системами JIRA, git/stash.      Задачи:      разработка автотестов:       functional tests (REST api)   UI tests (Selenium + Nunit)   load testing (Jmeter)   Security testing       Доработка\разработка тест-кейсов, чек-листов (Техники тест-дизайна);   Анализ результатов (Allure);   Приемка версии, ответственность за результат.      Мы предлагаем:      Работу в крупной компании в самом центре города;   Широкие возможности профессионального и карьерного роста;   Официальное трудоустройство, &quot;белая&quot; зарплата, регулярно повышающаяся по гибкой системе грейдов и аттестаций;   Обучение: тренинги, мастер-классы внутри компании, возможность участия в крупных ИТ-конференциях, корпоративная библиотека;   Корпоративные плюшки: игровая комната, Xbox, PS3, корпоративный фитнес и футбол;   Иногородним кандидатам предоставляем комфортные условия для переезда.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,77181.81818181818,1.0,50733.33333333334,тестировщик,"Знание базовых понятий и определений в тестировании. Знание и уверенное владение методиками тестирования. Экспертное владение навыками составления тест-кейсов, чек...","Разработка автотестов: Доработка\разработка тест-кейсов, чек-листов (Техники тест-дизайна). Анализ результатов (Allure). Приемка версии, ответственность за результат.",0.23333333333333334,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,ТаксНет,2019-12-12T16:29:49+0300,"  Обязанности:      контроль качества программного продукта, комплексное и модульное тестирование программных компонентов;   анализ требований к тестируемому ПО;   оценка трудозатрат на тестирование;   ручное тестирование, написание тест-кейсов;   составление отчетов о тестировании, использование системы отслеживания ошибок;   контроль исправления выявленных ошибок.      Требования:      опыт тестирования ПО, использования системы отслеживания ошибок от 1-го года;   знание методологий тестирования ПО и контроля качества;   личностные характеристики: внимательность, аккуратность в работе, ответственность за качество тестируемого продукта.      Условия:      официальное оформление;   работа в современном офисе;   полная занятость;   профессиональный рост;   работа в команде;   уровень месячного дохода: от 24000 до 36000 руб. Итоговый уровень оплаты определяется по результатам собеседования.   карьерный рост (система грейдов, повышение в должности)   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,36000.0,1.0,24000.0,тестировщик,"Опыт тестирования ПО, использования системы отслеживания ошибок от 1-го года. Знание методологий тестирования ПО и контроля качества. ","Контроль качества программного продукта, комплексное и модульное тестирование программных компонентов. Анализ требований к тестируемому ПО. Оценка трудозатрат на тестирование. ",0.03333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,"СимбирСофт,ООО",2019-12-08T14:13:51+0300," Обязанности:     разработка фреймворков автоматизированного тестирования на языке программирования Java   автоматизация процесса разработки ПО и управления его качеством, с применением современных решений, таких как Jenkins/TeamCity, Docker, Zookeeper, Ansible, Gitlab/GitHub и т.д.   автоматизация тестирования Web-приложений на всех уровнях: Backend API, FrontEnd, Database;   автоматизация тестирования десктопных и мобильных приложений;   внедрение автоматизации тестирования на проекте с нуля;   контроль и обеспечение качества технически сложных проектов;   функциональное тестирование продуктов;   организация процесса тестирования;   разработка тестовой документации.     Требования:     знания языка программирования Java;   желание стать профессионалом в разработке и обеспечении качества;   личные качества: инициативность, обучаемость, ответственность, внимательность;   английский язык на уровне чтения технической документации.     Условия:     работу с профессионалами, обладающими большим практическим опытом в сфере IT;   участие в крупных международных проектах с первых дней работы в компании;   возможность изучить самые передовые технологии в процессе работы на реальных проектах;   неограниченные возможности для профессионального роста;   современные системы обучения и прокачки профессиональных навыков в целом и отдельных технологий в частности;   возможность подготовиться и пройти сертификацию за счет компании:     Oracle Java OCA/OCP;   MicroSoft: Programming in C#;   MicroSoft: Programming in HTML5 with JavaScript and CSS3;   ISTQB (International Software Testing Qualifications Board);     оформление в соответствии с Трудовым Кодексом;   стабильную белую зарплату и социальные гарантии;   гибкий график работы;   удаленную работу из твоего города.   ",Полная занятость,Полный день,Нет опыта,|JavaScript|Git|Java|HTML5,,77181.81818181818,,50733.33333333334,тестировщик,"Знания языка программирования Java. Желание стать профессионалом в разработке и обеспечении качества. Личные качества: инициативность, обучаемость, ответственность, внимательность. ","Разработка фреймворков автоматизированного тестирования на языке программирования Java. Автоматизация процесса разработки ПО и управления его качеством, с применением современных решений...",0.16666666666666666,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Казань,MERA,2019-12-13T17:00:06+0300," В крупный проект ищется опытный (middle) инженер по автоматизированному тестированию. Заказчик является ведущим поставщиком глобальных корпоративных облачных коммуникаций и решений для бизнеса. Компания считается лидером в области унифицированных коммуникаций как услуги по объему выручки и количеству абонентских мест.    Ваши задачи:  - Автоматизация тестирования UI web-сервисов облачной виртуальной телефонной станции    Необходимые навыки:    - Опыт в программировании/автоматизации тестирования - Опыт в ручном тестировании - Знание JavaScript, Selenium WebDriver - Хорошее понимание основ Quality Assurance стратегий и методологий (smoke/sanity testing, regression testing, functional and non-functional testing); - Понимание основ black-box тестирования - Внимательность, способность анализировать и решать самостоятельно рабочие вопросы - Желание активно развиваться и изучать новое - Хорошие коммуникативные навыки, желание/умение работать в команде (в частности в распределенной)    Желательные навыки:  - Представление о тестировании web/desktop/mobile - Будет плюсом знание тулов автоматизации/фреймворков (в частности TestNG, Maven, Junit, Selenide) - Знание TestNG, TypeScript, Node.js, XPath, HTML, XML, CSS - Основы REST API - Основы SQL - Опыт работы с windows или linux shells - Опыт работы с VCS (Git, Bazaar, Mercurial etc) - Будет плюсом понимание *nix based OS - Будет плюсом знание IDE (WebStorm, Eclipse, IntelliJ IDEA, etc.)     Мы предлагаем :     Работу в одной из крупнейших IT-компаний региона в проектах с мировыми лидерами telecom, automotive, финансовой и других отраслей   Конкурентоспособное вознаграждение и социальный пакет, включая дополнительное медицинское страхование   Комфортные условия труда и современную инфраструктуру (офисы в центральной части города, корпоративный автобус, столовая, бар, медицинский кабинет, места для отдыха)   Дополнительное медицинское страхование   Гибкий график, демократичный стиль управления, дружную команду   Льготное кредитование в крупнейших банках региона, скидки и дисконты в компаниях Нижнего Новгорода   Поддержку здорового образа жизни: тренажерный зал, льготное членство в фитнес-клубах, участие в спортивных мероприятиях   Гибкую систему материального поощрения и материальной помощи   Возможности профессионального обучения и развития   ",Полная занятость,Полный день,От 1 года до 3 лет,|Linux|JavaScript|HTML|CSS|Eclipse,3.0,77181.81818181818,1.0,50733.33333333334,тестировщик,"Необходимые навыки: - Опыт в программировании/автоматизации тестирования. - Опыт в ручном тестировании. - Знание JavaScript, Selenium WebDriver. - Хорошее понимание основ Quality Assurance...",Автоматизация тестирования UI web-сервисов облачной виртуальной телефонной станции.,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
Казань,М5,2019-11-27T14:41:30+0300,"  О компании  Мы - международная компания Factory5, разрабатываем перспективные информационные продукты для промышленной отрасли с использованием ML. Сейчас набираем новые команды и в связи с этим открыта вакансия на QA инженера    Обязанности:      Писать автоматические тесты   С нуля создавать пайпланы тестов, сопровождать проект на всем жизненном цикле   Составлять документации: тест-планов, тест-кейсов и чек-листов   Работать с системами мониторинга, создавать задачи в Jira   Участвовать в ежедневных митингах     Требования:     Опыт работы с системами управления тестированием   Опыт написания тестов для веб-сервисов на Python (pytest, Django TestCase)   Опыт написания интеграционных тестов   Опыт работы с git   Опыт работы с Linux      Будет плюсом:      Опыт работы с ci/cd gitlab.com   Опыт написания перформанс тестов   Опыт работы с PostgreSQL, знание SQL   Опыт работы с Google Cloud      Условия:      Работа в молодой амбициозной команде. Корпоративы, спорт   Офис класса А: панорамные окна, фрукты с печеньками, настолки, XBox   Возможность работать удаленно   Учимся сами: регулярные тренинги внутри компании, участие и выступления на конференциях, финансируем/софинансируем твоё развитие. Книги - бесплатно   Гибкий график, соблюдаем ТК РФ   ",Полная занятость,Полный день,От 1 года до 3 лет,|Тестирование|Python|Django Framework|PostgreSQL|Linux,3.0,77181.81818181818,1.0,50733.33333333334,тестировщик,"Опыт работы с системами управления тестированием. Опыт написания тестов для веб-сервисов на Python (pytest, Django TestCase). Опыт написания интеграционных...","Писать автоматические тесты. С нуля создавать пайпланы тестов, сопровождать проект на всем жизненном цикле. Составлять документации: тест-планов, тест-кейсов...",0.5333333333333333,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1
Казань,GDC (ICL Services),2019-12-02T13:25:00+0300,"  Требования:       Опыт тестирования приложений (desktop, web),   Опыт проектирования тестов и написания тестовой документации,   Знание различных видов тестирования,   Опыт работы с багтрекерами,   Понимание основ нагрузочного тестирования,   Умение написать базовый SQL запрос,   Английский не ниже - intermediate.      Также будет являться плюсом:      Знание основ какого-либо языка программирования (Java, .Net)      Что мы за это предлагаем:        Выплаты и бонусы:      бонусы и 13 зарплата;   выплаты к отпуску и значимым событиям (свадьба, рождение детей);   компенсация процентов по ипотеке и беспроцентная ссуда;   ДМС со стоматологией;   компенсация спорта. Скидки в фитнес-клубах;   при переезде предоставим квартиру на первое время или выплатим подъемные.         Условия труда:      современный офис с тренажерами, office kitchens и банкоматами;   столовые в офисах и скидки на питание.         Обучение и карьера:      вендорное обучение и сертификация за счет компании;   обучение английскому и общение с иностранными заказчиками;   возможность участия в техническом и управленческом кадровом резерве.         Экология и благотворительность      помогаем детским домам, школам, приютам для животных;   озеленяем город, бережем ресурсы;   поддерживаем социальные инициативы сотрудников.       ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,77181.81818181818,1.0,50733.33333333334,тестировщик,"Опыт тестирования приложений (desktop, web). Опыт проектирования тестов и написания тестовой документации. Знание различных видов тестирования. Опыт работы с багтрекерами. ","Современный офис с тренажерами, office kitchens и банкоматами. Обучение английскому и общение с иностранными заказчиками. Возможность участия в техническом и...",0.36666666666666664,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Grid Dynamics,2019-12-02T11:49:37+0300,"We help one of the largest financial companies on the East Coast (USA) to solve the challenging problems that affect the entire 100+ person development organization. We work on building enterprise web services with millisecond response time, improving development processes by introducing Agile, test automation, TDD and CI/CD processes. Our international team of 70+ engineers works in Belgrade, RS, Cracow, PL, and Florida, US.  We are searching for a QA engineer who will join our international QA team of 30+ people.   Responsibilities:     Analyze business and technical requirements   Develop E2E automated tests   Analyze testing area, collect test data requirements, and build test data set   Execute tests, analyze results and report status to the team   Configure CI test runs, collect metrics on test automation execution   Collaborate with customer and teams in other locations     Requirements:     Good programming skills   Knowledge of JavaScript language or ability to learn it within short timeframe (Java knowledge is preferable in that case)   Knowledge of design patterns used for test automation   Experience in UI automated testing using Selenium or Protractor   Strong analytical and communication skills     Will be a plus:     Practical experience in building test automation framework   Experience with Agile methodologies   Advanced level of English     We offer:     Competitive salary   Medical insurance   Benefits program   Social package - medical insurance, sports   Corporate social events   Professional development opportunities     About us:   Grid Dynamics is the engineering services company known for transformative, mission-critical cloud solutions for retail, finance and technology sectors. We architected some of the busiest e-commerce services on the Internet and have never had an outage during the peak season. Founded in 2006 and headquartered in San Ramon, California with offices throughout the US and Eastern Europe, we focus on big data analytics, scalable omnichannel services, DevOps, and cloud enablement.",Полная занятость,Полный день,От 3 до 6 лет,,6.0,77181.81818181818,3.0,50733.33333333334,тестировщик,Good programming skills. Knowledge of JavaScript language or ability to learn it within short timeframe (Java knowledge is preferable in...,"Analyze business and technical requirements. Develop E2E automated tests. Analyze testing area, collect test data requirements, and build...",0.36666666666666664,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,MERA,2019-12-13T17:00:03+0300," В крупный проект ищутся опытные (middle-senior) инженеры по автоматизированному тестированию на Python.   Заказчик является ведущим поставщиком глобальных корпоративных облачных коммуникаций и решений для бизнеса. Компания считается лидером в области унифицированных коммуникаций как услуги по объему выручки и количеству абонентских мест. Команда занимается разработкой высоконагруженных сервисов облачной телефонии и решает ряд задач, связанных с поддержкой новых моделей IP телефонов, добавлением новых фич для наших пользователей, а также непрерывно работает над улучшением архитектуры и повышением быстродействия сервисов.    Ваши задачи:  - Работа в Agile команде (Scrum / Kanban). - Работа с другими продуктовыми командами для сбора требований. - Анализ тестовых сценариев телефонии. - Создание новых автоматических тестов на Python. - Поддержка и стабилизация базы автоматических тестов. - Анализ результатов прогонов интеграционных тестов (Jenkins). - Поддержка и развитие фреймворка для автоматизированного тестирования. - Улучшение процесса Continuous Integration команды Телефонии.    Необходимые навыки:  - Опыт в программировании/автоматизации тестирования на Python - Опыт в ручном тестировании - Хорошее понимание основ Quality Assurance стратегий и методологий (smoke/sanity testing, regression testing, functional and non-functional testing); - Понимание основ black-box тестирования - Опыт работы c Jenkins, Gitlab CI, или другим CI сервером. - Внимательность, способность анализировать и решать самостоятельно рабочие вопросы - Желание активно развиваться и изучать новое - Хорошие коммуникативные навыки, желание/умение работать в команде (в частности в распределенной)    Желательные навыки:  - Опыт работы с windows или linux shells - Будет плюсом понимание *nix based OS - Опыт работы с Git. - Знание C/C++ - Знание сетевых протоколов. - Опыт работы с базами данных (Oracle, MySQL, NoSQL). - Опыт тестирования высоконагруженных сервисов. - Опыт работы в области VoIP.    Мы предлагаем :     Работу в одной из крупнейших IT-компаний региона в проектах с мировыми лидерами telecom, automotive, финансовой и других отраслей   Конкурентоспособное вознаграждение и социальный пакет, включая дополнительное медицинское страхование   Комфортные условия труда и современную инфраструктуру (офисы в центральной части города, корпоративный автобус, столовая, бар, медицинский кабинет, места для отдыха)   Дополнительное медицинское страхование   Гибкий график, демократичный стиль управления, дружную команду   Льготное кредитование в крупнейших банках региона, скидки и дисконты в компаниях Нижнего Новгорода   Поддержку здорового образа жизни: тренажерный зал, льготное членство в фитнес-клубах, участие в спортивных мероприятиях   Гибкую систему материального поощрения и материальной помощи   Возможности профессионального обучения и развития   ",Полная занятость,Полный день,От 3 до 6 лет,|Python|Linux|Git|MySQL|Scrum,6.0,77181.81818181818,3.0,50733.33333333334,тестировщик,Необходимые навыки: - Опыт в программировании/автоматизации тестирования на Python. - Опыт в ручном тестировании. - Хорошее понимание основ Quality Assurance стратегий и...,"Команда занимается разработкой высоконагруженных сервисов облачной телефонии и решает ряд задач, связанных с поддержкой новых моделей IP телефонов, добавлением новых...",0.0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
