city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,контекстная реклама,google analytics,интернет-реклама,яндекс.метрика,smm,internet marketing,яндекс.директ,google adwords,лидогенерация,seo,other
Новосибирск,Digital-агентство AiR,2019-11-14T12:37:50+0300,"      Приветствуем тебя, наш будущий коллега!    С 2011 года наша команда воплощает в жизнь немыслимые проекты любой сложности, будь то социальная сеть, корпоративный сайт или же мобильное приложение. За последние 8 лет из двух человек мы выросли в солидную команду, объединенную в одну цель – создавать эффективные проекты для бизнеса!   За это время мы вошли в ТОП-10 разработчиков в Новосибирске на платформе Битрикс, занимаем 16 место по разработке мобильных приложений в рейтинге Рунета, а один из разработанных нами порталов стал финалистом премии Рейтинга Рунета в номинации «развлечения и спорт».        Наш интернет-маркетолог умеет:      Производить SEO-оптимизацию сайтов наших клиентов;   Настраивает и оптимизирует контекстную рекламу в поисковых системах;   Знает как работать с настройкой и оптимизацией таргетированной рекламы;   Производит веб-аналитику в Google Analytics, Яндекс-Метрике   Составляет ясные отчёты   Предлагает и внедряет решения по улучшению рекламы          А еще мы хотим видеть в нашем интернет-маркетологе:      Желание учиться и не только в рамках рабочего времени («учиться, учиться и еще раз учиться» – это не лозунг, а необходимость для успешного специалиста)   Позитивный настрой и чувство юмора обязательны!   Ответственность   Многозадачность          В свою очередь предлагаем:      Офис в центре города   Рабочий день с 9 до 18 часов   Официальное трудоустройство согласно условиям ТК РФ   Оплачиваемый отпуск 2 раза в год   Молодой дружный коллектив (средний возраст в компании – 27 лет)   Совместный отдых (сноуборд, кино, настольные игры, лазертаг и много чего еще)   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57909.09090909091,1.0,30000.0,маркетолог,"Желание учиться и не только в рамках рабочего времени («учиться, учиться и еще раз учиться» – это не лозунг, а необходимость...",Производить SEO-оптимизацию сайтов наших клиентов. Настраивает и оптимизирует контекстную рекламу в поисковых системах. Знает как работать с настройкой и...,0.9666666666666667,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,ГЛОБАЛ ИМПОРТ,2019-12-13T08:01:23+0300," Обязанности:     Разработка, реализация и оптимизация стратегии Интернет-маркетинга Компании.   Планирование и реализация продвижения компании в Интернете по всем направлениям: SEO, SMM, контекст, таргетинг, Email   Улучшение юзабилити сайтов   Анализ результатов, эффективности и отчетность по всем направлениям Интернет-продвижения.   Генерация идей и повышение эффективности Интернет-продвижения.   Контентное наполнение сайта, мобильного приложения компании.     Требования:     Опыт в интернет-маркетинге от 5 лет   Необходимо уметь работать с: HTML, Яндекс Метрика, Вебмастер, Google Analytics, Google Search Console   Опыт написания текстов, рерайтинг   Способность стратегически мыслить и генерировать новые идеи, работать с большим объемом информации и в режиме многозадачности.     Условия:     Уровень заработной платы с успешным кандидатом обсуждаем индивидуально;   Официальное трудоустройство;     PS Рассматриваются кандидаты исключительно из Новосибирска! ",Полная занятость,Полный день,От 3 до 6 лет,|SMM|SEO оптимизация|HTML|CSS|SEO|Рерайтинг|Наполнение контентом|Яндекс.Метрика|Internet Marketing|Продвижение сайтов|Интернет маркетинг|Креативность|Поисковая оптимизация сайтов|Веб-аналитика|Лидогенерация|Копирайтинг|Внешняя оптимизация сайта|Баннерная реклама,6.0,65000.0,3.0,40000.0,маркетолог,"Опыт в интернет-маркетинге от 5 лет. Необходимо уметь работать с: HTML, Яндекс Метрика, Вебмастер, Google Analytics, Google Search Console. ","Разработка, реализация и оптимизация стратегии Интернет-маркетинга Компании. Планирование и реализация продвижения компании в Интернете по всем направлениям: SEO, SMM...",0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
Новосибирск,Электронный город (ООО Новотелеком),2019-12-09T07:13:54+0300,"  В компанию &quot;Новотелеком&quot;, являющуюся лидером новосибирского рынка широкополосного доступа в Интернет и представляющую бренд &quot;Электронный город&quot;, требуется   М  аркетолог продуктов для физических лиц  Какие задачи будут стоять перед Вами:        Разработка и реализация способов продвижения новых продуктов компании       Поиск и использование подходящих маркетинговых каналов продаж и партнеров для развития бизнеса       Выстраивание отношений с покупателями, изучение кейсов и сбор материалов для маркетинговых исследований       Проведение полного анализа рынка       Разработка рекомендаций по повышению популярности продуктов       Грамотная формулировка ТЗ для маркетологов и подрядчиков       Разработка рекламных материалов по продвижению продукта        Что для этого необходимо:      Опыт работы в сфере маркетинга от 2 лет   Знание современных методик маркетинга и управления брендом   Понимание принципов интернет-маркетинга   Навыки работы с большим объемом информации   Продвинутый пользователь Excel (умение работать со сводными таблицами, макросами)   Умение вести переговоры      Мы предлагаем:      Официальное трудоустройство   Работа в развивающейся компании с интересными проектами   Белая заработная плата: оклад + премия   Современный офис в центре города   График работы: 5/2 с 9:00 до 18:00   Возможность профессионального и личностного роста как внутри должности, так и внутри Компании в целом      Приятные бонусы:      Бесплатный интернет и телевидение у Вас дома (при наличии технической возможности)   Корпоративный спорт за счет компании: бассейн, йога, футбол   Скидки на абонементы в Extreme Fitness и ClassBoom   Скидки на изучение английского языка   Веселые корпоративные мероприятия (поездки на Алтай, День Рождения компании, Новый год, различные конкурсы и многое-многое другое)      Если Вас заинтересовала наша вакансия, то мы ждём Ваш отклик и до встречи в Электронном городе!  ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57909.09090909091,1.0,35000.0,маркетолог,Опыт работы в сфере маркетинга от 2 лет. Знание современных методик маркетинга и управления брендом. Понимание принципов интернет-маркетинга. ,Разработка и реализация способов продвижения новых продуктов компании. Поиск и использование подходящих маркетинговых каналов продаж и партнеров для развития бизнеса. ,0.13333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,ЗетСиЭйч Логистик,2019-11-21T12:25:33+0300," В один из наших проектов нам нужен креативный интернет-маркетолог, умеющий круто привлекать трафик.    С чем именно предстоит работать:        Управление маркетинговыми кампаниями, планирование и распределение их бюджета. Анализ и оценка эффективности. Плановая аналитика и отчетность.       SEO. Нужно хорошо понимать, что это такое и как работает. Придется много делать своими руками. Требуется комплексное решение вопроса, самостоятельная работа с сайтами по направлениям внутренней и внешней оптимизации, выставление ТЗ по SEO копирайтингу и приемка текстов, планирование работ и расстановка приоритетов. Поддержка существующих сайтов и продвижение новых.       Работа с партнерами (по схеме оплаты за партнерский трафик или CPS): анализ эффективности, систематическая отчетность, проведение работ по повышению качества партнерского трафика. Привлечение новых партнерских источников трафика.        В работе иногда необходимо:        Создание новых сайтов на онлайн конструкторах (Tilda) и поддержка существующих.       Проведение работ по Веб Аналитике.       Поддержка существующих сайтов на WordPress: понимание, что это за CMS, как она работает, самостоятельное выявление проблем и способность их самостоятельно устранить (либо своими руками, либо чужими, объективно написав ТЗ).       Работа с ремаркетинговыми кампаниями: email рассылки, push рассылки. Комплексные работы по увеличению количества повторных визитов и конверсии покупки.       Работы с дополнительными источниками трафика (яндекс дзен, тизерные сети, popunder и т.д.)       Дополнительно придется пересекаться с контекстной рекламой. Поэтому опыт работы с яндекс директ и google adwords будет большим плюсом.        Что ожидаем от кандидата:        Успешный опыт работы в интернет-маркетинге и сфере E-Commerce в целом.       Опыт создания сайтов и их запуска в коммерческом режиме.       Навыки веб мастера. Знание HTML. Понимание принципов работы веб-сайтов и CMS.       Опыт настройки систем аналитики: Google Analytics и Яндекс.Метрика и работы с ними.       Способность конструктивно обращаться с большими объемами информации и поддерживать выполнение асинхронных задач из разных подпроектов.        Большим плюсом будет        Опыт работы с вертикалями, которые имеют сложности с прохождением модерации       Опыт работы с контекстной рекламой.       Навыки по дизайну, знание Photoshop.       Опыт работы с таргетированной рекламой: вконтакте, facebook, mytarget.       Навыки работы с языками программирования будет огромным плюсом.        Приветствуется :       Опыт работы в продуктовой команде       Аналитический склад ума, умение мыслить в терминах юнит экономики       Склонность систематизировать и оптимизировать бизнес процессы: как на работе, так и свои собственные       Умение защитить свою идею, опираясь на аналитические показатели и прогнозируемое увеличение эффективности       Понимание как передвижение кнопки влево /вправо и её цвет может влиять на конверсию и почему важно работать на её повышение        Из личных качеств мы ценим:  ясный ум, инициативность, нацеленность на результат, многозадачность, ответственность, аккуратность, внимательность к деталям.     ",Полная занятость,Полный день,От 1 года до 3 лет,|Контекстная реклама|Копирайтинг|Лидогенерация|Составление семантического ядра|Google Analytics|Управление интернет-проектами|Управление командой|Аудит поисковой видимости сайта|Внутренняя оптимизация сайта,3.0,57909.09090909091,1.0,34055.555555555555,маркетолог,Дополнительно придется пересекаться с контекстной рекламой. Поэтому опыт работы с яндекс директ и google adwords будет большим плюсом. ,"С чем именно предстоит работать: Управление маркетинговыми кампаниями, планирование и распределение их бюджета. Анализ и оценка эффективности. Плановая аналитика и...",0.7333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
Новосибирск,AD.RU,2019-12-11T13:07:12+0300," Мы -  AD.RU  - крупный международный холдинг. Наша команда развивает проекты в сфере ADtech, HRtech, EDtech, B2C и Mobile и помогает значительно повысить капитализацию стартапов, используя уникальный маркетинговый опыт.   В холдинге работает более 700 профессионалов, наши российские офисы расположены в Москве, Новосибирске, Воронеже, Калининграде, Туле, Ростове-на-Дону, Волгодонске. Представительские офисы в Лондоне и Сингапуре.   В связи с активным расширением бизнеса и ростом пула задач мы приглашаем Вас присоединиться к нашей команде.    Ваши Day-to-day задачи:      создание и запуск узкоспециализированных рекламных кампаний;   аналитика рекламных кампаний;   разработка новых концепций и подходов в рекламе;   управление расположением, видом и структурой рекламных блоков.     ​​ Для успешного выполнения задач Вам понадобится:      желание стать профессионалом в самой перспективной сфере интернет-маркетинга в 2019 году;   знание основных метрик интернет-маркетинга (cpc, cpm, cr и тд);   основы интернет-рекламы (CPA-маркетинг);   базовое знание структуры web-страниц на HTML;   офисный софт - текстовые и табличные редакторы.      Нам важно, чтобы наш сотрудник работал в максимально комфортных условиях, для этого мы предлагаем:      возможность получить опыт/реализовать себя в международной digital компании с интернациональной командой в проектах от Америки до Китая;   корпоративные занятия английским языком и возможность использовать язык в работе (наши коллеги в других странах говорят на английском);   возможность посещать профильные внешние конференции по всему миру и побывать на крутейших корпоративах компании проводящихся в Москве;   комфортные условия работы в одном из наших офисов г. Новосибирска, по улице Семьи Шамшиных, м. Маршала Покрышкина;   гибкий график: возможность расстаться с утренними пробками;   официальное трудоустройство с первого дня по ТК РФ (все соц. выплаты согласно ТК РФ).   ",Полная занятость,Полный день,Нет опыта,,,57909.09090909091,,34055.555555555555,маркетолог,"Желание стать профессионалом в самой перспективной сфере интернет-маркетинга в 2019 году. Знание основных метрик интернет-маркетинга (cpc, cpm, cr...","Создание и запуск узкоспециализированных рекламных кампаний. Аналитика рекламных кампаний. Разработка новых концепций и подходов в рекламе. Управление расположением, видом и...",0.06666666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,ФЦ Знание,2019-12-12T14:06:33+0300," Мы являемся инновационной компанией, которая продвигает экосистему интеллектуальных решений для глобального фармацевтического бизнеса.    Наша миссия    Улучшить качество жизни людей во всем мире. Мы делаем медицинские товары более доступными, помогая участникам фармацевтического рынка снизить затраты и повысить эффективность цепочки поставок, а также предоставляем легкий доступ на мировой рынок для инновационных фармацевтических компаний.   В связи с реструктуризацией отдела маркетинга, в компании образовалась новая штатная единица: Ведущий интернет-маркетолог. Данный сотрудник в нашей компании отвечает за управление интернет-продвижением.   Итак, если ты станешь частью нашей звездной команды,    То тебе предстоит заняться:      Аналитикой сайтов компании и трафика;   Отслеживанием конверсии; сведением показателей;   Разработкой концепции и реализацией дизайна пользовательских интерфейсов;   Проработкой сценариев использования;   Работой в тесной связке с аналитиками, маркетологами и разработчиками;      Требования:      Образование высшее (IT или маркетинг);   Опыт работы в должности веб-аналитика/ ведущего специалиста по интернет-маркетингу;   Опыт в проектировании интерфейсов для веб-сайтов будет плюсом;   Готовность слушать и слышать мнения смежников (проджекты, маркетологи, стейкхолдеры и др.);   Высокая степень организации и творческий подход к работе; Креативное мышление;   Коммуникативные и презентационные навыки.   Внимательность к мелочам.      Условия:      Официальное трудоустройство, полностью &quot;белая&quot; заработная плата (обсуждается);   Мы предоставим все условия, которые Вам нужны для реализации своего творческого потенциала!   Вы сможете увидеть результат своего труда в виде цифр в компании и в виде премии в своем кошельке;   Современный офис и перспективное направление;   Корпоративное изучение английского языка;   Возможность внести свой вклад в развитие компании и расти профессионально и мотивационно вместе с нами!   Молодой и дружный коллектив.     Ждем Ваших откликов! ",Полная занятость,Полный день,От 1 года до 3 лет,|Digital Marketing|Internet Marketing|Интернет маркетинг|SEO оптимизация|Продвижение сайтов,3.0,57909.09090909091,1.0,34055.555555555555,маркетолог,Образование высшее (IT или маркетинг). Опыт работы в должности веб-аналитика/ ведущего специалиста по интернет-маркетингу. Опыт в проектировании интерфейсов...,Аналитикой сайтов компании и трафика. Отслеживанием конверсии; сведением показателей. Разработкой концепции и реализацией дизайна пользовательских интерфейсов. Проработкой сценариев использования. ,0.03333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
Новосибирск,KONTUR - digital-агентство,2019-11-27T13:38:06+0300," Обязанности:     Ведение клиентских аккаунтов в социальных медиа;   Управление рекламными кампаниями там же;   Комьюнити-менеджмент;     Требования:     Отличное знание русского языка;   Поверхностное, но достоверное представление о веб-разработке;   Отличные коммуникативные навыки;   Умение и желание быстро и самостоятельно учиться;   Опыт работы в рекламном или PR-агентстве будет большим плюсом;     Условия:     Трудоустройство по ТК РФ;   5-ти дневная рабочая неделя с графиком работы с 09:00 до 18:00;   Оплачиваемый отпуск;   Дружелюбные коллеги;   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57909.09090909091,1.0,34055.555555555555,маркетолог,"Отличное знание русского языка. Поверхностное, но достоверное представление о веб-разработке. Отличные коммуникативные навыки. Умение и желание быстро и самостоятельно...",Ведение клиентских аккаунтов в социальных медиа. Управление рекламными кампаниями там же. Комьюнити-менеджмент.,0.5333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Mywebstor Агентство комплексного интернет-маркетинга,2019-11-18T19:31:26+0300," Мы ищем маркетолога которому предстоит погрузиться в наши проекты и вместе с нами проводить десятки различных экспериментов для того чтобы получать максимум из интернет трафика!   Проекты очень разные по масштабу и по сути. Есть простые клиентские задачи по управлению трафиком, есть амбициозные задачи по выводу на рынок новых товаров и брендов! Компания Mywebstor это агентство комплексного маркетинга. Мы создаем web сайты, лендинги и интернет магазины! Настраиваем собственные системы сквозной аналитики! В каждом нашем проекте мы можем сказать кто купил сколько, с какого устройства, как нашел и даже где этот человек был и чем занимался!  Mywebstor является золотым партнером 1c-Bitrix, мы специализируемся интеграциях CRM Битрикс 24, а также разработке приложений для Marketplace Битрикс. Наше приложение написанное для Google Data Studio уже используют компании из разных городов России и Украины.   Мы ищем человека с постоянным пребыванием в офисе, Фрилансеров просьба не беспокоить!   Рассмотрим перспективных кандидатов, обучение предоставим!    Обязанности:      Проектирование прототипов лендингов и web сайтов   Разработка технических заданий, координация работы верстальщиков и программистов   Поиск каналов трафика максимально эффективных для продвижения конкретных товаров или услуг   Управление маркетинговыми бюджетами   Построение аналитических отчетов для принятия управленческих решений бизнеса   Планирование, организация и контроль работы команды проекта      Требования:      Хорошее понимание специфики интернет маркетинга   Знания Яндекс Метрики и Гугл Аналитики   Понимание основных трендов в веб разработке   Желания развиваться в сфере маркетинга   Требовательность к себе и к другим   Умение принимать самостоятельные решения      Условия:      Официальное трудоустройство   Работа в центре города в светлом уютном офисе   Работаем только с передовыми технологиями и решаем интересные задачи   Обучаем сотрудников   Молодой коллектив   ЗП оклад + Бонусы   ",Полная занятость,Полный день,Нет опыта,|Контекстная реклама|Управление бюджетом|WEB аналитика|Управление командой|SMM|CRM,,57909.09090909091,,34055.555555555555,маркетолог,Хорошее понимание специфики интернет маркетинга. Знания Яндекс Метрики и Гугл Аналитики. Понимание основных трендов в веб разработке. Желания развиваться в...,"Проектирование прототипов лендингов и web сайтов. Разработка технических заданий, координация работы верстальщиков и программистов. Поиск каналов трафика максимально эффективных для...",0.8333333333333334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Новосибирск,МКК Ваш инвестор,2019-12-13T10:06:22+0300," Обязанности:       Разработка рекламных материалов для размещения в интернет сети в рамках установленных единых корпоративных стандартов и фирменного стиля компании;       Обеспечение оформления онлайн-рекламы согласно стандартам и фирменному стилю компании;       Генерация идей для увеличения спроса на услуги компании; Ответственность за их реализацию;       Подбор новых эффективных каналов онлайн-продвижения;       Работа по продвижению бренда в Интернете, обеспечение занятия компанией лидирующей позиции в seo и директе;       Управление контентом сайта: ведение новостей, размещение статей;       Управление продвижением сайта компании в сети интернет;       Выполнение работ по seo продвижению web-сайтов компании;       Работа с отзывами клиентов - сбор отзывов (фламп, сайт) и т.д; E-mail рассылки и т.д.;       Управление написанием пресс-релизов о выполненных проектах компании;       Ведение групп в соц.сетях. Добавление материалов, ее раскрутка, общение с участниками;       Размещение объявлений на бесплатных досках объявлений в интернете;       Работа с базой постоянных клиентов, поддержание контакта, э-мейл рассылки и т.д.;       Анализ и оценка эффективности рекламных носителей и каналов продвижения;       Обеспечение реализации медиа-плана;           Требования:       Опыт в аналогичной должности от 2-х лет;       Оценка эффективности онлайн-рекламы; Оценка каналов онлайн-рекламы, поиск и подбор новых каналов;       Опыт копирайта продающих текстов для наполнения сайта;       Разработка стратегии онлайн продвижения;       Составление бюджета на онлайн-продвижение;       Моделирование поведения клиента.       Условия:     Работа в развивающейся команде профессионалов   Оформление согласно ТК + социальный пакет   Оклад + премии   Возможность участия в интересных современных проектах компании.   Бесплатное внутреннее и внешнее обучение.   Корпоративный абонемент в спортивный зал   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57909.09090909091,1.0,34055.555555555555,маркетолог,Опыт в аналогичной должности от 2-х лет.,Разработка рекламных материалов для размещения в интернет сети в рамках установленных единых корпоративных стандартов и фирменного стиля компании. ,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,ТехноСити,2019-12-11T11:01:49+0300," Компания ТехноСити начала свою работу в 1994 году и на данный момент является одной из ведущих новосибирских компаний в ИТ-секторе.   Компания реализует: компьютеры, ноутбуки, фото и видеотехнику, мобильные устройства, периферию, комплектующие, аксессуары и т.п.       В связи с расширением текущего штата, мы объявляем конкурс на замещение вакансии менеджера активных продаж.        Задачи:      Активный поиск клиентов -  активные продажи, холодные и  теплые  звонки  ;    Вести переговоры с новыми и «потерянными» клиентами;   Консультирование клиентов компании по ассортименту, условиям, ценам и срокам поставок;          Требования:      Умение вести переговоры, проводить презентации, доводить клиента до сделки;   Успешный опыт продаж и ведения большого количество сделок;   Системность и умение планировать свою работу          Условия:      Возможность зарабатывать без ограничений (оклад (оговаривается индивидуально с кандидатом) + премии + % от прибыли). Совокупный доход менеджера от 40 000 руб.;   Нормированный рабочий день с 9:00 до 18:00 (10:00 до 19:00) (сб., вс. - выходной). Обед в удобное для Вас время;   Корпоративные скидки на товар в Компании;   Дружный коллектив, обучение, возможность роста;   Офис находится в самом центре города – ул. Ленина (Рассматриваем так же кандидатов в офис Академгородка – проспект Академика Лаврентьева)   Своевременную выплату заработной платы – 2 раза в месяц;          До встречи на собеседовании  ",Полная занятость,Полный день,От 1 года до 3 лет,|Холодные продажи|Активные продажи|Аналитика продаж|работа с текущей базой клиентов|Прямые продажи|Развитие продаж|B2B Продажи|Навыки продаж|Проведение презентаций|Телефонные переговоры,3.0,57909.09090909091,1.0,40000.0,маркетолог,"Умение вести переговоры, проводить презентации, доводить клиента до сделки. Успешный опыт продаж и ведения большого количество сделок. Системность и умение...","Активный поиск клиентов - активные продажи, холодные и теплые звонки. Вести переговоры с новыми и «потерянными» клиентами. Консультирование клиентов компании по...",0.06666666666666667,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,Маркетика,2019-11-28T10:25:50+0300," Требуемый опыт работы в сфере интернет-маркетинга от 1 года   Полная занятость, полный день   Мы небольшая компания с интересными клиентами и сложными проектами.   Ищем в свою команду интернет-маркетолога (стажера).   На старте вас ждут задачи по таргетированной, контекстной рекламе и SMM. В перспективе - участие над SEO-проектами. Подготовим вас к сертификации по ключевым инструментам. По мере вашего развития возможна дальнейшая специализация в том направлении, которое получаться у вас лучше всего.    Что мы предлагаем?      Планомерную работу без перегрузок над 3-5 проектами в месяц.   Обучение с одновременным закреплением знаний на реальных проектах. Как на внутренних, так и на клиентских.   Интересные и полезные задачи: клиенты развивают свой бизнес, а мы развиваем свои компетенции.   Хорошие ребята вокруг бонусом )      Чем придется заниматься?      Создание, ведение РК Яндекс.Директ, Google.Adwords   Аналитика результатов РК, аналитика сайтов   Обработка изображений в графических редакторах, подготовка макетов   Точечные задачи в рамках работ с SEO-продвижением   Помощь коллегам с различными проектам   Поддержка существующих проектов   Изучение и внедрение современных технологий   Поиск простых решений для сложных задач      Что я должен знать и уметь:      Знания интернет-маркетинга (Контекстная, таргетитрированная реклама, SEO и SMM)   Умение пользоваться системами аналитики Яндекс.Метрика и Google.Analytics   Опыт своих проектов   Наличие сертификатов Яндекс.Директ, Яндекс,Метрика, Google Реклама будет плюсом     Желание развиваться в сфере интернет-маркетинга обязательно.    Условия:      8 часов - полный день   Гибкий график   Трудоустройство по ТК РФ   Стабильная заработная плата: оклад + % от валовой прибыли   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57909.09090909091,1.0,34055.555555555555,маркетолог,"Знания интернет-маркетинга (Контекстная, таргетитрированная реклама, SEO и SMM). Умение пользоваться системами аналитики Яндекс.Метрика и Google.Analytics. Опыт своих проектов. ","Создание, ведение РК Яндекс.Директ, Google.Adwords. Аналитика результатов РК, аналитика сайтов. Обработка изображений в графических редакторах, подготовка макетов. Точечные задачи в...",0.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
