city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,javascript,git,php,mysql,sql,c#,html,ооп,css,linux,other
Новосибирск,РобоФинанс,2019-12-11T12:37:44+0300," Крупная международная IT компания ООО «РобоФинанс» - разработчик fintech-продуктов, решений и технологий международного сервиса онлайн-кредитования и частных инвестиций, приглашает в свою команду  Middle PHP - разработчика.    Наши проекты действуют в  8 странах мира  (Россия, Казахстан, Испания, Латвия, Филиппины, Индонезия, Вьетнам и Индия). Мы постоянно расширяем географию нашего присутствия, выходим на новые рынки, ставим перед собой новые амбициозные задачи.   На данный момент готовы рассмотреть в нашу команду  Middle PHP - разработчика.     Задачи:      Разработка функционала, рефакторинг, баг-фикс для внутренних проектов;   Работа с базой данных, выгрузка отчетности.          Пара слов о том, как мы работаем:      Используем современный стек технологий;   PHP7, PostgreSQL 9.6, RabbitMQ, Elastic Search, Log Stash, Kibana, Phantomjs, WebRTC, Gatling, Yandex.Tank, GitLab CI, Jenkins;   Даем возможность разрабатывать и внедрять собственные фичи;   Помогаем совершенствовать разговорный английский.      Наши ожидания:      Уверенное знание PHP, MySQL, JS, HTML, CSS, VCS (Git);   Знание паттернов программирования;   Опыт работы с PHP-фреймворками;   Опыт построения архитектуры приложения;   Уверенный пользователь *nix-систем;   Знание английского языка на уровне чтения технической документации;   1-3 года опыта разработки.          Мы предлагаем:      Опыт работы в международной IT-компании;   Официальное трудоустройство в соответствии с ТК РФ, “белая” заработная плата;   Рост дохода по результатам работы;   Комфортный график (начало рабочего дня с 09:00 до 11:00);   ДМС после испытательного срока;   Корпоративные занятия английским языком и возможность использовать язык в работе (наши коллеги в других странах говорят на английском);   Возможность посещать профильные внешние конференции, а также внутренние мероприятия по обмену опытом;   Благоустроенный офис в центральном районе с парковкой, в офисе кухонная зона, дартс, турник;   Бесплатный чай, кофе, шоколадки, йогурты, фрукты;   Рабочее место в г. Новосибирск или г. Кемерово. Для кандидатов с переездом предлагаем релокационный пакет.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,102634.48275862071,1.0,110000.0,middle php разработчик,"Уверенное знание PHP, MySQL, JS, HTML, CSS, VCS (Git). Знание паттернов программирования. Опыт работы с PHP-фреймворками. Опыт построения архитектуры...","Разработка функционала, рефакторинг, баг-фикс для внутренних проектов. Работа с базой данных, выгрузка отчетности.",0.06666666666666667,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Текстилит Групп,2019-12-12T09:14:13+0300," Обязанности:     сопровождение программ 1С:Торговля, 1С:Бухгалтерия,1С: ЗУП;   создание внешних обработок и доработка конфигурации;   доработка и сопровождение синхронизации между базами и сайтом;   обновление версий платформы и баз данных с доработанной конфигурацией;   интеграция 1С с внешними системами;   создание внешних печатных форм согласно запросам бухгалтерии, склада, коммерческого отдела ;   консультирование пользователей;   составление инструкций.     Требования:     опыт разработки на платформе 1С от 3 лет ;   опыт реализации взаимодействия с внешними системами;   высшее техническое образование     Условия:     полный рабочий день ;   хороший коллектив;   достойная зарплата от 60 000 руб   трудоустройство согласно ТК РФ   ",Полная занятость,Полный день,От 3 до 6 лет,|1С: Зарплата и управление персоналом|1С: Бухгалтерия|1С программирование|1С: Предприятие 8|1C: Бухгалтерия,6.0,102634.48275862071,3.0,60000.0,разработчик,Опыт разработки на платформе 1С от 3 лет . Опыт реализации взаимодействия с внешними системами. Высшее техническое образование.,"Сопровождение программ 1С:Торговля, 1С:Бухгалтерия,1С: ЗУП. Создание внешних обработок и доработка конфигурации. Доработка и сопровождение...",0.03333333333333333,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,One Inc. Russia,2019-12-13T10:46:44+0300,"  Компания One Inc  основана в 2006 году в США, в России с 2010 года. Мы разрабатываем экосистему продуктов в области InsurTech для рынка США.   Наши продукты автоматизируют работу страховых компаний: выписка страховки, процессинг платежей, управление агентствами, аналитика, CRM и другие.   Команда One Inc - это более 200 высококлассных специалистов. Американский офис в Фолсоме, в паре часов езды от Кремниевой долины (штат Калифорния). В России представлены в Новосибирске, Челябинске и Краснодаре.   У нас кросс-функциональные команды, Scrum, OKR, индивидуальные планы развития, участие в самых крутых конференциях России, своё внутренне коммьюнити.    МЫ ПРЕДЛАГАЕМ      Задачи для развития навыка разработки.   Отличная команда. Наша самая большая ценность и наша гордость.   Поддержку со стороны опытных разработчиков.   Возможность профессионального роста внутри компании.   Отличные бенефиты (удобная кухня с перекусами и кофе в неограниченных количествах, кикер/турник/теннис, сауна, ДМС, белая ЗП, отпуск 28 дней, частичные компенсации спорта и обучения).     Работаем преимущественно в технологическом стеке от Microsoft, но не только. Ключевые слова: .Net/C#, .Net Core, MS SQL, Postgres, RabbitMQ. Docker, k8s, Angular, Azure. Наши разработчики - full-stack.    МЫ ОЖИДАЕМ, ЧТО ТЫ      Знаком с Computer Science - алгоритмы, структуры данных и тд.   Знаешь .Net/C#. Есть некоторый необходимый минимум который ты должен достигнуть самостоятельно, мы тут не нужны. Если есть вопросы, смело обращайся и мы поможем.   Готов делиться своими знаниями с разработчиками и готов перенимать их знания для реализации части функционала самому.   Знаешь SQL.   Английский язык (Intermediate и выше).      Будет круто, если ты  имеешь боевой опыт разработки от 0,5 года.   У нас большие планы. Присоединяйся! ",Полная занятость,Полный день,Нет опыта,|C#|MS SQL,,102634.48275862071,,76203.49397590362,junior с# разработчик,"Задачи для развития навыка разработки. Работаем преимущественно в технологическом стеке от Microsoft, но не только. Ключевые слова: .Net/C#, .Net...",Готов делиться своими знаниями с разработчиками и готов перенимать их знания для реализации части функционала самому.,0.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
Новосибирск,SIBERS,2019-12-11T00:56:16+0300," В команду .NET требуются как опытные специалисты, так и только начинающие разработчики, умеющие работать в команде и желающие профессионально расти.    Требования:      Образование: неполное высшее или высшее;   Опыт работы: от 0,5 года.      Необходимые навыки:      Опыт коммерческой разработки на .NET 4.0/4.5/4.6 (C#);   Опыт использования WCF, Web Services, WebAPI;   ASP.NET — WebForms/MVC;   HTML, JavaScript, jQuery;   Знание английского языка на уровне чтения технической документации и написания комментариев к коду.      Всем нашим сотрудникам мы предоставляем:      Участие в интересных и разнообразных проектах для иностранных заказчиков;   Гибкий рабочий график;   Семинары, сертификации и карьерный рост;   Стабильную заработную плату и ежемесячные бонусы;   Бесплатные курсы английского языка;   Множество корпоративных мероприятий;   Организованные спортивные тренировки: баскетбол, футбол, волейбол, настольный теннис, сноуборд и горные лыжи;   Льготные обеды;   Место работы: Академгородок, Новосибирск.   График работы: полный рабочий день.   ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,102634.48275862071,1.0,76203.49397590362,с# разработчик,"Образование: неполное высшее или высшее. Опыт работы: от 0,5 года. Необходимые навыки: Опыт коммерческой разработки на .NET 4.0...",Без обязанностей,0.1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,FunBox,2019-12-12T12:41:36+0300," Вам предстоит участвовать в разработке сложных ( web- и не только ) сервисов с объемным бэкендом в профессиональной команде.   Мы не являемся &quot; стартапом &quot; и не занимаемся  &quot;разработкой сайтов&quot;  под ключ, мы сами поддерживаем свои продукты на протяжении их жизненного цикла, поэтому постоянно совершенствуем процесс разработки. Мы серьезно относимся к code review, тестированию, CI, выделению компонент сервисов и продумыванию их архитектуры и интерфейсов, удобству развертывания.   Наши основные технологии для бэкенда – Ruby, JRuby, Ruby on Rails и Postgresql. Однако мы не считаем их серебряной пулей и по мере необходимости внедряем и используем более специфичные языки и инструменты ( Erlang, Java, Go, продукты экосистемы Hadoop, etc. ), поэтому у нас вы не станете заложником одного навыка/технологии.        Что нужно уметь:      Хорошо знать один из веб-ориентированных языков: Ruby, Python, Perl, PHP, ASP;   Уметь работать c Git;   Хорошо знать SQL;   Хотеть и быть готовым изучить Ruby, Ruby on Rails;   Обладать самодисциплиной, не &quot;забывать&quot; покрывать свой код тестами и не &quot;забывать&quot; прибираться в своем и чужом коде.         Больше знания конкретных технологий мы ценим ответственность и желание докопаться до сути, сделать код лучше и добиться его корректной работы за пределами сэндбокса. Всему, что нужно для работы в команде, мы готовы научить сами.       В резюме вместо списка рабочих мест лучше укажите, какими проектами ( можно без конкретных названий ) вам приходилось заниматься, и какая в этом была ваша роль.        Условия:      Достойная зарплата по результатам собеседования;     работа удаленно или в одном из офисов ( офисы в Казани, Ульяновске );     Адекватное отношение, защита от лишней бюрократии;   Участие в конференциях;   Бонусная программа при покупке техники.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Ruby|PostgreSQL|Ruby On Rails|Git|RSpec|PHP|Perl|Python|ASP.NET,3.0,102634.48275862071,1.0,76203.49397590362,бэкенд разработчик,"Что нужно уметь: Хорошо знать один из веб-ориентированных языков: Ruby, Python, Perl, PHP, ASP. Уметь работать c Git. ",Вам предстоит участвовать в разработке сложных (web- и не только) сервисов с объемным бэкендом в профессиональной команде.,0.03333333333333333,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
Новосибирск,JetBrains,2019-12-02T13:20:34+0300," IntelliJ IDEA - лучшая среда разработки для Java и других языков программирования, создаваемая нами с душой и страстью для других программистов. Первая версия продукта была выпущена в 2001 году, с тех пор новые версии выходят ежегодно, и сейчас IntelliJ IDEA используют сотни тысяч программистов по всему миру.    Мы хотим видеть тебя в своей команде,     если ты:      Умеешь и любишь решать сложные и по-настоящему интересные задачи    Хочешь улучшить IntelliJ IDEA и знаешь как именно   Имеешь опыт разработки на Java от 5 лет;   Умеешь проектировать и писать код, который легко читать и поддерживать;   Понимаешь, как работает код, который ты пишешь: как он исполняется и какие алгоритмы за ним стоят;   Умеешь работать в команде (открыт для других точек зрения и можешь аргументированно отстаивать свою позицию);   Не останавливаешься в своём развитии, изучаешь и пробуешь новые подходы и технологии   Испытываешь профессиональную гордость от результатов своей работы        И особенно если ты:     Имеешь опыт участия в open-source проектах или ведения собственных проектов;   Знаешь другие языки и другие парадигмы (Haskell, Python, Scala, Ruby, etc.);   Знаком(а) с технологиями создания компиляторов, анализа кода.              Какие задачи мы решаем:      Задачи, которые ставятся перед программистами, можно разделить на два типа. Первые тип - задачи, связанные с обработкой большого объема исходного кода. IDE должна на лету обрабатывать введённый код, подсвечивать в нём ошибки, предлагать варианты автодополнения, помогать быстро переходить между связанными элементами, поддерживать автоматическое выполнение рефакторингов. Второй тип задач - интеграция IDE со сторонними инструментами: компиляторами, отладчиками, системами контроля версий, серверами приложений. Пользователю должно быть удобно работать со всеми этими инструментами, не покидая IDE   Ты сможешь взяться за практически любую подсистему или за реализацию новой, придуманной тобой фичи.          Как устроено внутри:      Исходники хранятся в Git, часть из них в общем доступе на GitHub (https://github.com/JetBrains/intellij-community).   Большая часть исходного кода написана на Java 8, есть отдельные части на Groovy, и всё больше кода пишется на Kotlin.   Для организации командной работы используются наши собственные продукты: UpSource для ревью кода, TeamCity для автоматического запуска тестов и сборки продуктов, YouTrack для учёта багов и фич.                   ",Полная занятость,Гибкий график,От 3 до 6 лет,,6.0,102634.48275862071,3.0,180000.0,senior software разработчик,Мы хотим видеть тебя в своей команде. Имеешь опыт разработки на Java от 5 лет. Умеешь проектировать и писать код...,"Для организации командной работы используются наши собственные продукты: UpSource для ревью кода, TeamCity для автоматического запуска тестов и сборки продуктов...",0.36666666666666664,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Группа страховых компаний «Югория»,2019-12-03T10:00:51+0300,"  ГСК «Югория»  - стабильно и активно развивающаяся страховая компания. Компания входит в топ-20 крупнейших страховщиков России. Мы понимаем, что успех Компании на современном рынке определяется ее технологичностью и скоростью реализации инновационных проектов, таким образом, ИТ играют ключевую роль в формировании стратегии развития нашей Компании. Нас не устраивает аутсорсинг, мы заинтересованы во взращивании внутренней эффективной команды, ответственной за итоговый результат.   В настоящее время в Департаменте ИТ открыта вакансия Разработчик C#.    Обязанности:      Разработка внутренней фронт-офисной системы продаж в области страхования;   Разработка внутренних продуктов;   Разработка решений для b2b партнёров.      Требования:      Уверенное знание языка C# и .NET Framework;   Знание и понимание принципов ООП и ООД, умение применять на практике;   Опыт создания веб-приложений на платформе ASP.NET (WebAPI, MVC);   Понимание принципов построения REST-сервисов;   Опыт работы с реляционными СУБД. Использование ORM;   Опыт использования систем контроля версий;   Высшее образование.    Дополнительно будет плюсом:    Опыт работы в системе CI/CD   Опыт разработки под .NET Core 2   Опыт разработки распределенных и высоконагруженных систем;   Опыт написания юнит-тестов в разработке ПО (Test Driven Development);   Опыт использования NoSQL баз данных;   Опыт проектирования и реализации сервисов и подсистем;   Понимание гибких методик разработки ПО (Scrum, Kanban) и принципов, лежащих в их основе.      Условия:      Оформление согласно ТК РФ, социальные гарантии;   Конкурентоспособную заработную плату;   Возможность принять участие в масштабных IT-проектах;   Корпоративное обучение (вебинары, тренинги, конференции и пр.);   Скидки для сотрудника и членов семьи на все продукты Компании;   Работу в команде профессионалов, доброжелательной атмосфере;   Комфортный офис в Сан-Сити на Площади Маркса.      Мы с радостью рассмотрим кандидатов готовых к переезду!  Компенсация переезда будет обсуждаться индивидуально c каждым кандидатом. ",Полная занятость,Полный день,От 3 до 6 лет,|С#|.NET Framework|ASP.NET|MVC|WCF|HTML|CSS|JavaScript|jQuery|SQL|WebAPI|Scrum|Kanban|XP|AngularJS|SPA|Twitter Bootstrap|Entity Framework|Dapper|Lightlnject|Json.NET|ElasticSearch|RabbitMQ|WebApi|Nlog|AutoMapper|Nginx|moment.js|Bootstrap|AutoFixture,6.0,102634.48275862071,3.0,76203.49397590362,разработчик с#,"Уверенное знание языка C# и .NET Framework. Знание и понимание принципов ООП и ООД, умение применять на практике. ",Разработка внутренней фронт-офисной системы продаж в области страхования. Разработка внутренних продуктов. Разработка решений для b2b партнёров.,0.3333333333333333,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
Новосибирск,FullStack,2019-12-11T12:36:26+0300," Требуется iOS разработчик для работы в команде над мульти-платформенным продуктом (Android, iOS) в сфере горнолыжного спорта. Продукт свой, никакого аутсорса, поэтому самые высокие требования к качеству кода и приложения в целом. Что из себя представляет продукт и остальные детали расскажем на собеседовании.        Требования:      Знание Swift, iOS SDK, CoreData, Xcode, iOS Guidelines;   Знание принципов ООП и шаблонов проектирования;   Желателен опыт разработки клиент-серверных приложений;   Технический английский;          Что мы предлагаем:      Оформление в соответствии с ТК РФ;   Оплачиваемые занятия спортом;   Оплачиваемое питание;   Гибкий график работы;   ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,150000.0,1.0,80000.0,middle senior swift разработчик,"Знание Swift, iOS SDK, CoreData, Xcode, iOS Guidelines. Знание принципов ООП и шаблонов проектирования. Желателен опыт разработки клиент-серверных приложений. ",Без обязанностей,0.06666666666666667,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,СКБ Контур,2019-12-09T06:42:11+0300,"  Кто мы и чем занимаемся    Контур разрабатывает продукты для бизнеса. Много. И они все разные, потому что у нас почти 2 млн клиентов и продуктовая, а не заказная разработка.   Мы все время экспериментируем, развиваем наши сервисы и постоянно запускаем новые. Это у нас отлично получается :) Сейчас мы ищем разработчика в инфраструктурную команду.    Проект и задачи    Миссия отдела инфраструктурной разработки: помогать продуктам Контура достигать конкурентного преимущества, позволять продуктовым командам сконцентрироваться на решении бизнес-задач своих пользователей, а инфраструктурные моменты брать на себя.   Команда, в которую мы ищем коллегу, разрабатывает средства и инструменты для разработчиков, backend-приложения, облегчающие процесс интеграции сервисов компании. Это API и приложения для аутентификации, управления доступом, управления данными пользователей и организаций.   Тебе предстоит работать в команде с back- и frontend-разработчиками, devops, аналитиками, проектировщиками интерфейсов, менеджером и тестировщиками.    Задачи, которые мы готовы доверить новому разработчику:      Улучшение стабильности и безопасности существующей системы авторизации   Развитие этой системы: подробное общение с другими командами или их представителями, выявление проблем использования и вынесение решения этих проблем в общий код      Технологии    Пишем на C#, собирает все TeamCity, деплоит Octopus. Используем много своих решений: собственная БД Zebra, система хостинга Houston и другие, которые предстоит освоить.    Наши ожидания  :      Владеешь C# на уровне промышленной разработки и минимум 1 год писал backend для web-сервисов   Работал — и не раз :) — с БД NoSQL   Готов работать с задачами высокого уровня неопределенности   Без труда можешь пообщаться с представителями другой команды, чтобы перенять их опыт или понять боль      Плюсом будет  :      Опыт работы с системами авторизации и понимание принципов контроля доступа   Опыт работы по гибкой методологии разработки. Или — разделение agile-принципов и agile-манифеста          Что мы предлагаем  ?      Участие в разработке стратегии, обсуждении задач, а не только в их реализации   Разнообразные возможности для профессионального роста: участие в конференциях, обмен опытом, внутренние профессиональные сообщества, огромная библиотека — выбирать тебе   Просторный и уютный офис с зонами отдыха, панорамным видом на город, душем, кухней   Корпоративные мероприятия, командные выезды   Творческую атмосферу: никаких рамок и формальностей, отсутствие дресс-кода и трекинга рабочего времени       ",Полная занятость,Гибкий график,От 1 года до 3 лет,|C#|TeamCity|Octopus,3.0,102634.48275862071,1.0,76203.49397590362,middle с# разработчик в инфраструктурную команду,Владеешь C# на уровне промышленной разработки и минимум 1 год писал backend для web-сервисов. Работал — и не раз :) — с...,"Улучшение стабильности и безопасности существующей системы авторизации. Развитие этой системы: подробное общение с другими командами или их представителями, выявление проблем...",0.13333333333333333,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Новосибирск,JetBrains,2019-12-02T13:11:20+0300," JetBrains is looking for a Software Developer to join the Marketing Automation team in one of our offices (St. Petersburg / Moscow / Novosibirsk, Russia or Munich, Germany). At JetBrains, we have a passion for making development teams more productive through smarter software that leads to more efficient development processes, shorter release cycles, and more enjoyable coding - that’s exactly why we’ve decided to automate and optimize as many marketing processes as we can for JetBrains itself, and we already have some tools and automations in place.   In this role, you will be responsible for the development, testing, deployment, and maintenance of marketing automations and workflows for Marketo, Zendesk, Crowdin and other third-party and internal applications (including building new standalone applications for various kinds of marketing automations). And we will expect you to know the automations in place, know why they exist and know how they can be made better.   As a marketing automation developer you will work closely with product, marketing, sales, support, business applications development, IT and other teams.    Responsibilities      Develop, test, deploy and maintain:    Marketing automations in Marketo, an email &amp; marketing automation system used by JetBrains. (Velocity scripts, Marketo templates markup, HTML, CSS, JavaScript, logic development via UI/API, external integrations via API and external recurring jobs.)   Automations, workflows and internal applications for Zendesk, a customer support system used by JetBrains. (HTML, CSS, JavaScript, Handlebars (possible migration to React), logic development via UI/API, external integrations via API and external recurring jobs.)   Zendesk self-service help center customizations (HTML, CSS, JavaScript, Handlebars with possible migration to React.)   Various integrations of Crowdin (our translation management system) with other internal and external systems (Python, Go.)   Standalone applications for marketing automations (some of the used technologies are Kotlin, HTML, CSS, JavaScript, PHP, Go, Python.)   Recurring maintenance and integration jobs for Marketo, Zendesk and other tools.       Together with the business applications development team and third-party vendors collaborate on the integration of various internal and third-party tools used by JetBrains.   Troubleshoot and provide technical assistance during investigations related to marketing automation workflows and applications.      Requirements:      Experience of commercial development in Java, C#, C++ or any other statically typed languages (Kotlin would be an advantage, but you’ll learn it easily :).   Knowledge of HTML/CSS/JavaScript.   Knowledge of SQL, relational databases.   Experience or desire to learn Amazon Web Services (AWS) stack of technologies.   Interest in building efficient and reliable automated marketing and business workflows.   Good spoken and written English.   Ability and desire to work efficiently without direct supervision.   Ability to carry out research tasks.   Ability to work in a distributed team.   Good teamwork skills.   ",Полная занятость,Полный день,От 3 до 6 лет,|JavaScript|Python|CSS|HTML|Java|kotlin,6.0,102634.48275862071,3.0,180000.0,software разработчик,"Experience of commercial development in Java, C#, C++ or any other statically typed languages (Kotlin would be an advantage, but...","Develop, test, deploy and maintain: Marketing automations in Marketo, an email &amp; marketing automation system used by JetBrains. (Velocity scripts, Marketo...",0.36666666666666664,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
Новосибирск,i20,2019-12-07T08:37:47+0300," Ищем Golang разработчика для усиления команды нашего продукта – платформы для оцифровки человеческих коммуникаций Protobrain. Платформа построена в соответствии с лучшими практиками современной архитектуры – микросервисы, очереди, docker+k8s и конечно нейронные сети. Успешному кандидату – точно будет интересно.    Необходимый опыт:      От 2 лет опыта коммерческой разработки веб-проектов   Соблюдение высокой культуры разработки (стандарты, CI/CD, code review)   Кросс-функциональная командная работа (дизайнеры, аналитики, QA)   Проактивность и опыт успешного доведения фич до конечного потребителя   Знание английского языка на уровне чтения документации      Что нужно уметь:      Писать микросервисы на Golang и PHP   Строить микросервисную инфраструктуру (очереди, gateway, HA, deployment)   Проектировать БД, писать эффективные SQL-запросы, подбирать БД под задачу   Проектировать API для веб и мобильных приложений   Понимать принципы работы современного фронтенда   Проектировать CI/CD пайплайны      Что предлагаем:      Большая и дружная команда разработчиков, готовых помочь в трудную минуту   Официальное трудоустройство   Просторная кухня со всем необходимым   Бесплатные кофе и вкусняшки   Гибкий график работы   Регулярные корпоративы и различные мероприятия по интересам внутри команды   Турник   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,102634.48275862071,1.0,90000.0,golang разработчик,Необходимый опыт: От 2 лет опыта коммерческой разработки веб-проектов. Проактивность и опыт успешного доведения фич до конечного потребителя. ,"Соблюдение высокой культуры разработки (стандарты, CI/CD, code review). Кросс-функциональная командная работа (дизайнеры, аналитики, QA). Писать микросервисы на Golang...",0.2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,i20,2019-12-07T08:37:42+0300," В связи с активным развитием Front-end отдела мы ищем опытных Angular разработчиков, готовых к амбициозным техническим задачам и командной работе над нашим продуктом в сфере цифровизации коммуникаций и ИИ.        Обязанности:        Разработка новых приложений на последних версиях Angular       Проектирование архитектуры нетиповых JavaScript приложений       Доработка существующих приложений       Написание тестов       Код ревью       Командная работа по Scrum            Требования:      Опыт активной работы с Angular/AngularJS не менее 2-х лет   Опыт Front-end разработки от 3-х лет   Знание ES5/ES6   Подготовка проектов к продакшну, настройка сборщиков Gulp/Webpack и т.п.          Приветствуется:      Работа с Docker, Jenkins, Gitlab, приватными репозиториями NPM   Опыт покрытия тестами   Владение английским языком на уровне чтения документации и выше          Будет ценно:      Внимательность к деталям   Любознательность (тенденции в web разработке, современные фреймворки и стандарты)              О i20 Group:      i20 Group - высокотехнологичная IT-компания, которая предоставляет полный цикл digital-услуг для бизнеса. С 2009 года мы разрабатываем крупные веб проекты и мобильные приложения, занимаемся тестированием и веб-дизайном для клиентов по всему миру.   Наше портфолио включает в себя всемирно известные бренды, такие как: Всемирный Банк, Органы Государственной власти РФ, русские издания журналов Forbes и Geo, Adidas, IBS, LG Electronics, Голос и многие другие.   Наш приоритет - это крупные проекты, продолжительностью от нескольких месяцев до нескольких лет. Это отличная среда для профессионального роста и развития.   В Новосибирске у нас 2 офиса: на пл. Ленина рядом с оперным театром и в Академгородке. У нас нет дресс-кода и есть возможность адаптировать график работы под ваш жизненный ритм. Главное для нас - это качественный результат в срок.   В нашей компании принято помогать каждому реализоваться на полную и избегать ненужных рамок. А помимо должностного роста также предусмотрен пересмотр зарплаты в соответствии с ростом вашего опыта и навыков.          Перспективы:      Мы заинтересованы в поддержании комфортной среды для постоянного развития в команде и поощряем амбиции и начинания сотрудников.   Если вам по душе только техническая сторона, то вы можете стать Senior Developer’ом или Архитектором.   Если вы готовы брать ответственность не только за себя, то есть возможность стать Тим лидом, а если захотите, то и руководителем проектов.          В офисе вас ждут:        Большая и дружная команда разработчиков, готовых помочь в трудную минуту       Просторная кухня со всем необходимым (бесплатные чай, кофе и вкусняшки)       Регулярные корпоративы и различные мероприятия по интересам внутри коллектива (футбол, страйкбол, теннис, велоклуб, го, квиз, киноклуб и многое другое)       Удобный офис в 5 минутах ходьбы от м. Площадь Ленина.       Официальное трудоустройство.       Гибкий график работы       Турник     ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Angular|JavaScript|Git|Webpack|HTML5|ES5|ES6,3.0,102634.48275862071,1.0,110000.0,front end разработчик,Опыт активной работы с Angular/AngularJS не менее 2-х лет. Опыт Front-end разработки от 3-х лет. ,Разработка новых приложений на последних версиях Angular. Проектирование архитектуры нетиповых JavaScript приложений. Доработка существующих приложений. Написание тестов. Код ревью. ,0.2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
