city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,управление проектами,управление командой,работа в команде,ms project,английский язык,ведение переговоров,управление персоналом,организаторские навыки,руководство коллективом,управление продажами,other
Новосибирск,ИНИЦИАТИВА,2019-12-13T04:20:51+0300," Обязанности:   - Управление строительной площадкой. - Ведение внутренней и внешней отчетности по проекту. - Составление и контроль графиков производства работ. - Контроль за ходом реализации строительных работ. - Проведение и/или участие во встречах и совещаниях с заказчиками, подрядчиками и смежными организациями. - Приемка и контроль качества результатов выполненных видов и этапов строительных работ и объёмов по проекту. Сдача заказчику результатов строительных работ. - Анализ и проверка проектной документации. - Разработка планов, писем, сметных расчетов, технических заданий и других необходимых для реализации проекта документов. - Определение требуемого количества, профессионального и квалификационного состава работников подрядчиков в соответствии с производственными заданиями и календарными планами строительного производства, определение оптимальной структуры распределения работников для выполнения процессов строительного производства. - Выполнение иных необходимых для успешной реализации проекта задач.   Требования:   - опыт организации строительства с «0»   - Высшее инженерно-строительное образование. - Опыт работы от 5 лет - в строительстве, более 3 лет - в должности «Руководитель проекта», «Директор/Заместитель директора по строительству»,   - Знание нормативно-технической документации, ГОСТ, СНиП. - Знание современных технологий строительства. Знание инженерных систем. - Уверенное владение ПК (MS Office, AutoCad)   Личные качества: Ответственность, честность, требовательность, умение работать в команде, системность, организаторские способности, стрессоустойчивость, энергичность, стремление к профессиональному развитию ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,171450.0,3.0,97235.0,руководитель,"опыт организации строительства с «0». - Высшее инженерно-строительное образование. - Опыт работы от 5 лет - в строительстве, более 3 лет - в...",Управление строительной площадкой. - Ведение внутренней и внешней отчетности по проекту. - Составление и контроль графиков производства работ. - Контроль за ходом реализации...,0.03333333333333333,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Системы Комплексной Безопасности,2019-11-21T12:56:04+0300," Для работы в городе  Новосибирск требуется  руководитель проекта по направлению подключений услуг связи оператора ПАО &quot;Ростелеком&quot; в сегменте B2С.        Обязанности:      Обработка заявок клиентов ПАО &quot;Ростелеком&quot; в электронной базе данных,   Работы с техническими специалистами,   Контроль выполнения заявок техническими специалистами,   Формирование плана подключений,   Взаимодействие с руководителями подразделений ПАО &quot;Ростелеком&quot;   Взаимодействие с УК и ТСЖ.          Требования к соискателю:      Опыт работы в сегменте B2С   Грамотность, вежливость,   Внимательность,   Уверенность в себе,          Условия:      Занятость полная, график работы пятидневка с 09:00- 18:00,   Оплата труда - оклад + %   Оформление по трудовой книжке.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Работа в команде|Ведение переговоров|Консультирование клиентов|Работа с большим объемом информации|Организаторские навыки|Техническая поддержка|Работа с базами данных|Грамотность|Internet|Электронная почта|Базы данных|Материальная ответственность|MS CRM|Управление персоналом|Управление проектами|Пользователь ПК|Обучение персонала|Деловое общение,3.0,60000.0,1.0,45000.0,руководитель,"Опыт работы в сегменте B2С. Грамотность, вежливость. Внимательность. Уверенность в себе.",Обработка заявок клиентов ПАО &quot;Ростелеком&quot; в электронной базе данных. Работы с техническими специалистами. Контроль выполнения заявок техническими специалистами. ,0.7333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
Новосибирск,Ерохин Иван Николаевич,2019-12-13T10:02:56+0300," Обязанности:     Разработка, реализация IT-стратегии в соответствии со стратегией развития бизнеса;   Обеспечение бесперебойной работы IT-инфраструктуры компании;   Анализ и оптимизация бизнес-процессов компании (начиная от закупки товара и до выкладки продукции на полку);   Объединение базы данных в 1С;   Управление IT-бюджетом;   Оптимизация затрат;   Руководство отделом.     Требования:     Опыт работы в области информационных технологий (розница, производство);   Знание конфигураций 1С;   Знание маршрутизаторов Cisco;   Знание аппаратной и программной конфигурации серверов;    Отличные коммуникационные и организаторские способности;   Управленческие навыки;   Ответственность;   Умение работать в команде.     Условия:     Официальное трудоустройство согласно ТК РФ с первого рабочего дня;   Стабильная официальная заработная плата, выплата 2 раза в месяц;   График 5/2 С 9.00 до 18.00.   ",Полная занятость,Полный день,От 3 до 6 лет,|1С: Розница|1С: Производство|1С: Управление Торговлей|1С программирование|1С: Документооборот,6.0,171450.0,3.0,100000.0,руководитель,"Опыт работы в области информационных технологий (розница, производство). Знание конфигураций 1С. Знание маршрутизаторов Cisco. Знание аппаратной и программной конфигурации...","Разработка, реализация IT-стратегии в соответствии со стратегией развития бизнеса. Обеспечение бесперебойной работы IT-инфраструктуры компании. Анализ и оптимизация бизнес...",0.0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,Movavi,2019-11-30T15:03:35+0300," Новосибирская IT-компания Movavi создает и продает программы для любительской обработки мультимедиа.   Movavi Video Editor, Photo Editor, Video Converter, Screen Capture - одни из самых популярных продуктов в мире, ими пользуются в 200 странах. Наши программы помогают миллионам людей легко обрабатывать фото и видео, не требуя специальных знаний и навыков.    Мы счастливы представлять Новосибирск на мировой IT-карте! У нас замечательная команда, и для ее расширения мы ищем Ведущего iOS-разработчика.     Приглашаем тебя присоединиться к команде мобильного Видеоредактора - Movavi Clips и вместе с нами создавать одно из самый популярных приложений!     Clips - это:       кратно растущий мобильный продукт;     более 5 000 000 скачиваний приложения на iOS и Android;     приложение, которым пользуются в более чем 150 странах.       Чем предстоит заниматься:      разрабатывать мультимедийные продукты;   изучать и внедрять новые, современные технологии;   делиться знаниями с коллегами и повышать свой профессионализм;   проводить code review;   взаимодействовать с отделами тестирования и дизайна.      Для успешного выполнения задач тебе потребуется:      опыт разработки под iOS от 3-х лет;   опыт работы с Git;   Objective-C;   знание и опыт работы с iOS SDK, Xcode;   многопоточное программирование;   умение работать с CocoaPods;   стремление постоянно улучшать свои знания и навыки.      Будет круто, если у тебя есть:      опыт работы с AVFoundation;   знание шаблонов и принципов проектирования;   опыт применения Unit-тестирования, SOLID, CI;   опыт работы в командах, желательно Scrum/Agile/Lean.      Работа в Movavi - это:        команда профессионалов, готовых делиться знаниями и опытом;       индивидуальный подход к профессиональному росту и развитию внутри компании;       официальное трудоустройство с первого рабочего дня;       белая заработная плата + компенсация питания и спорта;       удобный график работы как для &quot;жаворонков&quot;, так и для &quot;сов&quot;;       занятия йогой и английским языком, не выходя из офиса;       здоровье с ДМС;       обучение детей в IT-школе Movavi;       приятная рабочая атмосфера, общение на &quot;ты&quot;;       бодрящие корпоративы: горы и ели, море и пальмы, и никакого алкоголя.        Хочешь 70K?  Это не розыгрыш. Мы готовы тебе их дать!    Порекомендуй нашу вакансию своему другу или знакомому, пришли его резюме на почту (см.контактную информацию) с пометкой &quot;Внешняя рекомендация на позицию Senior iOS Developer&quot; и получи бонус :     70 000р. за Senior-разработчика, после прохождения им испытательного срока.  * Друг должен знать, что его рекомендуют.   Если ты не получил ответ на отклик в течение 3-х рабочих дней: 1. Проверь папку &quot;Спам&quot; в электронной почте. Возможно, письмо с ответом оказалось там. 2. Позвони или напиши нам. ",Полная занятость,Гибкий график,От 3 до 6 лет,|iOS|Git|Objective-C|Разработка ПО,6.0,250000.0,3.0,150000.0,руководитель,Опыт разработки под iOS от 3-х лет. Опыт работы с Git. Objective-C. Знание и опыт работы с iOS...,"Разрабатывать мультимедийные продукты. Изучать и внедрять новые, современные технологии. Делиться знаниями с коллегами и повышать свой профессионализм. Проводить code review. ",0.43333333333333335,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,.wrk,2019-11-21T13:53:46+0300," Привет, мы IT-компания .wrk. Мы занимаемся аутстаффингом, то есть даем «в аренду» своих разработчиков другим компаниям. В основном, наши клиенты — стартапы и крупные медиа (СМИ, конференции, образовательные платформы) из Великобритании и США.    Мы ищем менеджера по развитию бизнеса для того, чтобы усилить команду продаж .wrk.       Задача  — обеспечивать разработчиков интересными, стабильными, хорошо оплачиваемыми проектами. Должность бизнес-девелопера сочетает в себе работу менеджера по продажам и исследовательскую, аналитическую деятельность. Это динамичная, разнообразная работа с видимыми, в том числе и по зарплате, результатами.    Что нужно делать?    Нам нужен человек, который займётся лидогенерацией: подготовкой маркетинговых материалов, работой с каналами, по которым можно “достучаться” до наших целевой аудитории, первичным общением и заключением договоров с новыми заказчиками.  Это значит, нужно будет вести деловую переписку, выявлять потребности клиентов, проводить переговоры, участвовать в подготовке статей, портфолио и кейс-стадис. И все это на английском языке.    Кто нам подходит?     Мы представляем, что менеджер по развитию бизнеса должен обладать склонностью к продажам, иметь высокий эмоциональный интеллект и уметь отстаивать свои (наши) интересы. Мы хотим сотрудничать с амбициозным, ориентированным на результат человеком. Важно как уметь выполнять поставленный план, так и быть способным(ой) придумывать новые решения, если это необходимо.    Обязательный навык один  —  высокий уровень устного и письменного английского языка  (не ниже Upper Intermediate).   Опыт в продажах и IT-сфере будет плюсом, но не является обязательным условием — работа начнётся с обучения (стажировка 2 недели). Мы поделимся всеми нашими наработками: портретом клиента, перечнем площадок, результатами проведенных кампаний и еще непроверенными гипотезами, маркетинговыми и учебными материалами.    Побольше о нас и условиях труда:      Компания .wrk работает с 2011 года, а некоторые заказчики сотрудничают с нами уже более 7 лет. Входим в список топ-125 девелоперских компаний из России, составленный международным рейтингом Clutch.   Офис компании расположен в в Академгородке (ВЦ). У нас нет спортзала и игровой, зато мы работаем в тихих, не перегруженных кабинетах, а отдыхаем на собственной кухне. У нас нет дресс-кода и мы все общаемся на ты.   Мы гарантируем своевременную белую зарплату и прозрачную систему начисления (оклад плюс проценты от продаж).   Работа с американским рынком подразумевает график со смещением во вторую половину дня. Иногда у вас могут быть задачи, которые нужно выполнять вечером.     Подробнее ознакомиться с деятельностью компании можно на сайте.  Ждем ваш отклик! Будем рады, если вы сразу немного расскажете о себе и своих целях. ",Полная занятость,Гибкий график,Нет опыта,|Английский язык|Развитие продаж|Деловая коммуникация|Обучение и развитие|Sales Skills|Оценка потребностей клиентов|Business English|Ведение переговоров|Управление продажами|Лидогенерация,,171450.0,,40000.0,руководитель,"Мы представляем, что менеджер по развитию бизнеса должен обладать склонностью к продажам, иметь высокий эмоциональный интеллект и уметь отстаивать свои...","Нам нужен человек, который займётся лидогенерацией: подготовкой маркетинговых материалов, работой с каналами, по которым можно “достучаться” до наших целевой аудитории...",0.7333333333333333,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
Новосибирск,ITC-Electronics,2019-12-10T07:40:05+0300,"  ITC-Electronics   -  международный поставщик инновационных технических решений в области инжиниринга и автоматизации производства!    Мы  партнеры ведущих промышленных предприятий!    Нам 27 лет!  Сейчас в активе компании 17 филиалов в России, Европе, странах СНГ.   Наша Компания занимает 1-е место среди компаний  России  в сфере оптовой торговли, 2 место среди предприятий  Новосибирска  по данным рейтинга  HeadHunter &quot;ТОП - 100 лучших работодателей России&quot;.     Приглашаем в свою команду Руководителя проекта по продукту &quot;Система управления предприятием&quot;!     Задачи: 　     Доработка продукта, разработка требований   Формирование направлений рынка для продукта   Разработка системы продвижения   Продвижение продукта      Требования:      Успешный опыт продаж программных продуктов в области управления (управления проектами, командной работой, операционного управления)   Отличные знания рынка программного обеспечения в области систем управления   Личный опыт продаж и переговоров на уровне ТОП-менеджмента клиентов      Предлагаем: 　     Полный социальный пакет согласно ТК РФ (официальная заработная плата, оплачиваемый отпуск и больничный).   Интересные задачи, профессиональный рост.　   Современный и комфортный офис рядом со станцией м. Речной вокзал.　   Дотации на 2-х разовое питание в корпоративной столовой.   Корпоративный фитнес (йога, тайский бокс)　   Динамично-развивающая команда, развитые корпоративные традиции и мероприятия.　   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,171450.0,1.0,97235.0,руководитель,"Успешный опыт продаж программных продуктов в области управления (управления проектами, командной работой, операционного управления). Отличные знания рынка программного обеспечения в...","Доработка продукта, разработка требований. Формирование направлений рынка для продукта. Разработка системы продвижения. Продвижение продукта.",0.1,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Зарплата.ру,2019-12-05T13:42:02+0300,"  Привет! Меня зовут Миша, я тимлид команды reSearch. Мы делаем всякие крутые штуки, используя машинное обучение, и нам нужен единомышленник, который поможет внедрять наши модели:)    Зарплата.ру – федеральная job-платформа с центром разработки в Новосибирске. Мы лидеры в Сибири и на Урале и продолжаем расти. Над нашим продуктом работает 60 разработчиков, системных администраторов, QA-инженеров, дизайнеров, продуктовых менеджеров и аналитиков, а всего нас 250.    Каким мы тебя видим:    • Ты отлично владеешь Python: pandas, Sklearn, NumPy;   • Знаешь PHP;   • Linux: можешь, любишь, практикуешь;   • Умеешь работать с ElasticSearch;   • Ты понимаешь принципы машинного обучения;   • Знаешь SQL и у тебя есть опыт работы с MongoDB;   • Ты ответственен, хочешь работать в команде и развиваться.    Ты просто уникален, если знаешь/видел/трогал:    • Clickhouse   • Имеешь опыт работы с текстовыми данными TF-IDF, Word2vec.    У нас тебе предстоит работать со следующими технологиями:    • PHP 7, Python 3;   • Системы хранения данных — MySQL, MongoDB;   • Clickhouse - для работы с аналитикой;   • Поисковый движок – ElasticSearch;   • RabbitMQ как очередь сообщений;   • Рабочие инструменты — Jira/Confluence/Bitbucket+git, Concourse CI.   У нас тебе предстоит разрабатывать окружения, выводить их в продакшен и поддерживать модели, разработанные Data Science отделом. Для тебя здесь нет незнакомых слов? Тогда ты точно наш кандидат!    А что мы тебе можем предложить, чтобы наше сотрудничество было приятным и полезным?    • Официальное трудоустройство в первый рабочий день, отпуск, заработная плата два раза в месяц и вот это вот всё;   • Комфортный и уютный оупенспейс в новом бизнес-центре с видом на Оперный театр;   • Возможность проходить внешнее обучение за счет компании, участие во внутренних митапах, хакатонах, тренингах;   • Корпоративная библиотека, кухня с кофемашиной и завтраками за счет компании;   • Корпоративные скидки на фитнес, футбольная, баскетбольная и волейбольная команды.    Интересно? Откликайся!  ",Полная занятость,Гибкий график,От 3 до 6 лет,|Python|MySQL|MongoDB|Linux|Atlassian Confluence|PHP|Atlassian Jira|Git,6.0,171450.0,3.0,97235.0,руководитель,"Знаешь PHP. Linux: можешь, любишь, практикуешь. Ты понимаешь принципы машинного обучения. Знаешь SQL и у тебя есть опыт работы с...",Clickhouse - для работы с аналитикой.,0.26666666666666666,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,Jump Taxi,2019-11-14T20:34:13+0300,"  О тебе   Предлагаем тебе стать ключевым членом команды новаторов исследователей, отвечать за выпуск фич и продуктов, управлять разработкой нашей команды. В команде с тимлидом взять на себя ответственность за достижение поставленных целей, контролировать запуск продукта и совершенствовать его каждый день, делая его лучшим решением на рынке по отзывам пользователей.   Тебя ждет полностью укомплектованная команда: сильные разработчики, дизайнеры, трафик менеджеры, продукт-менеджеры и основатели компании. В такой команде ты можешь раскрыть весь твой потенциал.   Делай больше и круче, используй свои возможности.   ——    О нас   Jump Taxi — сервис сопровождения современного таксопарка. Каждый день мы создаем, тестируем и совершенствуем цифровые продукты для бизнеса такси и автовладельцев. Миссия проекта — сделать услуги пассажирских перевозок в России приятными, безопасными и недорогими.   Команда проекта — Just look — новаторы, сплоченная группа специалистов. Мы создаем идейные, нужные и работающие продукты, ищем новые возможности и сферы, в которых можем предложить себя миру.   Сегодня мы предлагаем тебе присоединиться к команде, проявить себя и свои знания, опыт и умения для решения задач и развития наших проектов.   ——    Мы предлагаем   Возможность управлять разработкой продукта играющем на площадке с Яндекс.Такси, Ситимобил, Gett, Qiwi, и др. крупными игроками рынка такси в России;   Работа в прямом взаимодействии с руководителем и минимум бюрократии;   Достойная оплата твоих скиллов и опыт;   Амбициозные задачи и цели;   Возможность обучаться за счет компании;   Официальное трудоустройство;   Опытная команда;   Работа на стыке самых развивающихся сфер бизнеса в России — такси и IT.   ——    Обязанности   Написание ТЗ по результатам полученной от отдела продуктового исследования информации;   Распределения загрузки по специалистам в таск менеджере;   Контроль сроков выполнения тикетов и задач;   Постановка задач на понятом специалисту (ui дизайнер, front-end/back-end разработчик) доступном языке;   Первая линия контроля качества выполнения задачи (до тестирования);   Оперативное решение задач-блокеров.   ——   ✊ Требования   Понимание рынка IT, интернет-разработок, мобильной разработки;   Опыт работы в аналогичной должности не менее 3 лет;   Самоходность. Мы небольшая команда (30+ человек), нам критически важна ваша самостоятельность и умение принимать самостоятельные решения для достижения поставленных целей. Правда. Это очень важно;   Опыт работы по SCRUM.   ——   Работа над проектом Jump Taxi — одно из двух актуальных на сегодняшний день направлений в команде. При этом мы постоянно разрабатываем, тестируем и запускаем новые идеи и проекты, что дает возможность поработать и в других сферах рынка.   Уверены, что нашли своё место? Скорее пишите в телеграм: @henfes ",Полная занятость,Полный день,От 1 года до 3 лет,|Запуск новых продуктов|Scrum|Управление проектами|Управление командой,3.0,120000.0,1.0,70000.0,руководитель,"Понимание рынка IT, интернет-разработок, мобильной разработки. Опыт работы в аналогичной должности не менее 3 лет. Самоходность. Мы небольшая команда...","Предлагаем тебе стать ключевым членом команды новаторов исследователей, отвечать за выпуск фич и продуктов, управлять разработкой нашей команды. ",0.9666666666666667,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Новосибирск,ROCKSTONE,2019-12-13T16:00:06+0300,"  ROCKSTONE  — компания в которой работают молодые, талантливые и целеустремленные люди. Мы открылись в 2009 году. Наши проекты и игры входят в топ популярных приложений РФ.    Локация:  Удаленная работа / офис Челябинск    Обязанности:        Обеспечение качества продукта;       Куратор Code Review;       Работа с багами / Взаимодействие с QA;       Управление инцидентами;       Чистый код/ Рефакторинг/ Оптимизация;       Выбор технологий и контроль качества;       Автоматизация цикла разработки;       Сбор технических требований;       Собеседования на технические позиции / Наставничество;       Рекомендации РП по корректировкам состава команды (увольнение, найм);       Мотивация членов команды разработчиков;       Помощь в развитии членов команды / Распространение знаний;       Разработка по системе Scrum.       Требования:       Опыт работы в должности Team Lead от 1-го года;       Опыт работы с Visual Studio, VS Code, NetBeans, Mercurial;       Знание языков: C#, C++, TypeScript, JavaScript, CSS, HTML, PHP, SQL.       Условия:       Работа с успешным высокодоходным проектом       Официальное оформление;       Возможность работать удалённо с удобным для вас графиком;       Корпоративное обучение: курсы, семинары, тренинги, конференции;       Дополнительные бенефиты для сотрудников (корп. обучение, ДМС, страховка от укусов клещей, витаминизация и тд);       Работа над уникальными задачами;       Возможность самореализации.       Если Ваше резюме нас заинтересовало, HR свяжется с Вами в течении 5 рабочих дней, если звонка не последовало, то в настоящее время компания не готова сделать Вам предложение. ",Полная занятость,Полный день,От 1 года до 3 лет,|Лидерские качества|Работа в команде|Ответственность,3.0,171450.0,1.0,97235.0,руководитель,"Опыт работы в должности Team Lead от 1-го года. Опыт работы с Visual Studio, VS Code, NetBeans, Mercurial. ",Обеспечение качества продукта. Куратор Code Review. Работа с багами / Взаимодействие с QA. Управление инцидентами. Чистый код/ Рефакторинг/ Оптимизация. ,0.0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Новосибирск,Брокеркредитсервис,2019-12-03T08:52:25+0300,"     Финансовая группа &quot;БКС&quot; занимает лидирующие позиции во многих сегментах российского финансового рынка, и наши информационные системы ежедневно обрабатывают миллионы сделок, совершаемых на различных торговых площадках. Мы ищем сильных специалистов для развития высоконагруженного сервиса обработки данных, отвечающего всем требованиям быстро меняющегося бизнеса.    Итак, чем предстоит заниматься?      Руководство командой тестирования, обучение, постановка и распределение задач, оценка трудозатрат, определение целей и методов тестирования.   Контроль формирования требований к продукту, рецензия и согласование документации.   Проведение тестирования: функциональное, регрессионное, интеграционное, нагрузочное, тестирование производительности, исследовательское и стресс-тестирование.   Подготовка и анализ необходимых для продукта тестов и тестовых данных.   Анализ и подготовка результатов тестирования: протоколы тестирования, статусы дефектов, результаты прохождение тестов, остаточный риск.   Формирование состава релиза, анализ и классификация дефектов, определение критичности и приоритетов, анализ реализованных задач на соответствие требованиям.   Внедрение методик обеспечения качества во все стадии жизненного цикла ПО.   Выработка стандартов и правил ведения дефектов, написания тест-кейсов, разработки и ведения проектных инструкций.   Развитие процесса тестирования: сбор метрик, ретроспективный анализ релизов/дефектов, оценка эффективности работы команды тестирования.      Для этого потребуется:      Знание стандартов качества, методологий тестирования ПО.   Понимание жизненного цикла разработки ПО.   Понимание предметной области финансы/инвестиции.   Опыт работы с системами управления тестированием (JIRA).   Опыт работы с системами управления тест-кейсами (Testlink, TestRail).   Опыт автоматизации тестирования, знание современных инструментов и подходов автоматизации, большое желание развиваться в данной области.      Будет плюсом:      Знания SQL, C#.   Знания базовых принципов структурированных языков разметки (XML/XSD).      За что предложим справедливую компенсацию:      Конкурентный уровень заработной платы (обсуждается по итогам собеседования).   Оформление согласно ТК РФ.   Возможности профессионального и личного роста.   Льготное приобретение фитнеса.   Обучение английскому языку со скидкой прямо в офисе и дистанционно.   Корпоративная столовая в офисе.   ",Полная занятость,Полный день,От 1 года до 3 лет,|XML|SQL|C#|Atlassian Jira,3.0,171450.0,1.0,97235.0,руководитель,"Знание стандартов качества, методологий тестирования ПО. Понимание жизненного цикла разработки ПО. Понимание предметной области финансы/инвестиции. Опыт работы с системами...","Руководство командой тестирования, обучение, постановка и распределение задач, оценка трудозатрат, определение целей и методов тестирования. Контроль формирования требований к продукту...",0.3333333333333333,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,CoolRocket Team,2019-12-06T09:24:22+0300," Обязанности:       построение эффективных процессов тестирования;       планирование и оценка сроков тестирования;       организация работы команды тестирования       развитие компетенций и повышение эффективности команды;     участие в тестировании продукта и проработка тестовых сценариев;     оценка качества тестирования и его совершенствование       Требования:   - технический бэкграунд : не менее 3 лет опыта работы в тестировании;   - опыт автоматизации тестирования;   - опыт управления командой тестирования;   - способность обучать   - умение и желание не только управлять людьми и процессами, но и принимать непосредственное участие в тестировании     ",Полная занятость,Полный день,От 3 до 6 лет,|Умение работать в команде|Работа с людьми|QA|Управление командой,6.0,171450.0,3.0,97235.0,руководитель,технический бэкграунд : не менее 3 лет опыта работы в тестировании. - опыт автоматизации тестирования. - опыт управления командой тестирования. - способность обучать. - ,Построение эффективных процессов тестирования. Планирование и оценка сроков тестирования. Организация работы команды тестирования. Развитие компетенций и повышение эффективности команды. ,0.23333333333333334,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
