city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,javascript,css,html,git,html5,php,css3,jquery,mysql,react,other
Казань,Стримлайн консалтинг,2019-11-20T06:31:55+0300," Обязанности:     разработка диалоговых клиент-серверных приложений с web-интерфейсом   разработка интеграционных решений для систем бизнес-аналитики и прогнозирования   оптимизация архитектуры программных решений   написание спецификаций на разработку   контроль качества разработок, выполненных коллегами     Требования:     опыт работы в команде 5-10 разработчиков   опыт разработки back end и front end от 3 лет   знание Java, JavaScript, желательно Python и других языков программирования   знание SQL, опыт работы с промышленными базами данных   опыт использования GitHub, Jenkins   понимание жизненного цикла программного продукта   навыки документирования кода, написания сопроводительной документации   умение работать в жестких временных рамках   английский язык уровня Intermediate     Условия:     Оформление в штат с первого дня с испытательным сроком в 3 месяца   Конкурентная заработная плата, премии по результатам работы, оплачиваемые отпуск и больничный   ДМС   Оплата курсов профессионального обучения, а также сертификации   Прозрачная система профессионального развития и роста внутри компании   Интересные проекты и возможность изучить самые современные технологии         Просим указывать желаемый уровень заработной платы в сопроводительном письме         ",Полная занятость,Полный день,От 3 до 6 лет,|Java Servlets|Java|JavaScript|Spring Framework|Git|JDBC|HTML5|Apache Tomcat|Atlassian Jira|SQL|Nginx|ООП|AngularJS|Eclipse|RabbitMQ,6.0,97111.53846153848,3.0,62869.767441860466,web,"Опыт работы в команде 5-10 разработчиков. Опыт разработки back end и front end от 3 лет. Знание Java, JavaScript...",Разработка диалоговых клиент-серверных приложений с web-интерфейсом. Разработка интеграционных решений для систем бизнес-аналитики и прогнозирования. Оптимизация архитектуры программных...,0.7666666666666667,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1
Казань,Стрим,2019-11-27T11:38:45+0300,"      Stream  – дочерняя компания ПАО МТС, задача которой – вывести мобильную и веб-разработку холдинга на новый уровень.   Мы создаём приложения для компаний группы МТС и уже имеем в своем портфолио:     Десятки реализованных проектов федерального уровня с применением BigData, Programmatic в области рекламы;   Платформу по реализации VaS услуг, мобильных сервисов и мобильного контента;   SmartMed – телемедицина от МТС и МЕДСИ, онлайн-консультации, запись к врачу и вызов врача на дом;   SmartUniversity – образовательная площадка;   SmartHome – сервис по превращению любой квартиры в «умный дом»;   МТС Музыка – медиатека с более 40 млн. треков и бесплатным трафиком;   Маркетинговые площадки, облачное хранилище данных, Банковский продукт, Автосекретарь, Облачное CRM и множество других социально важных проектов.     Мы постоянно развиваем текущие и запускаем новые проекты, чтобы сделать жизнь наших клиентов проще и интереснее. Нас уже больше 400 человек - и это только начало.   Приглашаем в нашу команду  Frontend-Разработчика     Обязанности:      Разработка цифровых продуктов для Холдинга МТС (образование, электронная коммерция, реклама и маркетинг, медицина, социально важные приложения связанные с безопасностью и т.д.);   Выбор и внедрение новых инструментов разработки;     Требования:     Уверенные знания Angular 2/4 и выше;   Знания JS/ES и понимание отличий;   Опыт работы с Webpack, GULP, Babel;   Знание Stylus, LESS, БЭМ;   Знание NodeJS будет дополнительным плюсом;     Условия:     Оформление по ТК РФ;   &quot;Белая&quot; заработная плата + полугодовые премии;   ДМС со стоматологией, страхование жизни, частичная компенсация фитнеса после испытательного срока;   Компенсация мобильной связи;   Обучение и посещение профильных конференций;   Комфортный офис.       ",Полная занятость,Полный день,От 1 года до 3 лет,|AngularJS|JavaScript|CSS|HTML|HTML5|Less|frontend,3.0,97111.53846153848,1.0,62869.767441860466,web,"Уверенные знания Angular 2/4 и выше. Знания JS/ES и понимание отличий. Опыт работы с Webpack, GULP, Babel. ","Десятки реализованных проектов федерального уровня с применением BigData, Programmatic в области рекламы. Платформу по реализации VaS услуг, мобильных сервисов и...",0.5333333333333333,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
Казань,Nitka Technologies,2019-12-09T19:45:23+0300," Приглашаем квалифицированных  фронтенд разработчиков  присоединиться к одному из наших долгосрочных проектов.    О проекте:    Американская медиа-организация в области политической журналистики охватывает темы политики и управления в США и на международном уровне.   Распределенная команда разрабатывает сервисы для подготовки и публикации контента. В настоящий момент над проектом работает команда из 20 разработчиков (BE, FE, DevOps). Мы работаем в тесном контакте с американской частью команды проекта.     Фронтенд разработка на Vue.js.      Требования:      Опыт разработки на JavaScript от 3-х лет   Опыт работы на vue.js   Плюсом будет знание vanilla.js   Знание HTML/CSS (работы по верстке меньше, чем программирования)   Разговорный английский для общения с командой      Условия работы:      Конкурентная компенсация в долларах США   Удаленная работа на полный рабочий день (8 ч.)   Оплачиваемый отпуск, праздники, больничные   Работа в международной команде профессионалов   Стабильный долгосрочный проект   ",Полная занятость,Полный день,От 3 до 6 лет,|JavaScript|CSS|HTML|Vue.js|Vanilla.js|Английский язык,6.0,97111.53846153848,3.0,62869.767441860466,web,Опыт разработки на JavaScript от 3-х лет. Опыт работы на vue.js. Плюсом будет знание vanilla.js. Знание HTML/CSS (работы...,Фронтенд разработка на Vue.js.,0.13333333333333333,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
Казань,TopHunter,2019-11-28T18:06:16+0300,"   Наш партнер - ведущее московское интернет-агентство, которое успешно развивается на рынке России более 7 лет. Филиалы компании располагаются в Москве и в Казани.        В связи с расширением бизнеса мы ищем в команду Веб-разработчика / Программиста PHP.      Задачи:      Работа на платформе 1С-Битрикс;   разработка компонентов и модулей для 1С-Битрикс;   разработка бэкенда Интернет-магазинов и Корпоративных сайтов(внедрение предоставленной верстки, программирование функционала, тестирование);   развитие функционала и техническая поддержка реализованных проектов;   оценка сроков выполнения работ по техническому заданию проекта;   рефакторинг и оптимизация старого кода.     Мы ждем от Вас:     Опыт работы в веб-студиях - Ваше преимущество;   знание PHP, MySQL, JavaScript, JQuery   опыт работы с 1С-Битрикс и уверенная работа на нем;   знание английского языка на уровне чтения документации;   понимание принципов работы систем контроля версий (Git);   опыт работы с командной строкой.     Для нас важны Ваши личные качества:     Соблюдение дедлайнов;   работа в режиме многозадачности;   умение работать в команде;   ответственность;   дисциплинированность.      Мы предлагаем:      Работу в стабильной и развивающейся компании;   возможность дальнейшей релокации в г. Москва;   комфортный офис в центре Казани с новейшим оборудованием;   официальное трудоустройство;   график работы с пн по пт с 9.00 до 18.00 (Есть возможность работать удаленно);   заработная плата на обсуждение от 80 000 рублей (в зависимости от Ваших навыков и компетенций).   ",Полная занятость,Удаленная работа,От 3 до 6 лет,|jQuery|JavaScript|MySQL|Git|PHP5,6.0,97111.53846153848,3.0,80000.0,web,"Опыт работы в веб-студиях - Ваше преимущество. Знание PHP, MySQL, JavaScript, JQuery. Опыт работы с 1С-Битрикс и уверенная...",Работа на платформе 1С-Битрикс. Разработка компонентов и модулей для 1С-Битрикс. Разработка бэкенда Интернет-магазинов и Корпоративных...,0.5,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1
Казань,ICL-КПО ВС,2019-11-25T16:12:47+0300," Обязанности:     разработка интранет SPA для государственных структур;   анализ требований, оценка и планирование работ по их реализации;   контроль качества кода frontend-команды;   наставничество и сопровождение новых сотрудников;   повышение эффективности разработки за счет применения новых практик и инструментов.     Требования:     опыт работы frontend-разработчиком на коммерческих проектах от 5 лет, опыт управления группой от 1 года;   владение кроссбраузерной вёрсткой с использованием HTML5 и CSS3;   опыт отладки, оптимизации и профилирования JavaScript-кода;   уверенное владение TypeScript и Vue.js;   опыт использования БЭМ, git, less или sass, gulp, webpack, npm, yarn, tslint, eslint, TDD, rest, jsonapi;   понимание принципов современной разработки и ведения проектов (agile, баг-трекеры, wiki, системы контроля версий, CI);   знание принципов построения пользовательских интерфейсов, основ дизайна, эргономики;   умение и желание разбираться с чужим кодом и проводить code review;   энергичность и активная жизненная позиция.     Условия:     уровень зарплаты обсуждается индивидуально и зависит от опыта работы;   стабильная выплата заработной платы 2 раза в месяц;   дополнительно: премии, 13-я зарплата по результатам работы;   официальное трудоустройство, полностью &quot;белая&quot; зарплата;   ДМС;   профессиональный, карьерный рост;   дополнительные выплаты к отпуску и значимым событиям в жизни сотрудников;   частичная компенсация и скидки на абонементы в спортивные секции.   ",Полная занятость,Полный день,Более 6 лет,|JavaScript|CSS|HTML|Vue.js|TypeScript|Git|Linux,,97111.53846153848,6.0,150000.0,web,"Опыт работы frontend-разработчиком на коммерческих проектах от 5 лет, опыт управления группой от 1 года. Владение кроссбраузерной вёрсткой с...","Разработка интранет SPA для государственных структур. Анализ требований, оценка и планирование работ по их реализации. Контроль качества кода frontend-команды. ",0.6,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
Казань,Mercury Development,2019-12-11T14:28:34+0300,"  В компании Mercury Development открывается вакансия Frontend-разработчика.     Мы специализируемся на мобильной разработке для крупных зарубежных стартапов; над десятками интересных проектов у нас трудятся более 250 специалистов высочайшей квалификации. Нашими приложениями пользуются 40 млн человек по всему миру! Наши разработки неоднократно попадали в Top AppStore и упоминались в TechCrunch, Engadget, Gizmodo. Наши офисы продаж расположены в Нью-Йорке, Майами, Атланте, а центры разработки в Самаре, Тольятти, Саратове и Казани.   Приходи и создавай будущее вместе с нами!    Минимальный набор навыков, необходимый для разработчика:      Понимание основ программирования   Уверенные знания CSS, HTML, JS   Уверенная работа с git   Понимание компонентного подхода при разработке интерфейсов   Понимание клиент-серверного взаимодействия   Понимание принципов работы браузера   Понимание, на что способен браузер     Начинающие разработчики всегда работают в команде с более опытными коллегами. С помощью подробного код ревью мы стараемся как можно скорее вывести человека на уровень, который позволит самостоятельно решать поставленные задачи.   Фронтенд разработчики в Mercury не только создают сайты или SPA, но и разрабатывают мобильные приложения под iOS и Android (React Native) и серверные решения на Node.js.   Разработчики в нашей компании становятся настоящими фулстэками.    Если вы уже опытный разработчик, то желательно иметь опыт в следующих технологиях:      Typescript   React   React Native   Mobx State Tree   Node.js   MongoDB     Мы понимаем, что фронтенд в наши дни развивается стремительно и за всем уследить невозможно. Глубокое знание перечисленных технологий не является обязательным требованием. Гораздо более важным является понимание общих принципов построения интерфейсов.   Для ведущих разработчиков у нас всегда есть творческий простор. Мы доверяем экспертизе наших специалистов и оставляем за ними право принятия технических решений. В Меркури приветствуются любые инициативы по улучшению процессов разработки, мы всегда открыты к диалогу.   Мы работаем в проектных командах.   Разработка начинается после полного или частичного анализа требований и утверждения дизайна.   Несмотря на распределение ролей, мы приветствуем участие всех членов команды в жизненный цикл продукта.   Фронтендеры тесно работают с дизайнерами, тестировщиками, бизнес-аналитиками, бэкендерами. Поэтому для нас важна грамотная и уважительная коммуникация.    Наши условия:        Заработная плата, адекватная знаниям и опыту       Социальный пакет и ДМС       Оформление по ТК РФ       Дружелюбные, опытные коллеги и заботливое начальство       Уютный, просторный офис в центре города, удобная транспортная развязка       Субсидирование профильных курсов и английского языка       Гибкий график, главный принцип – работать с душой и пользой 40 часов в неделю) #mercdev       НЕ РАССМАТРИВАЕМ КАНДИДАТОВ, ЖЕЛАЮЩИХ РАБОТАТЬ НА УДАЛЕННОЙ ОСНОВЕ ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,97111.53846153848,1.0,62869.767441860466,web,"Минимальный набор навыков, необходимый для разработчика: Понимание основ программирования. Уверенные знания CSS, HTML, JS. Уверенная работа с git. ","Разработка начинается после полного или частичного анализа требований и утверждения дизайна. Несмотря на распределение ролей, мы приветствуем участие всех членов...",0.06666666666666667,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,FIX,2019-11-25T09:25:53+0300," Wanted ! JS разработчика в проект “Открытый город”. Ты, вероятно, уже не раз слышал о нашем проекте. Мы создали платформу для автоматизации сферы ЖКХ на которой объединили правительство, жителя, обслуживающие и подрядные организации и уже решили более 3.000.000 проблем людей по всей России. А сейчас перед нами стоит интересная задача по трансформации продукта в глобальную экосистему по модели MarketPlace.    Основными задачами будут:      Создавать шедевры пользовательского интерфейса   Проектировать и разрабатывать клиентскую часть распределённых web-приложений, в том числе, организованных как микросервисы   Разрабатывать и развивать мобильное приложение   Находить вместе с командой необычные и интересные решения для разных задач. Например: проектирование интерфейса, мониторинг, сбор данных, обработка данных, интеграции с внешними системами   Влиять на судьбы миллионов людей, делая мир лучше, а автоматизацию доступнее      Что для этого требуется:      Любить JavaScript и уметь им пользоваться   Быть с Linux-based системами (хотя бы с одной) «на ты»   Чувство “прекрасного”, понимание UX принципов и желания учиться в этом направлении   Отлично знать ООП и паттернов проектирования      Если есть - то круто, если нет - научим:      Пристрастие к тестированию своего кода с помощью юнит, функциональных и приёмочных тестов с использованием соответствующих инструментов.   Продвинутый опыт вёрстки, включая такие инструменты как LESS/SASS.   Понимание, как автоматизировать сборку и деплой клиентского приложения   Опыт работы с REST API, JSON-RPC   Знакомство и опыт использования TypeScript.   Большим плюсом будет опыт работы с GraphQL и Docker.     Условия:     Официальное оформление.   Достойный уровень дохода (обсуждается индивидуально).   Уютный офис в центре города (парковка в наличии).   Интересные задачи и работа в команде профессионалов.   Корпоративные праздники и мероприятия.   Занятия спортом (футбол, волейбол, йога).   Корпоративные курсы английского языка.   Релокационный пакет для специалистов из других городов.   ДМС.   ",Полная занятость,Полный день,От 1 года до 3 лет,|JavaScript,3.0,97111.53846153848,1.0,62869.767441860466,web,"Любить JavaScript и уметь им пользоваться. Быть с Linux-based системами (хотя бы с одной) «на ты». Чувство “прекрасного”, понимание...","Создавать шедевры пользовательского интерфейса. Проектировать и разрабатывать клиентскую часть распределённых web-приложений, в том числе, организованных как микросервисы. ",0.6,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Казань,ICL-КПО ВС,2019-11-25T16:14:07+0300," Обязанности:     разработка интранет SPA для госструктур;   работа в команде разработчиков.     Требования:     опыт работы по специальности на коммерческих проектах от 4 лет;   владение JavaScript/CSS/HTML, кроссбраузерная адаптивная вёрстка;   опыт отладки, оптимизации, профилирования JavaScript-кода;   понимание web- протоколов/технологий/стандартов, шаблонов проектирования;   понимание принципов современной разработки и ведения проектов (agile, баг-трекеры, wiki, системы контроля версий, CI);   умение разбираться с чужим кодом и проводить code review;   энергичность и активная жизненная позиция.     Будет плюсом опыт работы с TypeScript и Vue.JS.   Условия:     уровень зарплаты обсуждается индивидуально и зависит от опыта работы;   стабильная выплата заработной платы 2 раза в месяц;   дополнительно: премии, 13-я зарплата по результатам работы;   официальное трудоустройство, полностью &quot;белая&quot; зарплата;   ДМС;   профессиональный, карьерный рост;   дополнительные выплаты к отпуску и значимым событиям в жизни сотрудников;   частичная компенсация и скидки на абонементы в спортивные секции.   ",Полная занятость,Полный день,От 3 до 6 лет,|JavaScript|CSS|HTML,6.0,97111.53846153848,3.0,62869.767441860466,web,"Опыт работы по специальности на коммерческих проектах от 4 лет. Владение JavaScript/CSS/HTML, кроссбраузерная адаптивная вёрстка. Опыт отладки, оптимизации...",Разработка интранет SPA для госструктур. Работа в команде разработчиков.,0.6,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
Казань,Архимед плюс,2019-12-11T11:07:28+0300,"  О нас:    Компания Архимед Плюс. 10 лет на рынке автоматизации медицинских центров. С нами работают более 600 клиник по всей России.   Мы разрабатываем собственную медицинскую информационную систему ArchiMed+   Ищем опытного программиста PHP (бекенд+фронтенд)    Вам придется:    Дорабатывать и улучшать продукт, писать новый и разбираться в чужом коде.   Примеры разработок, которыми придется заниматься:     Онлайн запись и онлайн оплата пациентов   Личный кабинет пациента   API нашего основного приложения   Интеграции со сторонними сервисами   CRM система для внутреннего пользования      Что нужно знать:    - PHP, MySQL, HTML, JavaScript, Ajax, jQuery   - Опыт работы с веб-сервисами (REST/SOAP); - Опыт в разработке UNIT-тестов; - Мониторинг использования ресурсов сервера; - xDebug, xhprof.    Условия:      Заработная плата по результатам собеседования   Работа в удобном офисе в центре города (ул.Космонавтов) в команде опытных разработчиков.   Дружелюбный коллектив.   Возможность развиваться и расти в федеральной компании и в сфере IT технологий   Много интересной динамичной работы   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,70000.0,1.0,40000.0,web,"Что нужно знать: - PHP, MySQL, HTML, JavaScript, Ajax, jQuery. - Опыт работы с веб-сервисами (REST/SOAP). - Опыт в разработке UNIT...","Дорабатывать и улучшать продукт, писать новый и разбираться в чужом коде. Онлайн запись и онлайн оплата пациентов. Личный кабинет пациента. ",0.06666666666666667,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,ZiMAD,2019-12-11T08:46:00+0300,"  Обязанности:      Бэкенд-разработка   Фронт-енд-разработка   Разработка архитектуры модулей приложения   Написание документации      Требования:      Опыт разработки с использованием Node.js   Опыт разработки с использованием Vue.js   Знание RabbitMQ   JavaScript (ES6)   БД MySQL   Знание протокола WebSocket и принципов его работы;   Технический английский;      Большим плюсом будет:      Фреймворк Express.js   Понимание работы с Amazon Web Services   Оптимизация проекта под высокие нагрузки   Понимание работы &quot;облачных&quot; приложений SaaS      Мы предлагаем:      Работа на сложных и интересных IT-проектах;   Комфортабельный офис (Минск);   Официальное оформление согласно ТК РБ;   Конкурентная заработная плата;   Бонусы по результатам работы;   Гибкое начало рабочего дня;   Курсы английского языка;   Участие в профильных мероприятиях (конференции, семинары, тренинги);   Профессиональный и карьерный рост;   Оказываем поддержку при переезде, помогая на всех этапах релокации;   Удаленный вариант сотрудничества;   ",Полная занятость,Полный день,От 1 года до 3 лет,|JavaScript|MySQL|Node.js|Vue.js|WebSocket|Express.js|Amazon|SaaS,3.0,97111.53846153848,1.0,62869.767441860466,web,Опыт разработки с использованием Node.js. Опыт разработки с использованием Vue.js. Знание RabbitMQ. JavaScript (ES6). БД MySQL. Знание протокола WebSocket...,Бэкенд-разработка. Фронт-енд-разработка. Разработка архитектуры модулей приложения. Написание документации.,0.06666666666666667,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
Казань,the_covert,2019-11-30T15:57:44+0300," Мы – международная группа IT-компаний. Более 10 лет мы создаём собственные продукты, которые используются людьми во всём мире. Для одного из наших проектов мы ищем сотрудника на должность  Frontend Developer     Задачи :       вёрстка страниц по готовому дизайну       проектирование и разработка frontend части проекта       коммуникация с backend разработчиками по части клиент-серверного взаимодействия            Требования:        Отличное понимание принципов построения современных адаптивных веб-приложений;       Практический опыт создания и развития web-приложений на базе библиотеки React/Vue;       Технический стек: ​ES6, Vue, Saas, Webpack    Мы предлагаем:      Достойный уровень заработной платы;   Отсутствие бюрократии;   Работа в команде профессионалов;   Возможность карьерного роста;   Уникальная корпоративная культура;   Уютный офис класса “А”   Зоны отдыха, безграничные запасы кофе, чая и морковки;   28 дневный оплачиваемый отпуск.      Офис находится в Санкт-Петербурге, кандидатам из других городов помогаем с релокацией.    ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,97111.53846153848,1.0,62869.767441860466,web,Отличное понимание принципов построения современных адаптивных веб-приложений. Практический опыт создания и развития web-приложений на базе библиотеки React/Vue.,Вёрстка страниц по готовому дизайну. Проектирование и разработка frontend части проекта. Коммуникация с backend разработчиками по части клиент...,0.43333333333333335,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,ТКО-ИНФОРМ,2019-12-06T16:19:26+0300," Расширяем команду разработки. Глобальное направление команды - автоматизация отрасли вывоза отходов.   Приём информации с датчиков на мусоровозах, многопоточная обработка информации с этих датчиков. Мобильное рабочее место (android) водителя мусоровоза. Веб система предприятия (рабочие места управляющих компаний, диспетчера, руководителя). Аналитическая подсистема (OLAP кубы). Когнитивность системы (обрабатывает большой объём информации и выдаёт диспетчерам решения). Математические задачи (оптимизация маршрута мусоровоза). Автоматизация мест размещения отходов (строим автомаТИЧЕСКУЮ систему, которая без участия человека пропускает ТС, шлагбаумами, светофорами, весами). Обработка фотографий.  Всё вышеперечисленное - то, чем команда реально занимается. Живые объекты внедрения по РФ, с постоянным фидбеком от пользователей и осознанием того, что созданным командой продуктом реально пользуются.  Если истинное желание работать с нами в команде, есть знания в перечисленном стеке технологий, желание делать полезные задачи в проекте и развиваться во всех направлениях - добро пожаловать.   Обязанности:    Работа в команде над интересным комплексным проектом автоматизации отрасли, который затрагивает следующую специфику:     Межсерверное / межсистемное взаимодействие   Разработка рабочих мест пользователей (Web клиентов)   Разработка мобильных рабочих мест (Android)   Взаимодействие с автоматикой (управление шлагбаумами, светофорами, весами)   Работа с навесным оборудованием транспортного средства (датчики, координаты)   Математические алгоритмы комбинаторной оптимизации маршрута и маршрутных групп       Требования:      Знания СУБД PostgreSQL, в частности понимание принципов реляции таблиц, понимание принципов индексирования   Умение строить быстрые и оптимизировать медленные SQL запросы набольших объёмах данных (десятки-сотни миллионов записей)   Знания BackEnd архитектуры J2EE   JavaCore   Работа связке фреймворков Hibernate + Spring + WebServices   Web клиент на базе AngularJS (1.6)   Плюсом будет понимание Android приложений       Условия:      Работа в небольшом дружном коллективе   Полная занятость с гибким подходом к началу рабочего дня   Белая заработная плата   Заработная плата обсуждается индивидуально, по глубине знаний и опыта в нашем стеке. Рассматриваем разные уровни как Junior/Middle так и претендентов на Senior   ",Полная занятость,Полный день,Нет опыта,,,170000.0,,50000.0,web,"Знания СУБД PostgreSQL, в частности понимание принципов реляции таблиц, понимание принципов индексирования. Умение строить быстрые и оптимизировать медленные SQL запросы...","Межсерверное / межсистемное взаимодействие. Разработка рабочих мест пользователей (Web клиентов). Разработка мобильных рабочих мест (Android). Взаимодействие с автоматикой (управление шлагбаумами, светофорами...",0.23333333333333334,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Nitka Technologies,2019-11-20T15:23:48+0300,"  eTribez , международная компания, основанная в 2012 году, разрабатывает передовую enterprise SaaS платформу для продюсерских компаний, создающих телевизионные шоу и фильмы по всему миру. Среди клиентов - ведущие киностудии и производители телевизионного контента - Sony, BBC, NBC, Fox и другие.   Наш продукт представляет собой ERP платформу для управления производством телешоу и фильмов: планирование, бюджет, управление ресурсами, логистика... В настоящее время она используется такими шоу, как: The Voice, Who Wants To Be A Millionaire, Survivor, Big Brother, и многими другими.   eTribez расширяет центр разработки совместно с Nitka Technologies, частной американской компанией с более чем 200 разработчиков и специалистов технической поддержки.   Наша команда разрабатывает основной функционал продукта.   Мы приглашаем квалифицированных  веб-разработчиков  присоединиться к нашему быстро растущему долгосрочному проекту. Мы предлагаем конкурентоспособную компенсацию в долларах США, а также опционы на акции eTribez.    Требования:      Опыт разработки веб приложений от 3-х лет   Опыт практического использования PHP, JavaScript, jQuery/Vue.JS, MySQL,Git, Linux   Опыт работы с TypeScript приветствуется   Опыт работы с AWS или другими облачными технологиями станет плюсом   Понимание и применение принципов ООП на практике   Внимание к деталям, хорошие технические и аналитические навыки   Разговорный английский язык не ниже уровня Intermediate      Условия работы:      Работа удаленно (полный рабочий день 8ч.) или в офисе в Нижнем Новгороде   Конкурентная компенсация в долларах США   Работа в международной команде профессионалов   Стабильный долгосрочный проект   Корпоративные курсы английского языка   При переезде компания предлагает частичную компенсацию аренды жилья вблизи от офиса.   ",Полная занятость,Удаленная работа,От 3 до 6 лет,|PHP|JavaScript|jQuery|Vue.JS|MySQL|Linux|TypeScript|AWS|ООП,6.0,3500.0,3.0,2800.0,web,"Опыт разработки веб приложений от 3-х лет. Опыт практического использования PHP, JavaScript, jQuery/Vue.JS, MySQL,Git, Linux. ",Без обязанностей,0.7666666666666667,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
