city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,ios,objective-c,swift,git,ооп,английский язык,ios sdk,xcode,mac os,atlassian jira,other
Новосибирск,i20,2019-12-07T08:37:45+0300,"  Наша команда ищет i⁢OS-разработчика для создания и сопровождения собственных продуктов и реализации проектов для Российских и международных заказчиков.     Чем нужно будет заниматься:      Участвовать в командной разработке уникальных мобильных приложений   Проектировать архитектуру приложений   Следовать лучшим практикам разработки и улучшать внутренние стандарты   Участвовать в Scrum-митингах, обсуждать план разработки и фичи      Чего мы ждем от тебя:      Опыт iOS разработки от 2-х лет   Умение оценивать проекты и задачи   Способность укладываться в свои оценки с разумной погрешностью   Знание английского языка на уровне чтения тех. документации   Уверенное знание Swift, плюсом будет опыт с Objective-C   Хорошее знание Apple development guidelines   Понимание назначения и осознанный опыт использования ООП   CVS (желательно git)   Опыт проектирования и интеграции REST API      Твоим преимуществом будет:      Знание Human Interface Guidelines   Опыт реактивного программирования (RxSwift/RxCocoa/ReactiveCocoa)   Сборка сложных проектов, конфигурация систем сборки      В офисе тебя ждут:      Большая и дружная команда разработчиков, готовых помочь в трудную минуту   Стимулирование личностного и профессионального роста   Возможность обучаться как самостоятельно, так и на различных тренингах и семинарах   Просторная кухня со всем необходимым (бесплатные чай, кофе и вкусняшки)   Регулярные корпоративы и различные мероприятия по интересам внутри коллектива (футбол, страйкбол, теннис, велоклуб, го, квиз, киноклуб, english клуб и многое другое)   Удобный офис в 5 минутах от м. Площадь Ленина   Официальное трудоустройство   Гибкий график работы   Турник      Немного об i20 Group:    i20 Group - высокотехнологичная IT-компания, которая предоставляет полный цикл digital-услуг для бизнеса. Уже более 8 лет мы разрабатываем высоконагруженные сайты, мобильные приложения, занимаемся тестированием и веб-дизайном для клиентов по всему миру.   Наше портфолио включает в себя всемирно известные бренды, такие как: Всемирный Банк, Органы Государственной власти РФ, русские издания журналов Forbes и Geo, Adidas, IBS, LG Electronics, Голос и многие другие.   Мы являемся лидером в сегменте Drupal разработки и входим в top-15 мирового рейтинга. А также по итогам недавно опубликованного Рейтинга Рунета i20 Group на 65 месте среди лучших разработчиков сайтов.   Наш приоритет - это крупные проекты, продолжительностью от нескольких месяцев до нескольких лет. Это отличная среда для профессионального роста и развития. С такими проектами скучать не придется! При этом помимо заказной разработки мы развиваем и собственные продукты!   В Новосибирске у нас 2 офиса: на пл. Ленина рядом с оперным театром и на вершине Технопарка. У нас нет дресс-кода и есть возможность адаптировать график работы под ваш жизненный ритм. Главное для нас - это качественный результат в срок.   У нас принято помогать каждому реализоваться на полную и избегать ненужных рамок. А помимо должностного роста также предусмотрен пересмотр зарплаты в соответствии с ростом вашего опыта и навыков.    Перспективы:      В нашей команде собралось множество опытных специалистов мирового уровня у которых многому можно научиться. Мы предлагаем отличные перспективы роста для разработчика.   Если вам по душе только техническая сторона, то вы можете стать Senior Developer’ом или Архитектором. Если же вы полны решимости и готовы брать ответственность не только за себя, то есть возможность стать Тим лидом, а если захотите, то и руководителем проектов.   У нас принято помогать каждому реализоваться на полную и избегать ненужных рамок. А помимо должностного роста также предусмотрен пересмотр зарплаты в соответствии с ростом вашего опыта и навыков.   Рост в компании ограничен только вашей зоной комфорта, все зависит от вас!   ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,142045.45454545456,1.0,90000.0,разработчик ios приложений,Опыт iOS разработки от 2-х лет. Умение оценивать проекты и задачи. Способность укладываться в свои оценки с разумной погрешностью. ,Участвовать в командной разработке уникальных мобильных приложений. Проектировать архитектуру приложений. Следовать лучшим практикам разработки и улучшать внутренние стандарты. ,0.2,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,АйТи Мегастар,2019-12-11T10:01:50+0300,"  О нас:     Megastar  — команда из более чем 50 специалистов, которая знает как делать IT/digital - продукты, предназначенные как для широкой, так и узкоспециализированной аудитории.   Лидеры внутренних команд компании — истинные профессионалы, контролирующие выполнение задач и отвечающие за здравый смысл в разработке.   К каждой задаче мы относимся как к продукту, думая не только о её прямом выполнении, но и стараемся заложить собственную экспертизу, в том числе и в её постановку.   Мы делаем всё от нас зависящее, чтобы определить реальные цели наших партнеров и достичь их оптимальным способом.Наши ключевые ценности- компетентность, ответственность, гибкость и клиентоориентированность.   В связи с расширением, приглашаем в нашу команду iOS developer.    Мы предлагаем:      оформление по ТК РФ;   гибкий график;   команды профессионалов, искренне заинтересованных в развитии проектов, с продуктовым подходом;   интересные проекты различной сложности;   возможность профессионального и карьерного роста до Team/Tech Lead;   достойный уровень заработной платы (обсуждается на собеседовании);   безлимит чай, кофе, печеньки,корпоративы;   удобная парковка с большим количеством парковочных мест;   комфортные, стильные офисы в Новосибирске и Академгородке.          Пожелания к будущему сотруднику:    -опыт разработки iOS, желательно бизнес-приложений от 1 года;   -знание Swift;     опыт разработки приложений под IOS (Swift, Objective-C) от 1 года;   наличие готовых проектов;   умение работать с CoreDate;   понимание Cocoa Pods;   опыт работы с системами контроля версий SVN, Git; знание и опыт применения: UIKit, AVFoundation, AutoLayout (знаете, что такое Constraints, Constraint Priorities, Adaptive Layout) и   хорошо если уметее верстать в Interface Builder;   понимание ООП, принципов работы HTTP, базовые знания SQL;   опыт работы в команде;   английский на уровне чтения технической документации (pre-intermediate).          С чем предстоит работать:      разработкой мобильных приложений под IOS;   разработкой новых и доработкой существующих мобильных приложений;   участвовать в разработке проектной документации;   работать в тесном взаимодействии с командой серверной разработки.       Даже если Вы не нашли какой -то пункт у себя в резюме, мы все равно будем рады познакомиться и рассмотреть Вашу кандидатуру, поэтому смело откликайтесь, даем обратную связь! В случае, если мы не ответили Вам в течение 14 календарных дней, значит мы пока не можем предложить Вам дальнейшее взаимодействие и сотрудничество. Но! Мы сохраняем отклик на перспективу, на будущие проекты.      «Отправляя резюме на данную вакансию, Вы тем самым подтверждаете свое согласие на сбор, систематизацию, накопление, хранение, уточнение, использование, передачу, обезличивание, блокирование, уничтожение своих персональных данных в соответствии с п.3 ч.1 ст.3 Федерального закона от 27.07.2006г № 152-ФЗ «О персональных данных».  ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,100000.0,1.0,80000.0,ios разработчик,"Опыт разработки приложений под IOS (Swift, Objective-C) от 1 года. Наличие готовых проектов. Умение работать с CoreDate. ",Разработкой мобильных приложений под IOS. Разработкой новых и доработкой существующих мобильных приложений. Участвовать в разработке проектной документации. Работать в тесном...,0.06666666666666667,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,2ГИС,2019-11-25T09:07:52+0300," Мы ищем разработчика в команду мобильного 2ГИС под iOS, который знает многое о современных технических трендах и новинках фреймворков, любит и лелеет своих пользователей, понимает Apple Human Interface Guidelines лучше нас, обладает умением самостоятельно находить решения задач, а также является инициативным для эффективной и продуктивной работы.        Требования:      отличное знание Swift   уверенное знание Objective-C   опыт разработки под iOS   желание и стремление постоянно прокачивать свои знания и навыки.          Компания предлагает:      возможность гибкого графика работы;   дружную команду, работающую по Scrum;   современный станок Apple: mbpr 15”;   офис в Технопарке Академгородка и Сан Сити;   для иногородних кандидатов помощь в переезде;   участие в конференциях, тренингах и внутренних семинарах;   официальную заработную плату 2 раза в месяц.          Немного об R&amp;D 2ГИС    В Новосибирске у нас два больших офиса: этаж в Технопарке и одиннадцать этажей в Сан Сити. У нас нет дресс-кода и строгого графика. Кто-то приходит в 9, кто-то в 10, а кто-то когда удобно ему и команде. Главное, чтобы вы выполняли задачи в срок и были на связи с коллегами. Мы используем современные технологии и любим о них говорить. Выступаем на конференциях и сами их организуем. Уровень заработной платы определяется по результатам собеседования.           Ждем ваших резюме! ",Полная занятость,Полный день,От 1 года до 3 лет,|iOS|Objective-C|Swift,3.0,142045.45454545456,1.0,98041.17647058824,ios разработчик,Отличное знание Swift. Уверенное знание Objective-C. Опыт разработки под iOS. Желание и стремление постоянно прокачивать свои знания и навыки.,Без обязанностей,0.6,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
Новосибирск,Drom,2019-11-19T09:20:54+0300,"  Drom.ru —  это автомобильный интернет-портал федерального уровня. Ежедневно сайт посещает более 3 миллионов пользователей. Нам 20 лет, и мы продолжаем активно расти.    В связи с расширением штата ищем разработчика приложений под iOS.      Некоторые наши iOS-проекты:  Дром Авто Приложение позволяет легко и быстро купить или продать автомобиль со смартфона или планшета. В базе объявлений Drom.ru уже более 600 000 предложений со всей России. Приложение написано на Objective-C, но новый код пишем только на Swift. Дром ПДД Приложение для тех, кто ещё учится в автошколе или готовится к экзамену в ГИБДД. Приложение написано на Objective-C. Дром Штрафы Приложение для проверки и оплаты штрафов ГИБДД. Написано полностью на Swift.    Чем будем заниматься:  - разрабатывать и поддерживать iOS-приложения; - дорабатывать и писать фреймворки, используемые в приложениях; - участвовать в кодревью команды; - обсуждать новые фичи и требования; - взаимодействовать с нашими командами продуктовой разработки (Владивосток, Томск, Новосибирск); - осваивать новые технологи, решать интересные и сложные задачи в ведущей IT-компании Дальнего Востока по разработке highload web-проектов.    Мы ищем iOS-разработчика, который:  - имеет опыт создания приложений под iOS; - знает Swift для написания нового кода и Objective-C для поддержки старого; - понимает базовые алгоритмы, ООП, шаблоны проектирования, парадигмы MVC; - умеет работать в команде и с чужим кодом, а также с системами контроля версий (мы используем Git).    Плюсом будут:  - опубликованные приложения в AppStore или активная страница на GitHub; - понимание AppStore Review Guidelines и Human Interface Guidelines; - знание архитектур VIPER, MVVM и других подходов к разработке приложений; -любовь к Unit-тестам и не только; А ещё круче будет, если в добавок тебе интересно пользовательское взаимодействие и интерфейсы, и ты готов расти в этом направлении    Кто мы?  Мы работаем над интересными и уникальными проектами. Используем Scrum и Kanban. Постоянно учимся новому, обмениваемся опытом, помогаем друг другу в реализации задач. Мы работаем в БЦ Новая высота (10 минут до метро). У нас есть уютная офисная кухня, на которой всегда есть кофе и полный холодильник; турники, спортивная стенка, кресло-мешки и многое другое. Мы носим кроксы, шорты и прочий нерегламентированный &quot;дресс-код&quot;. Мы ездим на конференции, смотрим в офисе вебинары на большом мониторе, покупаем всю нужную литературу.    Тебя ждет:  - полностью официальная зарплата, оформление по ТК РФ с первого дня работы, гибкий график и плавающее начало дня (с 8 до 10 утра); - уровень дохода, достойный твоей квалификации, определится по результатам собеседования и будет периодически расти.   Напиши нам о себе. Присылай резюме, даже если ты не уверен в своих силах, мы готовы рассмотреть вариант обучения разработчиков без опыта, но с сильной теоретической базой и желанием работать в данном направлении. Нет резюме? Не страшно! Можно просто откликнуться на нашу вакансию, направить ссылки на профили в GitHub, StackOverflow, Хабр, а также на твои работы в AppStore.   Будем рады пообщаться! ",Полная занятость,Полный день,От 1 года до 3 лет,|Objective-C|Git|ООП|MVC|iOS|Scrum,3.0,142045.45454545456,1.0,98041.17647058824,ios разработчик,"Дром Авто. Дром ПДД. - имеет опыт создания приложений под iOS. - понимает базовые алгоритмы, ООП, шаблоны проектирования, парадигмы MVC. - ","Приложение для тех, кто ещё учится в автошколе или готовится к экзамену в ГИБДД. Приложение написано на Objective-C. ",0.8,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Новосибирск,Exyte,2019-12-04T06:38:53+0300," Привет! Мы  - Exyte!  Компания инженеров, влюбленных в свое дело. Мы занимаемся outsource и outstaff full-stack разработкой, и сейчас нам в команду нужен опытный iOS специалист с хорошим английским.     Вы нам подходите если:      Имеете опыт разработки на Swift от двух лет   Владеете английским на достаточном для общения уровне      Будет плюсом, если у вас есть:       Понимание паттернов iOS разработки (MVC, MVP, MVVM, Clean Swift)   Опыт разработки на Objective-C ReactiveSwift / RxSwift / Combine   Опыт создания приложений с кастомными анимациями и Pixel Perfect UI   Знание, как используются и настраиваются CI системы (Circle, Jenkins, AppCenter etc.)      В свою очередь мы предоставим:      Работу над непростыми, но интересными проектами   Участие в создании и развитии open source проектов   Заработную плату в стабильной валюте   Действительно гибкий график с учётом всех пожеланий   Оплаченное участие в IT-событиях России и мира (CodeFest, Mobi Fest, DevFest, UIKonf, WWDC)   Всё то, что ежедневно делает работу приятнее: уютный офис в Академпарке, парковочное место, библиотека с профессиональной (и не только) литературой и разные другие мелочи   ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Английский язык|iOS,3.0,2500.0,1.0,1700.0,ios разработчик,Имеете опыт разработки на Swift от двух лет. Владеете английским на достаточном для общения уровне. Понимание паттернов iOS разработки (MVC...,Участие в создании и развитии open source проектов.,0.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Казань,Технократия,2019-12-13T10:39:26+0300,"  Технократия  – это не просто название нашей компании, но и наша идеология и философия в рамках которой мы работаем и развиваемся. Наша команда состоит из талантливых и амбициозных молодых профессионалов. Вместе мы каждый день доказываем, что являемся одной из лучших команд разработки в России.    Рассматриваем кандидатов на удаленку!     Чем предстоит заниматься:      Разработка и поддержка мобильных приложений под платформу iOS.      Мы ожидаем от Вас:      Уверенное владение языком Swift 4.2.   Свободное владение iOS SDK.   Опыт разработки под iOS (от 1 года).   Навыки работы c Git.   Знание паттернов проектирования.   Опыт разработки клиент-серверных приложений.   Понимание принципов AutoLayout.   Понимание замыканий, делегатов, ARC.   Умение писать Clean Code (SOLID, KISS, DRY).   Знание классических структур данных и алгоритмов.      Будет плюсом:      Знание английского языка.   Понимание принципов FRP (RxSwift, RxCocoa).   Умение делать сложные анимации и transitions.   Опыт написания многопоточных программ, знание GCD      Мы предлагаем:      Комфортный и современный офис со свежими фруктами, сладостями и кофе в самом центре Казани.   Официальное трудоустройство.   Корпоративные уроки английского языка в офисе.   Семинары, тренинги и участие в известных конференциях за счёт компании.   Современную, удобную технику от Apple и Xiaomi.   Индивидуальный план развития и постоянный профессиональный рост.   Сильную команду единомышленников.   Возможность предлагать свои технические решения.   Большая комната отдыха с настольным теннисом и PS4.   Гибкий график работы.   Помощь с релокацией в Казань.         Мы работаем, как над заказной разработкой ПО для крупнейших компаний страны и мира, так и над собственными продуктами компании. Каждый сотруднику нашей компании получает возможность самореализации, воплощения своих идей и собственного потенциала. ",Полная занятость,Удаленная работа,От 3 до 6 лет,|iOS|Objective-C|Git|Swift,6.0,130000.0,3.0,70000.0,senior ios разработчик,Уверенное владение языком Swift 4.2. Свободное владение iOS SDK. Опыт разработки под iOS (от 1 года). Навыки работы c...,Разработка и поддержка мобильных приложений под платформу iOS.,0.0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
Казань,Mercury Development,2019-12-11T14:28:34+0300,"  Mercury Development это:        Mobile, web, desktop и embedded разработка       Работа с крупными зарубежными стартапами       Более 250 специалистов высочайшей квалификации       Более 40 млн пользователей наших приложений по всему миру       Неоднократные попадания в Top AppStore и Google Play, упоминания в TechCrunch, Engadget, Gizmodo, Verge       Офисы продаж расположены в Нью-Йорке, Майами, Атланте, а центры разработки в Самаре, Тольятти, Саратове и Казани       Организация крупнейших IT конференций Самары        Наши условия:        Заработная плата, адекватная знаниям и опыту       Социальный пакет и ДМС       Оформление по ТК РФ        У нас хорошо:        Актуальные технологии (Swift, VIPER, Rx)       Мощное железо, большие мониторы и быстрый Интернет       Дружелюбные, опытные коллеги и заботливое начальство       Уютный, просторный офис и удобная транспортная развязка       Субсидирование профильных курсов и английского языка       Гибкий график, главный принцип – работать с душой и пользой        Требования:        Хорошее знание Swift и iOS SDK       Знание и понимание ООП и основных архитектурных паттенов       Опыт параллельного и многопоточного программирования       Опыт отладки производительности и потребления памяти приложения       Опыт использования систем контроля версий (Git)       Знание английского языка (чтение технической литературы)        Дополнительным плюсом является:        Знание других языков программирования (C#, C/C++, Java)       Опыт работы в команде       Опыт работы с CI платформами (Jenkins, fastlane, Travis)       Опыт автоматизированного тестирования (unit, integration, ui тесты)       Опыт написания универсальных приложений под iPhone и iPad       Опыт реализации сложных интерфейсов       Продвинутое знание английского языка (разговорный язык, ведение переписки)       Кандидатам из других городов мы поможем с переездом! ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Objective-C|iOS|Java|Английский язык|ООП,3.0,130000.0,1.0,70000.0,middle ios ‎разработчик,Хорошее знание Swift и iOS SDK. Знание и понимание ООП и основных архитектурных паттенов. Опыт параллельного и многопоточного программирования. ,"Mobile, web, desktop и embedded разработка.",0.06666666666666667,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
Казань,ZiMAD,2019-12-11T08:46:00+0300,"      Responsibilities      Maintenance and optimization of current solutions (ad mediation tool sdk), bug fixing.   Design and development of new features and solutions.   Help maintain code quality.   Assist end app developers providing guidance on SDKs integration.   Maintain documentation.      Skills &amp; Requirements      Strong knowledge of Objective-C &amp; C   2+ years of experience in iOS development   Good knowledge of Xcode environment including Xcode instruments      As a plus      Good skills with scripting languages (Python);   Experience in network programming      Мы предлагаем:      Работу на сложных и интересных IT-проектах;   Комфортабельный офис в центре;   Официальное оформление: белая зарплата, отпуск, больничные;   ДМС;   Конкурентная заработная плата;   Бонусы по результатам работы;   Гибкое начало рабочего дня;   Курсы английского языка;   Участие в профильных мероприятиях (конференции, семинары, тренинги);   Профессиональный и карьерный рост;   Все условия для эффективной работы;   Оказываем поддержку при переезде, помогая на всех этапах релокации;   Удаленное сотрудничество.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Objective-C|iOS|Xcode,3.0,130000.0,1.0,70000.0,ios разработчик,Strong knowledge of Objective-C &amp; C. 2+ years of experience in iOS development. Good knowledge of Xcode environment including...,"Maintenance and optimization of current solutions (ad mediation tool sdk), bug fixing. Design and development of new features and solutions. ",0.06666666666666667,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
Казань,Ак Барс Банк,2019-11-18T11:20:53+0300," Мы ищем Middle/Senior iOS-разработчика в команду внутреннего приложения для сотрудников Банка.    Что нужно:      опыт коммерческой разработки от 2 лет;   отличные знания Swift;   опыт работы со Objective-C (как минимум понимать как происходит работа с памятью);   знания Realm;   уметь проектировать (знание SOLID, паттернов проектирования);   опыт работы с сетью и сетевыми протоколами, знание основ HTTP, JSON, понимание принципов REST API;   опыт написания unit тестов.      Будет плюсом:      опыт разработки многопоточных приложений.      Мы предлагаем:      проектная работа по договору ГПХ;   система мотивации: оклад, который обсуждается индивидуально с каждым кандидатом;   работа в офисе на Чистопольской   профессиональное развитие и обучение - внутренние и внешние профильные мероприятия;   физическое развитие (настольный теннис, скидки на занятия в фитнес-центре, футбол).     Просим при отклике прикладывать пример кода или ссылку на github / bitbucket. ",Проектная работа,Гибкий график,От 1 года до 3 лет,|Java|Git|Apache Maven|Android|Java SE,3.0,130000.0,1.0,70000.0,ios разработчик,Опыт коммерческой разработки от 2 лет. Отличные знания Swift. Опыт работы со Objective-C (как минимум понимать как происходит работа...,Без обязанностей,0.8333333333333334,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Казань,iSpring,2019-11-28T16:53:24+0300,"  работа в г. Йошкар-Ола    iSpring — крупнейший российский разработчик решений для корпоративного обучения, работающий кроме России еще в 154 странах мира. Входит в Топ 3 рынка EdTech (по данным РБК). Среди клиентов iSpring крупные мировые и российские компании: «Яндекс», «Сбербанк», «Альфа-Капитал», «Балтика», Unilever, Honeywell, Bayer, Lamoda. С 2010 года iSpring получает золотые награды в престижном отраслевом конкурсе Brandon Hall Group и занимает высокие позиции в рейтингах G2 Crowd, GetApp, Software Advice, Capterra.   Мы ищем крутых разработчиков, готовых вместе с нами создавать лучшие в мире продукты для онлайн обучения.    Что нужно делать:        проектировать архитектуру приложения;       реализовывать новые фичи, используя лучшие практики программирования;       разрабатывать современный UI, обеспечивая хороший пользовательский опыт;       работать над развитием продукта вместе с другими разработчиками, аналитиками, дизайнерами и тестировщиками.        Для успешной работы необходимо:        опыт разработки iPad/iPhone приложений под iOS 9.1 и выше;       опыт программирования на Objective-C и Swift 4;       опыт программирования графики, мультимедиа, взаимодействия с веб-сервисами;       понимание принципов разработки многопоточных приложений;       понимание архитектурных принципов разработки iOS-приложений.        Работа Вам подойдет, если Вы:        амбициозны и хотите работать с командой высокого уровня, создавать мировой продукт и устанавливать новые рекорды вместе с нами;       трудолюбивы и настойчивы, доходите до самой сути и привыкли достигать результата;       ответственны и осознаете важность своего вклада в общее дело, уважаете командный труд;       хотите жить в чистом экологичном месте вдалеке от шума и суеты.        Что мы предлагаем:        официальное трудоустройство;       конкурентоспособную, полностью белую зарплату;       современный офис в центре города (столовая, спортзал для командных видов спорта, тренажерный зал, бесплатная парковка, кикер);       возможность посещения профессиональных конференций и обучения за счет компании;       программа релокации для иногородних;       возможность обучения и преподавания в “Институте программных систем”.        Присылайте резюме, будем рады познакомиться с Вами!  ",Полная занятость,Полный день,От 3 до 6 лет,|iOS|C++,6.0,120000.0,3.0,80000.0,ios middle разработчик,Опыт разработки iPad/iPhone приложений под iOS 9.1 и выше. Опыт программирования на Objective-C и Swift 4. ,"Проектировать архитектуру приложения. Реализовывать новые фичи, используя лучшие практики программирования. Разрабатывать современный UI, обеспечивая хороший пользовательский опыт. Работать над развитием...",0.5,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Казань,TAU,2019-11-20T01:40:40+0300,"  #Swift #Remote #PartTime #StartUp    О проекте:    TAU» - зарядная инфраструктура для электротранспорта следующего поколения.      Website: https://tau.green/ - подробнее можно ознакомиться в блоге.     Мы в России: https://www.instagram.com/p/B41-3oeFXEr/?igshid=98c113y1jivj     TAU стартап на альфа стадии. Выходим на Немецкий рынок.       Условия:      Ищем iOS разработчика и члена команды   на долю в проекте, не зарплату   (совладельца и трудоголика).   20 часов в неделю.   Тестовое задание.      Responsibilites:    - Write well designed, documented, testable, high performance code by using best software development practices,   - Write unit and functional tests,   - Gather and refine specifications and requirements based on product and technical needs.    Requirements:    - Contagious enthusiasm for building high-quality software products   - Strong knowledge of   Swift     - Strong knowledge of git version-control system   - Strong communication and collaboration skills   - Strong understanding of Xcode   - Experience with Material UI   - Familiarity with RESTful API to connect iOS application to back-end services   - Ability to work well with tight schedules and rapid development cycles   - Intermediate level of English and the ability to read technical documentation        Good-to-have knowledge:    - Experience with Firebase Cloud Messaging   - Google Geocoding, Maps, Directions API   - Experience with Continuous Integration processes   - Experience with Figma. ",Частичная занятость,Гибкий график,От 1 года до 3 лет,|Git|iOS|Xcode|API|Start-up  project,3.0,130000.0,1.0,70000.0,ios разработчик,Contagious enthusiasm for building high-quality software products. - Strong knowledge of Swift. - Strong knowledge of git version-control system. - ,"TAU» - зарядная инфраструктура для электротранспорта следующего поколения. Ищем iOS разработчика и члена команды на долю в проекте, не зарплату (совладельца...",0.8,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
Казань,Simplanum,2019-11-28T14:01:27+0300,"  Simplanum - Решение для организации вашей жизни     Web, iOS, Android, Mac OS, Windows    Мы - коллектив профессионалов, амбициозных людей, увлеченных своим делом, умеющих работать в команде, ставить и решать сложные задачи.   Каждый день мы учимся друг у друга, ценим, способствуем и поощряем стремление к росту и достижениям каждого: так, мы совершенствуемся сами и улучшаем наши проекты.   Нашим главным активом являются люди, поэтому мы создали все условия для комфортной работы, насыщенного дня и развития личностных способностей.    Мы хотим, чтобы каждый сотрудник был доволен своей работой, поэтому мы предлагаем:        Просторное рабочее место и мощное оборудование от компании Apple       8 часовой рабочий день, оплата переработок, больничных и отпусков       Оформление в соответствии с Трудовым кодексом РФ       Полифункциональные зоны работы и отдыха в уникальном офисе       Бесплатное ежедневное питание, хороший кофе и чай с вкусняшками       Состязания в пинг-понг или кибер-матчи по вечерам с друзьями       Бесплатное обучение английскому языку       Корпоративная культура, соответствующая международным стандартам, способствующую обмену опытом и развитию.       Адекватное руководство (компания основана и управляется разработчиками)       Удовольствие от результатов своей деятельности        Мы ожидаем, что ты:        Хочешь постоянно развиваться и уделяешь этому время и внимание       Командный игрок и адекватно общаешься с коллегами       Умеешь планировать работу и расставлять приоритеты       Способен самостоятельно принимать решения       Увлечен общим делом и не боишься вносить новые предложения по улучшению продукта       Отлично знаешь SWIFT 4;       Имеешь опыт работы с UI Kit, iOS HIG;       Владеешь практикой применения в работе GCD, Autolayout, Notifications       Понимаешь архитектурные паттерны Model-View-Controller, Model-View-ViewModel        В твои обязанности войдет:        Разработка клиент-серверного приложения органайзера;       Написание качественного, покрытого тестами, сопровождаемого кода.       Разработка сложных динамических интерфейсов        По результатам собеседования ты можешь претендовать на позиции: Junior, Middle или Senior.         Junior 40 000 руб.         Middle от 50 000 руб.         Senior от 100 000 руб         Твоим преимуществом будет, если ты:        Хорошо разбираешься в ARC, Memory Management,       Знаешь Realm       Понимаешь принципы REST Api и HTTP, URLSessons       Имеешь опыт написания Unit-тестов       Разрабатывал сложные iOS-приложения с нестандартным UI       Умеешь создавать приложения для Apple Watch       Имеешь опыт проведения ревью и аудита чужого кода        Задайте себе вопрос: Хочу ли я повысить свои профессиональные навыки, стать частью сильной команды и быть одним из двигателей успеха международного продукта ?     Если Ваш ответ ДА, тогда добро пожаловать!  ",Полная занятость,Гибкий график,От 1 года до 3 лет,|SketchUp|Swift4|UX|Unit Testing|StoreKit|Cl|GCD|iOS HIG|Agile Project Management|Git|UI|Atlassian Jira|Sketch|Objective-C|Scrum|Autolayout|Realm|WatchKit,3.0,140000.0,1.0,60000.0,ios разработчик ios разработчик,Хочешь постоянно развиваться и уделяешь этому время и внимание. Командный игрок и адекватно общаешься с коллегами. Умеешь планировать работу и...,"Разработка клиент-серверного приложения органайзера. Написание качественного, покрытого тестами, сопровождаемого кода. Разработка сложных динамических интерфейсов.",0.5,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1
