city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,ведение переговоров,b2b продажи,управление проектами,работа в команде,активные продажи,грамотная речь,телефонные переговоры,развитие продаж,навыки продаж,поиск и привлечение клиентов,other
Новосибирск,Билайн,2019-12-13T11:18:32+0300," Ищешь работу в открытой рабочей среде, готов к интересным задачам?    Приглашаем тебя стать частью глобальной команды профессионалов Билайн!    Ты наш человек, если понятия «честность», «открытость» и «добросовестность» для тебя важны и ты готов соответствовать высоким стандартам деловой этики и корпоративной культуры: соблюдать Кодекс поведения, политики и процедуры Компании. Мы сработаемся, если наши ценности - «люблю клиента», «работаю в команде», «отвечаю за бизнес-результат», «создаю будущее» и «честен и открыт» - близки тебе!!        Вместе с нами ты:      Станешь экспертом по новинкам телеком-рынка и продуктам Компании.   Научишься продавать клиентам услуги мобильной связи и мобильного интернета.   Приобретешь навык эффективных телефонных переговоров, предлагая наши услуги действующим клиентам компании.      Если ты можешь сказать о себе:      Я общительный и любознательный.   Люблю и умею аргументированно отстоять свое мнение.   Умею найти выход в самой нестандартной ситуации.   С компьютером и смартфонами «на ты».      Мы предлагаем тебе:       Финансовую стабильность  - нам важно, чтобы каждый член нашей команды чувствовал себя уверенно. У нас ты можешь заработать помимо  ежемесячного оклада  неограниченную  премию,  размер которой  будет зависеть только от тебя.  Полностью официальное оформление и выплаты.    Постоянное развитие и реальная возможность карьерного роста.        Дополнительные льготы и бонусы от компании: скидки на покупку девайсов, корпоративная мобильная связь и многое другое - ты сам убедишься в качестве наших услуг!   Возможность  работать из дома при успешном выполнении показателей работы уже через 3 месяца.    Удобный рабочий график (без ночных смен),5\2 или 2\2.   Крутая команда и помощь руководителя, активная жизнь: корпоративные праздники, открытое общение с коллегами в корпоративной сети и в реальном мире.   ",Полная занятость,Полный день,Нет опыта,,,71000.0,,30000.0,менеджер по продажам,Если ты можешь сказать о себе: Я общительный и любознательный. Люблю и умею аргументированно отстоять свое мнение. Умею найти выход...,Научишься продавать клиентам услуги мобильной связи и мобильного интернета.,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Центр финансовых технологий,2019-11-25T12:18:31+0300,"  Система «Город»  - система для оплаты коммунальных услуг, одна из самых крупных на рынке.   Вакансия открыта в одном из самых современных направлениях – оплата услуг на сайте pay.kvartplata.ru и в Мобильном приложении «Квартплата+». Это мобильное и веб приложения для физических лиц.   Мы работаем для сотен тысяч пользователей и нам важно оказывать им простой, доступный для населения, удобный и качественный способ оплаты коммунальных и прочих услуг.   Мы ищем сильного и талантливого менеджера продукта. Нам нужен человек с опытом в мобильных приложениях. Мы развиваем продукты собственными силами компании (вся разработка, дизайн, аналитики и менеджеры находятся в штате компании). Интересных задач много!    Вам предстоит:        участвовать в формировании продуктовой стратегии сервиса;       принимать участие в продвижении продукта;       придумывать и описывать новую функциональность;       проверять продуктовые гипотезы с помощью UX-исследований;       формулировать метрики продукта, генерировать предложений по его улучшению;       ставить задачи на дизайн и разработку, расставлять приоритеты и следить за их выполнением;       тесно взаимодействовать с сотрудниками из других подразделений;       работать с обратной связью от пользователей и учитывать ее в продуктовой работе.        Мы ждем, что вы:        работали менеджером продукта больше двух лет;       имеете опыт управления не только продуктом, но и проектом;       умеете принимать решения в условиях неопределенности;       способны расставлять приоритеты и продавать свои решения командам;       найдете общий язык с разными командами.        Приветствуются:        опыт мобильной разработки;       знание гайдов платформ (навигационных и дизайнерских);       опыт работы в крупном сервисе или управления крупным проектом.        М ы предлагаем:         официальное трудоустройство, полностью белую заработную плату;       возможность профессионального развития: внутренние и внешние конференции и тренинги, собственная библиотека и т.д.;       вдохновляющую корпоративную культуру: весёлые праздники, творческую атмосферу, живое общение во внутренней социальной сети;       заботу о здоровье: программы ДМС и собственный медицинский кабинет;       скидки, бонусы на различные услуги и многое другое.     ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,77204.54545454546,1.0,44191.01123595506,менеджер продукта,"Работали менеджером продукта больше двух лет. Имеете опыт управления не только продуктом, но и проектом. Умеете принимать решения в условиях...",Участвовать в формировании продуктовой стратегии сервиса. Принимать участие в продвижении продукта. Придумывать и описывать новую функциональность. Проверять продуктовые гипотезы с...,0.6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,RICOH Rus,2019-12-09T13:34:05+0300," Обязанности:     Развитие бизнеса на территории Поволжья (Самара, Уфа, Саратов, Оренбург, Пенза, Ульяновск, Нижний Новгород, Йошкар-Ола, Чебоксары) по продуктовым направлению PRO.   Управление партнерским каналом продаж.   Работа с ключевыми заказчика на территории.   Достижение целевых показателей по Grafic Arts.   Ведение отчетов продаж, составление прогнозов.   Подготовка и проведение презентаций, участие в конференциях, демонстрациях и выставках.     Требования:     высшее образование (приветствуется экономическое, техническое).   Опыт успешных продаж в IT-компании: оборудования, комплексных решений, сервисов. Опыт проведения презентаций.   Крайне желателен опыт работы в сфере Grafic Arts.   Мотивация на достижение прямых целей собственными силами.   Базовое знание английского языка   Готовность к командировкам     Условия:     Работа на home-office   Привлекательный уровень дохода (оклад + бонусы), компенсация сотовой связи.   ДМС (в т.ч стоматология) + страховка от несчастного случая.　   Развитая корпоративная культура, работа в стабильной компании, международном бренде - мировом лидере.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Проведение презентаций|Развитие продаж|Прямые продажи|Подготовка презентаций|Работа на выставках,3.0,76495.45454545454,1.0,36572.83950617284,региональный менеджер по продажам казань,"Высшее образование (приветствуется экономическое, техническое). Опыт успешных продаж в IT-компании: оборудования, комплексных решений, сервисов. Опыт проведения презентаций. ","Развитие бизнеса на территории Поволжья (Самара, Уфа, Саратов, Оренбург, Пенза, Ульяновск, Нижний Новгород, Йошкар-Ола, Чебоксары) по продуктовым направлению PRO. ",0.13333333333333333,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Казань,Pen & Brain,2019-11-20T16:02:08+0300,"  В нашем агентстве мы воплощаем проекты в области web, брендинга и рекламы. Для их ведения и координации нам нужен Аккаунт-менеджер (Проект-менеджер).        Ты будешь создавать крутые продукты вместе с нами, координировать действия разных отделов и удивляться сногсшибательным результатам, показывать их знакомым и говорить: «Это мы делали!»   Твои задачи:  • Общение (брифинг) с клиентами по электронной почте, телефону и на личной встрече. • Контроль сроков и качества работы. • Ведение проектов в направлениях: разработка web-сайтов, айдентики, презентаций. Обучение продуктам с нас. • Написание технического задания для специалистов. • Создавать рабочую, позитивную и творческую атмосферу в команде. • Контроль сроков оплаты проектов. Выставление счетов, актов.   Мы видим на данной должности:  • Увлеченного своим делом системного проект-менеджера. • С умением расставить приоритеты. • С любовью к копирайтингу, креативу и дизайну. • С умением продавать идею клиенту. • Результативного, который готов жить проектом. • С позитивным мышлением и желанием учиться и развиваться. • С умением ясно и четко формулировать свои мысли, в том числе и на бумаге, и в письмах. • С развитыми коммуникативными навыками. • Опыт работы или знания направлений агентства - приветствуется   Мы ценим в проект менеджере такие качества, как:  • Честность, исполнительность, ответственность, конкретность, трудолюбие, творческий подход к своему делу, пунктуальность, системный подход в задачах и делах, результативность.   Работая с нами, ты получишь:  • Опыт и новые навыки, которыми мы с тобой поделимся. • Интересные и постоянные проекты. • Вдохновляющие книги и интернет ресурсы. • Возможность реализаций своих идей. • Карьерный рост как в горизонтальном направлении (становится профессионалом своего дела), так и в вертикальном направлении (руководитель проектов). • Ежемесячное обучение, мастер классы коллег в области дизайна и продаж, графического дизайна. • Рабочее место в офисе в центре города.   • График работы: Пн-пт с 9:00 – 18:00.     ",Полная занятость,Полный день,Нет опыта,|Открытость|Честность|Пунктуальность|Оптимизация любых процессов|Ответственность|Инициативность|Трудолюбие|Усидчивость|Многозадачность|Обучаемость|Навыки продаж|Управление проектами|Работа в команде|Ведение переговоров|Деловая переписка|Работа с большим объемом информации|Управление временем|Аналитическое мышление|Организаторские навыки|Деловая этика|Умение принимать решения|Стратегическое мышление|Творческое мышление|Навыки телефонных продаж|Грамотная речь|Управление персоналом|Работа с возражениями|Электронная почта|Навыки презентации|Навыки переговоров,,76495.45454545454,,25000.0,аккаунт менеджер | проект менеджер,"С умением расставить приоритеты. С любовью к копирайтингу, креативу и дизайну. С умением продавать идею клиенту. Результативного, который готов жить...","Общение (брифинг) с клиентами по электронной почте, телефону и на личной встрече. Контроль сроков и качества работы. Ведение проектов в...",0.7666666666666667,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
Казань,Городская жизнь,2019-11-25T09:12:07+0300,"  Компания работаем с 2012 год. 85 сотрудников в штате. Компания предоставляет сервис для определения контактов посетителей сайта, которые не оставили заявку. Благодаря данному сервису, от 30 до 1600 новых обращений в день. Специалисты, проводят аудит текущей ситуации и подготавливают стратегию роста бизнеса на 25 - 300% за 2 месяца.     Менеджер по продажам (home-office)    Обязанности:      Поиск клиентов (обзвон по предоставленной базе, отправка КП, консультации)   Ведение постоянных клиентов   Техническая поддержка клиентов   Документооборот   Ведение отчетности GRM   Работа занимает от 4 до 8 часов в день         Требования:     Желающие работать в режиме home-office         Условия:     График работы: 4-8 часов в день   Зарплата: 15000 оклад +20%, или без оклада 35% (на выбор)   Договор заключаем в первый день работы, соцпакет   Предоставляется GRM система, телефония   Обучение-видеоматериал и на связи коуч-тренер (24х7)   ",Частичная занятость,Удаленная работа,Нет опыта,,,300000.0,,50000.0,менеджер по продажам,Без требований,"Компания работаем с 2012 год. 85 сотрудников в штате. Компания предоставляет сервис для определения контактов посетителей сайта, которые не оставили...",0.6,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Казань,Уфанет,2019-12-03T13:35:43+0300,"  Чем Вы будете заниматься:      согласованием вопросов, связанных с размещением оборудования в зданиях и жилых домах;   получением согласия у организаций на проведение строительно-монтажных работ;   разрешением ситуаций с представителями УК, ТСЖ, при производстве строительно-монтажных работ;   заключением договоров с контрагентами на размещение оборудования в многоквартирных домах, торговых и бизнес-центрах.          Мы ждём от Вас:      высшее образование;   активность и целеустремлённость;   ответственное отношение к работе;   развитые коммуникативные навыки;   доброжелательность и готовность помочь;      Мы предлагаем:      возможность получения новых знаний и навыков;   8-часовой рабочий день с 09:00 до 18:00 ч.;   официальное трудоустройство по ТК РФ, полный социальный пакет;   белую заработную плату от 32 000 рублей;   дружный коллектив;   возможность карьерного роста.   ",Полная занятость,Полный день,Нет опыта,,,76495.45454545454,,32000.0,менеджер по согласованию,Высшее образование. Активность и целеустремлённость. Ответственное отношение к работе. Развитые коммуникативные навыки. Доброжелательность и готовность помочь.,"Согласованием вопросов, связанных с размещением оборудования в зданиях и жилых домах. Получением согласия у организаций на проведение строительно-монтажных работ. ",0.3333333333333333,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Ростелеком,2019-12-02T08:13:03+0300,"  Обязанности:      Продажи телекоммуникационных услуг компании «Ростелеком» юридическим лицам;   Работа по предоставленной клиентской базе;   Обработка &quot;теплой&quot; базы клиентов;   Осуществление переговоров и деловая переписка с первыми лицами компании;   Заключение договоров;   Ведение отчетности.          Требования:      Готовность много общаться с клиентами;   Активность и инициативность;   Опыт работы в продажах будет являться преимуществом;   Опыт ведения деловых переговоров будет преимуществом;   Знание ПК - на уровне уверенного пользователя (Microsoft Office, Internet).          Условия:      Офисный характер работы   Возможность влиять на свой доход;   Официальное оформление;   Возможность совмещения с учебой или работой;   Гибкий график;   Вводное обучение и наставничество, полная адаптация;   Возможность профессионального и карьерного роста.   ",Полная занятость,Гибкий график,Нет опыта,,,76495.45454545454,,35000.0,менеджер по продажам,Готовность много общаться с клиентами. Активность и инициативность. Опыт работы в продажах будет являться преимуществом. Опыт ведения деловых переговоров будет...,Продажи телекоммуникационных услуг компании «Ростелеком» юридическим лицам. Работа по предоставленной клиентской базе. Обработка &quot;теплой&quot; базы клиентов. Осуществление переговоров и деловая...,0.36666666666666664,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,OCS distribution,2019-11-22T12:22:02+0300,"  Обязанности:      Обработка входящих запросов, составление коммерческих предложений   Поддержание и развитие взаимоотношений с партнерами в рамках текущих бизнес-задач   Консультирование по техническим вопросам   Совместное с менеджерами по продажам и смежными отделами ведение проектов   Отражение проектов в CRM, регулярная отчетность      Требования:      Высшее образование   Отличное знание ПК (почта, любые информационные базы данных, интернет, офисные приложения)   Знания в сфере ИТ-Технологий будут являться преимуществом   Личные качества: активная жизненная позиция, коммуникативные навыки, хорошие организаторские и аналитические способности, ответственность, инициативность, умение работать в команде      Условия:      Профессиональный дружный коллектив, готовый помочь адаптироваться успешному кандидату   Возможности для профессионального роста и развития   Работа в компании-лидере ИТ-рынка   Социальный пакет   Уровень зарплаты объективно зависит от уровня знаний кандидата   ",Полная занятость,Полный день,Нет опыта,|Мотивация на личностное развитие и профессиональный рост|Коммуникативные навыки|Ответственность,,76495.45454545454,,36572.83950617284,менеджер,"Высшее образование. Отличное знание ПК (почта, любые информационные базы данных, интернет, офисные приложения). Знания в сфере ИТ-Технологий будут являться...","Обработка входящих запросов, составление коммерческих предложений. Поддержание и развитие взаимоотношений с партнерами в рамках текущих бизнес-задач. Консультирование по техническим...",0.7,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Казань,МТС,2019-11-26T14:01:36+0300," Хочешь зарабатывать и развиваться в команде сильнейших – читай дальше!     Что ты получаешь, присоединившись к нашей команде:       Официальное оформление   Индивидуальный график работы   Высокий уровень дохода   Наставничество   Готовую базу потенциальных клиентов   Корпоративное обучение   Дружный коллектив   Развитие и карьерный рост       Чем ты будешь заниматься:       Продвигать услуги компании МТС   Принимать заявки на подключение Интернета и ТВ       Мы ищем в команду сотрудника, который:       Любит общаться и с лёгкостью может расположить к себе клиентов   Считает себя активным и целеустремлённым   Ставит перед собой амбициозные цели       Стань частью сильной команды!     Записывайся на собеседование по телефону ниже   Звонок на единую линию по всей РФ бесплатный ",Частичная занятость,Гибкий график,Нет опыта,,,76495.45454545454,,25000.0,менеджер по продажам услуг связи,Любит общаться и с лёгкостью может расположить к себе клиентов. Считает себя активным и целеустремлённым. Ставит перед собой амбициозные цели.,Продвигать услуги компании МТС. Принимать заявки на подключение Интернета и ТВ.,0.5666666666666667,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,StudyWorld,2019-11-21T16:59:35+0300,"  Studyworld  - EdTech company both in Russian and in international space.   Since 2012 we have been creating and supporting products helping to study from anywhere in the world: from the hinterland of harsh Siberia to sunny Brazil.   We are almost 100 people now!   Our projects operate in the United States, Canada, Brazil, Russia and CIS.   We are looking for a strong customer support specialist for  Studybay project , a website providing educational services worldwide (remote).    Experience and skills:      Excellent fluent English, both oral and written is a must;   Exceptional speaking skills. Candidates with British accent will have an advantage;   A minimum of 1 year of prior experience in customer support or a similar position;   Cool, calm and collected - ready to make outbound calls and take inbound calls;   Strong communication skills;   Ability to work without supervision;   Ability to work under stress;   Action-oriented, positive mindset.      Responsibilities:      Perform administrative duties on the website;   Provide customer support via multiple communication channels, including online chat, email and telephone.   Gather feedback for the tech team.   Work with the CRM software.   Manage accounts for both clients and writers.      We offer:      Compensation - up to 20,000;   Night shifts (21:00 to 06:00- GMT+3);   An opportunity to work from anywhere in the world.          We can hardly wait to read your CVs!  ",Частичная занятость,Удаленная работа,От 1 года до 3 лет,|Customer Service|Английский язык|Project management|Negotiation skills|Business English,3.0,76495.45454545454,1.0,20000.0,менеджер,"Excellent fluent English, both oral and written is a must. Exceptional speaking skills. Candidates with British accent will have an...","Perform administrative duties on the website. Provide customer support via multiple communication channels, including online chat, email and telephone. ",0.7333333333333333,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Казань,Городская жизнь,2019-11-25T12:21:54+0300,"  Компания один из лидеров среди операторов связи, инновационные виды связи, облачные сервисы, телекоммуникационное оборудование и т.п. Свою деятельность начали в 2000 году. На сегодняшний день клиентами являются несколько тысяч юридических лиц.     Основными направлениями деятельности компании являются:     - связь, инновационные виды связи, облачные сервисы, телекоммуникационное оборудование и т.п.     - подключение городских телефонных номеров;     - поставка телекоммуникационного оборудования известных международных вендеров     Обязанности:      работа в офисе   работа по готовой клиентской базе   активное расширение клиентской базы   поиск клиентов   формирование и отправка КП   заключение договоров   контроль оплаты      Требования:      Опыт работы менеджер по работе с клиентами   Опыт работы в активных продажах     Условия:     График работы: с 09:00-18:00 , 5/2   Зарплата: Оклад:25 000 рублей- 35000 (зависит от опыта работы) +%   Полный соц.пакет (отпуска, больничные, перечисления и т.д.)   Комфортное и удобное место работы   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,76495.45454545454,1.0,40000.0,менеджер по продажам,Опыт работы менеджер по работе с клиентами. Опыт работы в активных продажах.,Работа в офисе. Работа по готовой клиентской базе. Активное расширение клиентской базы. Поиск клиентов. Формирование и отправка КП. Заключение договоров. ,0.6,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,GDC (ICL Services),2019-12-11T11:37:24+0300,"     Что будем делать:     Администрирование и управление информационной базой партнеров-субподрядчиков (iTender)   Поддержка внутренней работы Службы по работе с партнерами   Координация и подготовка отчетности для управления и улучшения процессов управления партнерами-субподрядчиками      Что ожидаем от вас:      Понимание сути автоматизации бизнес-процессов   Навык работы в автоматизированной системе (CRM, ERP и т.д.)   Опыт участия в разработке бизнес-процессов как дополнительное преимущество   Уверенный пользователь ПК (MS Office), знание Excel в обязательном порядке.   Опыт работы в ИТ, знание специфики ИТ   Умение работать в команде, ответственность, умение быстро и грамотно принимать решения.   Развитые коммуникативные навыки   Опыт управления проектами как дополнительное преимущество   Опыт работы с клиентами как дополнительное преимущество      Что мы за это предлагаем        Выплаты и бонусы:      квартальные бонусы и 13 зарплата;   бонус к отпуску и значимым событиям (свадьба, рождение детей);   компенсация процентов по ипотеке и беспроцентная ссуда;   ДМС со стоматологией;   компенсация спорта. Скидки в фитнес-клубах;   при переезде предоставим квартиру на первое время или выплатим подъемные.         Условия труда:      удобный офис;   столовые в офисах и скидки на питание.         Обучение и карьера:      вендорное обучение и сертификация за счет компании;   обучение английскому и общение с иностранными заказчиками;   возможность участия в техническом и управленческом кадровом резерве.         Экология и благотворительность      помогаем детским домам, школам, приютам для животных;   озеленяем город, бережем ресурсы;   поддерживаем социальные инициативы сотрудников.           ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,76495.45454545454,1.0,36572.83950617284,менеджер по работе с партнерами,"Понимание сути автоматизации бизнес-процессов. Навык работы в автоматизированной системе (CRM, ERP и т.д.). Опыт участия в разработке бизнес...",Администрирование и управление информационной базой партнеров-субподрядчиков (iTender). Поддержка внутренней работы Службы по работе с партнерами. Координация и подготовка отчетности...,0.06666666666666667,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,2ГИС,2019-12-10T17:58:56+0300," 2ГИС помогает людям жить в городе: горожанам — находить нужные места, услуги и компании, рекламодателям — выходить на целевую аудиторию. Мы ищем человека, который будет работать с рекламодателями.   Наши менеджеры по продажам помогают компаниям показать свой бизнес там, где его заметят: картой и справочником 2ГИС ежедневно пользуются 47 000 000 потенциальных клиентов. Опыт работы в продажах не важен — наши менеджеры проходят полную подготовку в сфере рекламных продаж и переговоров. Всё время адаптации менеджеров поддерживают бизнес-тренер и руководитель группы, помогая развиваться по максимуму и раскрывать свой потенциал.    Задачи:      Вести переговоры с новыми и постоянными рекламодателями;   Проводить встречи;   Оформлять и заключать сделки.      Требования:      Интерес к рекламе и продажам;   Желание и умение учиться новому;   Целеустремленность и настойчивость;   Грамотная речь и коммуникабельность.      Бонусы:      Обучение всему, что должен знать и уметь менеджер по продажам 2ГИС;   Поддержка опытного наставника и всей команды;   Официальное трудоустройство и ДМС;   Клиентская база и удобная ERM;   Опыт на рынке b2b и интернет-рекламы;   Зарплата без верхнего предела: фиксированный оклад + проценты от ваших продаж;   Быстрый рост: каждые три месяца работы вы можете повышать оклад на 15%, а через год стать старшим менеджером по продажам.     Откликайтесь на вакансию. 2ГИС ждёт Вас!     ",Полная занятость,Полный день,Нет опыта,,,70000.0,,35000.0,менеджер по продажам,Интерес к рекламе и продажам. Желание и умение учиться новому. Целеустремленность и настойчивость. Грамотная речь и коммуникабельность.,Вести переговоры с новыми и постоянными рекламодателями. Проводить встречи. Оформлять и заключать сделки.,0.1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Skyeng,2019-12-02T13:06:57+0300,"  О команде.  Мы в Skyeng меняем традиционное образование с помощью технологий. Сейчас в нашей IT-команде более 450 сотрудников, включая 130+ разработчиков. Наша разработка — это 35 независимых и быстрых продуктовых команд с опытными тимлидами и продактами.   Наши продукты — это онлайн-платформа Vimbox, Android и IOS-приложения, словари, браузерные расширения, внутренние CRM и финансовые системы. В 2019 году Skyeng вошла в топ 14 IT-компаний России.    Под капотом.  Распределённая команда с четкими процессами, применяем смесь Kanban и Scrum: работаем на результат, в production выкатываем изменения по несколько раз в день, регулярные стендапы, ретроспективы.   Наши менеджеры не боятся слова «рефакторинг», для работы с техническим долгом выделяем время в спринте. Не боимся ошибаться, а если так происходит, то проводим post mortem, разбираем ошибки и работаем дальше.   Используем современные инструменты коммуникации: Slack, Hangouts, Jira, Confluence, Notion, Github, Zeplin и другие.    О вакансии.  Ищем сильного технического проектного менеджера в экспериментальный продукт, глобальная задача - оптимизация бизнес-процессов и поиск точек роста.    Чем предстоит заниматься:      Настройкой системы Customer Serviсe;   Курированием разработчика: переводом задач бизнеса на язык разработки, постановкой задач и контролем их выполнения;   Поиском точек роста, автоматизацией бизнес-процессов юнита, генерацией гипотез;   Развитием текущего продукта (вебинаров по подготовке к ЕГЭ;   Проектированием и проведением тестов (А/B, ухудшающих и др.);   Проведением кастдевов;   Оптимизацией бизнес-процессов;   Полным циклом ведения проектов, специфика — запуск нового юнита внутри компании.      Что точно нужно кандидату:      Знать и понимать про управление ИТ-проектами;   Дисциплина, умение наводить порядок и вписываться в дедлайны — must have;   Уметь внедрять различного рода эксперименты, правильно их измерять и оценивать;   Самоходность и проактивность;   Опыт проведения касдевов.       Что мы предлагаем:       Удаленная работа. Не работали удаленно? Научим. С нами работают из Новосибирска, Читы, Иркутска, Индии, Польши и сотни других мест;   Работу над живыми продуктами, новыми инструментами, быструю обратную связь. Есть где развернуться и сделать level-up;   Молодой коллектив профессионалов, где каждый вкладывает частичку себя в продукт;   Спектр задач, который ограничен только твоими желаниями;   Прокачку личного бренда: у нас охотно берут интервью, а наши специалисты регулярно выступают с докладами на конференциях;   Скидку 50% на занятия английским в нашей школе;   Конференции, профессиональные курсы: выбирай и учись с оплатой от компании;   Возможность влиять на компанию и её процессы.      Пожалуйста, обратите внимание на то, что вакансия предполагает выполнение тестового задания!  ",Полная занятость,Удаленная работа,От 3 до 6 лет,|Управление интернет-проектами|Agile Project Management|Управление проектами|Управление командой|Запуск новых продуктов|Постановка задач разработчикам,6.0,76495.45454545454,3.0,36572.83950617284,менеджер,"Знать и понимать про управление ИТ-проектами. Дисциплина, умение наводить порядок и вписываться в дедлайны — must have. Уметь внедрять различного...","Настройкой системы Customer Serviсe. Курированием разработчика: переводом задач бизнеса на язык разработки, постановкой задач и контролем их выполнения. ",0.36666666666666664,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
