city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,seo,seo оптимизация,google analytics,html,яндекс.метрика,css,поисковая оптимизация сайтов,составление семантического ядра,внутренний аудит сайта,копирайтинг,other
Екатеринбург,ГК Фокус-Авто,2019-12-11T07:19:01+0300,"  Группа компаний «Фокус Авто»:     СТО№100 - сеть специализированных автотехцентров. &quot;Фокус&quot; - специализированный магазин запчастей Ford. &quot;РеноПежо&quot; - сеть специализированных магазинов запчастей для Renault, Peugeot, Citroen. &quot;Корей Парк&quot; - специализированный магазин по продаже запчастей для KIA, Hyundai.     В команду требуется грамотный специалист для SEO продвижения сайтов компании: сто100.рф, focus-auto.ru, francecar.ru, koreipark.ru. Кандидатов рассматриваем только при предоставлении резюме, подкрепленного успешными проектами продвижения. Наличие кейсов с количественными показателями прироста поискового трафика и увеличения конверсий приветствуется.     Требования:      Отличное знание PHP, XML, HTML, MySQL, CSS, HTML, JAVASCRIPT, AJAX;   Хорошие знания теории алгоритмов и структур данных;   Отличные знания систем аналитики и SEO-сервисов;   Отличное видение дерева и структуры сайта необходимые для продвижения, анализ usability и системы аналитики для улучшения конверсий;   Опыт самостоятельной разработки сайтов, написание и продвижение лендингов, написание и доработка функционала;   Умение работать в режиме многозадачности, креативность;   Активность, высокая работоспособность, нацеленность на результат;   Умение грамотно излагать свои мысли в устной и письменной форме.      Обязанности:      Настройка серверов и доменов, поддержание и администрирование имеющихся интернет-магазинов компании, внесение изменений, доработка программной части, разработка новых модулей. Оптимизация производительности сайтов, интернет магазинов, поддержка и оптимизация текущего хостинга, контроль за работоспособностью эл. почты и сервера;   Составление семантического ядра, кластеризация;   Проверка текстов на уникальность, составление контент-плана, формирование технических заданий и постановка задач копирайтерам. Написание небольших текстов самостоятельно.   Контроль качества реализованных решений;   Оценка объемов работы и планирование, соблюдение поставленных сроков;   Увеличение целевого поискового трафика и видимости в городах присутствия магазинов.      Условия работы:      График работы 5/2 с 10:00-19:00;   Место работы - Мамина Сибиряка   Трудоустройство по ТК РФ, своевременные выплаты заработной платы 2 раза в месяц;   Дополнительные приятные бонусы от компании: льготное приобретение автозапчастей, ремонт личного авто в наших СТО, корпоративный спорт, бонусы на праздники и многое другое;   Возможность профессионального и карьерного роста;   Интересные и творческие задачи;   Работа в стабильной, динамично развивающейся компании!      Мы ждем тебя в нашу команду! Присоединяйся!  ",Полная занятость,Полный день,От 1 года до 3 лет,|SEO оптимизация|CSS|HTML|MySQL|SEO-копирайтинг,3.0,75000.0,1.0,40000.0,seo специалист,"Отличное знание PHP, XML, HTML, MySQL, CSS, HTML, JAVASCRIPT, AJAX. Хорошие знания теории алгоритмов и структур данных. Отличные знания систем...","Настройка серверов и доменов, поддержание и администрирование имеющихся интернет-магазинов компании, внесение изменений, доработка программной части, разработка новых модулей. ",0.06666666666666667,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1
Екатеринбург,Маркетинг-Консультант,2019-11-26T11:33:00+0300," Обязанности:     Формирование интернет стратегии   Администрирование 8 площадок – работоспособность и актуальность контента   SEO оптимизация сайта, верстка, наполнение SEO текстом, планировками, фотоотчетами   Анализ актуальности сайта, рекомендации по его модернизации, аудит (включая анализ тематики и конкурентов). Анализ через Яндекс Метрику, Google Analitycs, Яндекс вебмастер, Search console, Roistat   Администрирование и контроль работы сайтов-агрегаторов (ЦИАН, Я.Недвижимость и пр)   Разработка новых digital инструментов лидогенерации   Составление ТЗ и контроль выполнения заданий для копирайтеров, технических специалистов   Установка и администрирование веб камер на объектах   Взаимодействие с сотрудниками других отделов (отдел продаж, call центр) для решения технических задач   Документооборот по своему блоку         Требования:     Знание принципов поисковых систем и факторов ранжирования на поиске   Опыт работы на аналогичной должности от 3 лет   Знание и навыки работы с системами метрик и их аналитикой   Знание и положительный опыт в SEO-оптимизации         Условия:     Официальное трудоустройство   Официальная зарплата (оклад 45 000 + KPI 20 000)   Пятидневная рабочая неделя с 9:00 до 18:00   Возможность получить интересный и уникальный опыт в динамично развивающейся компании   Сплоченная, сильная, креативная команда профессионалов   Работа в центре города   Работа в строительной отрасли (девелопер)       ",Полная занятость,Полный день,От 3 до 6 лет,|SEO|Google Analytics|CSS|HTML|Яндекс.Метрика,6.0,65000.0,3.0,48750.0,seo специалист,Знание принципов поисковых систем и факторов ранжирования на поиске. Опыт работы на аналогичной должности от 3 лет. Знание и навыки...,"Формирование интернет стратегии. Администрирование 8 площадок – работоспособность и актуальность контента. SEO оптимизация сайта, верстка, наполнение SEO текстом, планировками, фотоотчетами. ",0.5666666666666667,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
Новосибирск,БИЗНЕС ПРИЛОЖЕНИЯ ИДСИ,2019-12-11T09:04:36+0300," Мы ищем человека, который знает как и хочет приводить сайты к новым вершинам.   Обязанности:      Поисковая оптимизация - внутренние и внешние факторы   Привлечение новой и удержание существующей аудитории   Поиск и выбор стратегий продвижения   Анализ основных источников трафика и способов влияния на них   Анализ основных конкурентов   Планирование и запуск акций/специальных проектов для посетителей сайтов     Требования:     Аналитический склад ума, высшее техническое образование   Инициативность в работе - постоянный поиск и реализация новых возможностей по продвижению сайтов компании   Нацеленность на достижение результата, работа с большим объемом информации.   Опыт работы с системами web аналитики - Analytics, Метрика   Знание и понимание SEO, последних тенденций в данной отрасли, основных инструментов   Опыт работы в интернет-маркетинге от 3-х лет     Условия:     Офис рядом с Академгородом;   Дружный коллектив, уютная атмосфера;   Возможность профессионального роста;   Заработная плата по результатам собеседования   Чай, кофе, плюшки за счет компании   ",Полная занятость,Полный день,От 3 до 6 лет,|SEO оптимизация|Google Analytics|SEO-копирайтинг|Internet Marketing|Английский язык,6.0,42500.0,3.0,50000.0,seo оптимизатор,"Аналитический склад ума, высшее техническое образование. Инициативность в работе - постоянный поиск и реализация новых возможностей по продвижению сайтов компании. ",Поисковая оптимизация - внутренние и внешние факторы. Привлечение новой и удержание существующей аудитории. Поиск и выбор стратегий продвижения. Анализ основных источников...,0.06666666666666667,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
Новосибирск,ВсеЗаймыОнлайн,2019-11-22T06:36:54+0300," Требуется помощник оптимизатора. Работа на постоянной основе, полный рабочий день. Рассматриваем кандидатов с любым опытом в сфере вебмастеринга, SEO, интернет-рекламы, сбора информации в интернете.    Обязанности:      Сбор ключевых слов   Проведение SEO-аудитов   Поиск и размещение обратных ссылок на различных площадках   Другие задачи      Требования:      Желательно знание HTML   Желателен опыт работы контент-менеджером, веб-мастером или SEO-специалистом   Опытный пользователь ПК   Знание офисных программ, Интернета   Ответственность и порядочность   Аналитический склад ума - работа с большим объемом информации      Условия:      Официальное трудоустройство   Полностью оснащенное рабочее место   График пн-пят, с 10:00 до 18:00 либо с 9:00 до 17:00   Работа в небольшой, молодой и дружной команде   Кофе, печенье и фрукты в ассортименте   Обучение и подробные инструкции   ",Полная занятость,Полный день,Нет опыта,|Поиск информации в интернет|Аналитическое мышление|Пользователь ПК|Сбор и анализ информации|MS Excel|MS Word|Аналитический склад ума,,30000.0,,20000.0,помощник seo специалиста,"Желательно знание HTML. Желателен опыт работы контент-менеджером, веб-мастером или SEO-специалистом. Опытный пользователь ПК. Знание офисных программ, Интернета. ",Сбор ключевых слов. Проведение SEO-аудитов. Поиск и размещение обратных ссылок на различных площадках. Другие задачи.,0.7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,Компания Intelsib,2019-12-12T06:18:50+0300," Компания  Intelsib  - один из российских лидеров в области интернет-маркетинга.   С 2005 года мы занимаемся SEO, контекстной рекламой, маркетинг-аналитикой и добились признания в этой сфере.   Компания примет младшего СЕО специалиста с  обучением     Обязанности:    1. Продвижение сайтов в поисковых системах: ○ оптимизация заголовков страниц; ○ оптимизация текстов страниц; ○ оптимизация html-кода страниц; 2. Работа с гиперссылками, биржами ссылок и статей: ○ составление текстов ссылок (анкоров); ○ подбор площадок на биржах ссылок; ○ проверка размещения ссылок; 3. Работа с инструментами поисковых систем для вебмастеров: ○ настройка индексации сайтов; ○ настройка региональной привязки сайтов; 4. Анализ текстов, ссылок конкурентов; 5. Сбор семантического ядра; 6. Разбивка семантического ядра на группы и подбор продвигаемых страниц.    Требования:      высшее или незаконченное высшее образование (студенты последних курсов);   желание развиваться в SEO и интернет-рекламе;   хорошее знание школьной математики. Умение работать с цифрами и анализировать статистические данные, чтобы формировать верные выводы и принимать верные решения.      Условия работы:      график 5/2, с 10.00 до 19.00. Для студентов возможно сокращение рабочего времени до 30 часов в неделю;   возможность роста до самостоятельного SEO-специалиста в течение года с ростом дохода от 35 000 рублей.       ",Полная занятость,Полный день,Нет опыта,,,25000.0,,20000.0,младший seo специалист специалист по интернет рекламе,Высшее или незаконченное высшее образование (студенты последних курсов). Желание развиваться в SEO и интернет-рекламе. Хорошее знание школьной математики. ,1. Продвижение сайтов в поисковых системах: ○ оптимизация заголовков страниц. ○ оптимизация текстов страниц. ○ оптимизация html-кода страниц. 2. Работа с гиперссылками...,0.03333333333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Digital-агентство «Всё отлично!»,2019-11-22T07:54:26+0300," Привет! Хочешь работать в одной из самых сильных команд по интернет-маркетингу в Сибири и развиваться в интересном для тебя направлении?   Digital-агентство Все отлично! ищет SEO-специалиста с перспективой роста до Руководителя отдела.    Что нужно делать:      Добиваться результатов по привлечению целевых посетителей на сайты наших Заказчиков с помощью SEO-продвижения   SEO-аудиты сайтов   Проведение комплекса мероприятий по продвижению сайтов в поисковых системах   постановка задач техническим специалистам: копирайтерам, программистам и др.   подготовка отчетности      Требования:      Много кейсов по SEO-продвижению в портфолио;   знание основ HTML, CSS;   работа на результат по позициям и по целевому трафику      От нас:      оклад + % KPI (ЗП успешных сотрудников 40 – 50 тыс. руб.)   обучение на практике при работе с разными проектами   стабильная ЗП, офис удобно расположен - 10 минут от метро Покрышкина   перспектива роста до руководителя отдела      Хочешь работать в нашей команде? Присылай на почту свое резюме с фотографией и темой письма: «SEO-специалист в команду Все отлично» _______имя и фамилия_________ . Мы перезвоним и назначим встречу.  ",Полная занятость,Полный день,Нет опыта,,,60000.0,,40000.0,seo специалист сео оптимизиатор,"Много кейсов по SEO-продвижению в портфолио. Знание основ HTML, CSS. Работа на результат по позициям и по целевому трафику.",Добиваться результатов по привлечению целевых посетителей на сайты наших Заказчиков с помощью SEO-продвижения. SEO-аудиты сайтов. Проведение комплекса мероприятий...,0.7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Ай Ти Констракт Маркетинг,2019-11-27T05:55:28+0300,"  О нас:    Мы - ITConstruct Marketing , входим в группу компаний ITConstruct (Лидер в разработке на 1С-Битрикс).   Мы решаем задачи от простого привлечения трафика до повышения продаж через сайт. Погружаемся в маркетинг клиента, разрабатываем стратегии, строим прогнозы вложений и отдачи, создаём сайты, привлекаем и возвращаем на них посетителей, настраиваем сбор статистики, анализируем результаты, оптимизируем продвижение по результатам аналитики. Часто решаем сложные и нестандартные задачи.   Работаем с клиентами из Москвы, Новосибирска и других городов России, в том числе, с федеральными.    О вакансии:    Ищем в команду SEO-специалиста с опытом работы от 1 года.   Для нас важна ответственность, исполнительность, умение и желание развиваться, стремление к победе и нацеленность на конечный результат.    Чем вы будете заниматься:        продвижение клиентских проектов в поисковых системах, полная личная ответственность за данный участок работ (вы решаете сами как и что делать, когда и зачем);       специалист ведёт максимум 10 проектов (в среднем 5-7);       аудиты и рекомендации;       подготовка ТЗ на доработки сайтов;       подготовка ТЗ на написание текстов;       контроль выполнения задач копирайтерами, программистами, дизайнерами и контент-менеджерами;           анализ конкурентов и поисковой выдачи;       составление семантического ядра;       внутренняя и внешняя оптимизация сайтов;       работа с системами аналитики - Яндекс Метрика / Google Analytics;       построение ссылочного профиля;       ведение отчетности по задачам и проектам (пригодится навык написания человеко-понятных отчетов, если что - мы поможем);       работа по юзабилити и увеличению конверсии сайта (потребуется навык проектирования посадочных страниц и составления ТЗ, но без “перегиба” в сторону дизайна и разработки);       планировать свою работу на месяц / неделю / день во внутренней системе;       участвовать в построении системы обучения в агентстве:       помощь в обучении стажеров и младших специалистов;       еженедельные SEO-планерки с целью обмена опытом и решения сложных задач;       составление регламентов и чек-листов по новым технологиям работ;           ​​​​    Вы нам подходите, если:      работали от 1 года в качестве SEO-специалиста;     продвигали интернет-магазины, а также сайты услуг;       знаете современные методы продвижения (поведенческие факторы, юзабилити сайта, работа с контентом, ссылочное продвижение);       знаете как пользоваться таким софтом (или готовы освоить самостоятельно):       Screaming Frog SEO Spider;       Key Collector;       Topvisor, All Positions, Букварикс и прочие сервисы;       Google Sheet, Excel;       Метрика / Аналитикс.           у вас есть опыт проектирования сайтов или посадочных страниц;       немного умеете верстать (можете сверстать текст с картинками и параграфами и вставить таблицу на страницу);       вам комфортно длительно работать над монотонными задачами, требующими внимательности, кропотливости, настойчивости и усидчивости;       вы можете собирать, структурировать и анализировать большие объёмы информации, как текстовой, так и числовой;       вам нравится погружаться в клиентский бизнес и разбираться что и как устроено в нём;       вы умеете планировать своё время и соблюдать сроки;       вы хотите развиваться профессионально: самостоятельно планировать работу по проектам, изучать и применять новые инструменты, отвечать за результат и в перспективе стать руководителем;       вы можете показать нам несколько проектов и рассказать как было вначале, что делали вы и зачем, какие результаты получены;       Условия:       На испытательный период (от 1 до 3 мес.) фиксированный оклад от 35 до 50 т.р. в зависимости от вашего уровня знаний и навыков (решаем вместе с вами на собеседовании).       С 4 месяца - ЗП на руки от 35 до 55 т.р. (зависит от вашего опыта, а также объема работ, соблюдения сроков и качества).       Офис в 10 минутах пешком от м. Студенческая.       Восьмичасовой рабочий день.       Пятидневная рабочая неделя.       Начало рабочего дня по вашему выбору, в промежутке с 9 до 10 часов.       Оборудованная обеденная зона с холодильником, микроволновкой, чаем и кофемашиной        Перспективы развития:    Рост до должности ведущего SEO-специалиста или Digital-стратега через 1 год (ЗП от 60 т.р.). ",Полная занятость,Гибкий график,От 1 года до 3 лет,|SEO|Копирайтинг|Составление семантического ядра|SEO оптимизация|Формирование технического задания для разработки|Аудит поисковой видимости сайта|Внешняя оптимизация сайта|внутренний аудит сайта|Поисковая оптимизация мобильной версии сайта|работа с биржами|1С-Битрикс|Google Analytics|Яндекс.Метрика|HTML|SEO-копирайтинг|Поисковые системы|Интернет маркетинг|Управление проектами|Работа с посадочными страницами|Анализ посещаемости сайтов|CSS,3.0,55000.0,1.0,35000.0,seo специалист,"Работали от 1 года в качестве SEO-специалиста. Продвигали интернет-магазины, а также сайты услуг. Знаете современные методы продвижения (поведенческие...","Продвижение клиентских проектов в поисковых системах, полная личная ответственность за данный участок работ (вы решаете сами как и что делать...",0.5333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
Казань,Эдутех,2019-12-13T18:05:16+0300," ПОЛНАЯ ЗАНЯТОСТЬ, РАБОТА В ОФИСЕ   Федеральная группа образовательных компаний &quot;Эдутех” занимает лидирующие позиции в сегменте дополнительного образования в России и за рубежом. Более 9 лет мы динамично развиваемся и приумножаем наши достижения, используя только инновационные методы в обучении.    Нам есть чем гордиться:        5 проектов федерального уровня       более 65 учебных центров по всей России, 12 школ в странах СНГ и один УЦ в Лондоне       не только стандартные групповые занятия в УЦ, но и продвинутые онлайн-проекты с аудиторией мирового масштаба       ТОП-50 франшиз по версии РБК       более 200 000 довольных учеников       сплоченная команда высококлассных специалистов         В связи с расширением отдела маркетинга к нам в команду требуется профессионал своего дела в SEO направлении (ПОЛНАЯ ЗАНЯТОСТЬ В ОФИСЕ)!      Обязанности:        Формирование стратегии продвижения, анализ запросов, посещаемости, конкурентов, аудитории. Оценка стоимости продвижения;       Постановка задач по оптимизации проектов компании и контроль их реализации;       Работа с семантическим ядром, координация работы с семантикой (с подрядчиками);       Контент стратегия - формирование побочного эффекта, который генерирует заявки (топ100);       Мониторинг конкурентной ниши, предложения по оптимизации;       Работа над увеличением конверсии, в т.ч. АБ тестинг страниц на улучшение со стороны конверсии;       Внутренняя оптимизация сайта;       Построение ссылочного.       Требования:     знание веб-аналитики: Google Analytics;   знание SERPSTAT или аналога;   умение работы c Keycollector или аналогами;   знание и опыт работы с функционалом Google Tag Manager;   знание коммерческих факторов ранжирования;     знание алгоритмов поиска и оптимизации сайта, аналитики и автоматизации;       владение английским языком на уровне B2;       постоянное обучение и внедрение новых принципов SEO-оптимизации.       Условия:       Удобный график работы 5/2 с гибким началом рабочего дня, с 10.00-19.00 или 11.00-20.00;       Стабильная и своевременная заработная плата (оклад + премии по результатам работы);       Официальное трудоустройство по ТК РФ;       Работа в крупной компании с федеральным значением;       Комфортное рабочее место и крутой офис в центре города;     ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,62250.0,1.0,50000.0,seo специалист seo оптимизатор,Знание веб-аналитики: Google Analytics. Знание SERPSTAT или аналога. Умение работы c Keycollector или аналогами. Знание и опыт работы с...,"Формирование стратегии продвижения, анализ запросов, посещаемости, конкурентов, аудитории. Оценка стоимости продвижения. Постановка задач по оптимизации проектов компании и контроль их...",0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Габдрахманов Руслан Фларитович,2019-12-04T16:10:38+0300,"  О нас    Мы IT компания с офисом в Казани и небольшой командой распределенной по всему миру. Существуем более 10 лет. Наши текущие проекты — сайты для англоязычной аудитории, с количеством посещений от 1000 человек в сутки, на которых мы зарабатываем, в частности, за счёт размещения рекламы. Таких сайтов одновременно несколько десятков. У нас приятный коллектив, много интересных и сложных задач.   Исповедуем growth hacking методологию в работе. Наша работа сфокусирована на эффективности — всё должно быть измерено, все гипотезы достоверно проверены и интерпретированы. Общаемся мы в Slack и Zoom, используем в работе собственноручно написанные инструменты, которые дорабатываем под свои текущие потребности.   Таким образом продукт, с которым предстоит работать — группы сайтов. Целевая метрика — поисковый трафик.    Задачи    Главная цель — увеличение поискового трафика на наших сайтах. Предстоит заниматься исследовательской работой поиска решения сложных задач. Искать идеи, проверять их, стараться повторить успех, выделять и алгоритмизировать успешные действия. Для тех, кто любит по пунктам ниже то же самое:       Искать идеи увеличения трафика на новых и старых сайтах до 10k DAU. У нас есть уже сработавшие гипотезы к проверке, есть алгоритмы поиска новых.       Формулировать из идей гипотезы, оценивать их по методологии ICE;       Проверять гипотезы самостоятельно, с помощью программиста или других продактов;       Успешные гипотезы собирать в алгоритмы действий;       Улучшать существующие алгоритмы.        Требования        Научный подход: сомневаться и проверять, задавать вопросы, считать цифры и анализировать, искать информацию и учиться;       Умение ставить цели по SMART, строить декомпозицию целей, выделять главное, считать метрики (план, факт, конверсия, погрешность);       Настойчивость — не отступать от цели несмотря на локальные неудачи, доводить дело до конца;       Стремление к исследованию и изучению нового;       Моральная устойчивость — комфортно себя чувствовать в атмосфере, когда много непонятного и неупорядоченного. Уметь извлекать новые знания из ошибок и неудач;       Знание как работает интернет и веб-сайты, что влияет на ранжирование поисковой выдачи Google, основы SEO;       Знание английского на уровне чтения документации и статей;       Excel и Google Docs на базовом уровне (формулы, форматирование, замены);        Желательно, если вы умеете (но не обязательно — научим):        Опыт проверки гипотез, тестирования решений;       Строить майнд-карты и блок-схемы;       Формулировать цели и задачи по SMART;       Базовые навыки программирования (php, bash, javascript, html);       Знание Linux;       Знание методов и инструментов SEO оптимизации.        Условия:        Зарплата — оклад 50 000 ₽ + ежемесячные премии 5-15 т.р. (прозрачная и понятная система KPI);       Небольшой офис в центре Казани (ул. Достоевского) или удалённо;       График — понедельник-пятница, с 9 до 18 (можно обсуждать начало и конец рабочего дня), выходные по трудовому календарю, больничные и отпуска;       Комфортная атмосфера в коллективе       Будет 2-3 собеседования. Первое более общее, второе более конкретное и техническое. В сопроводительном письме опишите пару ваших главных профессиональных достижений за последние несколько лет и пару самых интересных провалов — что и почему произошло и какие вы из этого сделали выводы. ",Полная занятость,Удаленная работа,От 1 года до 3 лет,|Гипотезы|Поисковая оптимизация сайтов|SEO|HADI|ICE|growth hacking|MS Excel|Google Docs|Управление проектами|Product Management|MVP,3.0,75000.0,1.0,50000.0,seo оптимизатор,"Научный подход: сомневаться и проверять, задавать вопросы, считать цифры и анализировать, искать информацию и учиться. Умение ставить цели по SMART...",Искать идеи увеличения трафика на новых и старых сайтах до 10k DAU. У нас есть уже сработавшие гипотезы к...,0.3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
Казань,"ТрансТехСервис, УК",2019-11-22T14:43:13+0300," Обязанности:     Разработка общей стратегии продвижения;   Сбор, чистка и кластеризация семантического ядра, составление структуры сайта/приложения;   Анализ и аудит сайтов в том числе конкурентов;   Подготовка ТЗ разработчикам по технической оптимизации сайта/приложения;   Подготовка ТЗ для копирайтеров/фрилансеров, проверка и прием написанных текстов, оценка эффективности исполнителей;   Проверка индексации новых страниц и сайта в целом;   Подготовка отчётности по направлению.      Это работа для Вас, если:      У вас высшее образование   Вы умеете работать с Яндекс Вебмастер, Google Search Console, Screaming Frog, RushAnalytics, SEMrush, Ahrefs, Netpeak Spide, Excel   У вас есть знания и опыт работы с системами аналитики Яндекс Метрика, Google Analytics;      Мы предлагаем:      построить свою карьеру в крупнейшем автохолдинге России;   график работы: 5/2; 8:00- 17:00   стабильную и официальную заработную плату: оклад + премия, выплачивается вовремя.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Google Analytics|Яндекс.Метрика|Продвижение сайтов|Redmine|Поисковая оптимизация сайтов,3.0,49500.0,1.0,45000.0,seo специалист,"У вас высшее образование. Вы умеете работать с Яндекс Вебмастер, Google Search Console, Screaming Frog, RushAnalytics, SEMrush, Ahrefs, Netpeak Spide...","Разработка общей стратегии продвижения. Сбор, чистка и кластеризация семантического ядра, составление структуры сайта/приложения. Анализ и аудит сайтов в том...",0.7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
