city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,администрирование серверов windows,администрирование сетевого оборудования,linux,настройка сетевых подключений,windows 7,active directory,настройка пк,tcp/ip,настройка по,dhcp,other
Казань,JCat.ru,2019-12-11T00:17:03+0300," Вакансия компании : GDC (ICL Services)   GDC (ICL Services)  - часть группы компаний ICL и ключевой бизнес-партнер Fujitsu. Вот чем мы занимаемся:    разработка, внедрение и поддержка ИТ-инфраструктуры   разработка и поддержка ПО, тестирование   разработка, внедрение и поддержка инфраструктуры рабочих мест   первая линия поддержки (Call Center, Help Desk, Service Desk, Monitoring)   выездная Техподдержка и сервисное обслуживание оборудования   бизнес-проектирование, управление проектами, ITSM     Присоединяйтесь к команде!     Обязанности :    выполнение изменений по запросам заказчиков (миграции, обновления, реорганизация инфраструктуры);   работа с системами инцидентов (документирование действий, решение проблем в обозначенные сроки);   оптимизация и автоматизация текущей инфраструктуры;   мониторинг инфраструктуры заказчика для выявления возможных проблем;   составление технической документации.   участие в передаче новых сервисов      Требования к квалификации :    уверенные знания и опыт сопровождения систем хранения данных Enterprise-класса (NetApp, EMC, IBM) и SAN сетей (Brocade).   опыт диагностики и решения проблем в средах хранения   опыт администрирования и траблшутинга систем резервного копирования будет плюсом (CommVault, IBM Tivoli Storage Manager);   знание систем виртуализации VMWare, опыт работы с vCenter будет плюсом   базовые знания сетевых технологий на уровне администратора   английский язык: работа с технической документацией;   системное мышление, коммуникабельность, целенаправленность, оперативность;   желание обучаться по разным техническим направлениям, умение работать в команде.      Образование : не имеет значения   Условия работы :  Выплаты и бонусы:    квартальные бонусы и 13 зарплата;   бонус к отпуску и значимым событиям (свадьба, рождение детей);   компенсация процентов по ипотеке и беспроцентная ссуда;   ДМС со стоматологией;   компенсация спорта. Скидки в фитнес-клубах;   при переезде предоставим квартиру на первое время или выплатим подъемные;    Условия труда:    современный офис с тренажерами, office kitchens и банкоматами;   столовые в офисах и скидки на питание.    Обучение и карьера:    вендорное обучение и сертификация за счет компании;   обучение английскому и общение с иностранными заказчиками;   возможность участия в техническом и управленческом кадровом резерве.    Экология и благотворительность:    помогаем детским домам, школам, приютам для животных;   озеленяем город, бережем ресурсы;   поддерживаем социальные инициативы сотрудников.      ДМС : да   Питание : да   Фитнес : да   Обучение, тренинги : да   Командировки : да   Помощь с переездом, проживание : да",Полная занятость,Полный день,От 3 до 6 лет,,6.0,51285.714285714275,3.0,39136.36363636364,старший системный администратор,"Уверенные знания и опыт сопровождения систем хранения данных Enterprise-класса (NetApp, EMC, IBM) и SAN сетей (Brocade). Опыт диагностики и...","Разработка, внедрение и поддержка ИТ-инфраструктуры. Разработка и поддержка ПО, тестирование. Разработка, внедрение и поддержка инфраструктуры рабочих мест. ",0.1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Завод-Элекон,2019-11-25T10:02:32+0300," Обязанности:     Поддержка инфраструктуры по направлению Microsoft SharePoint;   Поддержка инфраструктуры по направлению System Center   Поддержка инфраструктуры по направлению SQL;   Поддержка инфраструктуры по направлению VMware;   Мониторинг производительности системы;   Проектирование инфраструктуры SharePoint, SC, MS SQL, VMware под различные задачи и требования компании;   Подготовка документации для внедрения изменений в ИТ инфраструктуру;   Выполнение требований операционных KPI;   Составление планов восстановления инфраструктуры после сбоев;   Построение отказоустойчивой инфраструктуры     Требования:     Уверенные знания и понимание среды виртуализации VMware;   Опыт разработки .NET-приложений (SharePoint)   Уверенные знания MS SQL Server;   Опыт работы с System Center;   Обязательно – знание PowerShell   Опыт работы в роли администратора систем на базе платформы SharePoint 2013/201   Участие не менее, чем в одном проекте внедрения/доработки/поддержки систем на платформе SharePoint 2013/2016 в качестве инженера или программиста.   Опыт настройки сервисов SharePoint (служба поиска, служба профилей, служба метаданных и др.) поиска;   Бизнес – ориентированность   Самостоятельность, обучаемость, желание работать, нацеленность на результат     Условия:     Оформление по ТК РФ,   Полный социальный пакет,   Удобный график работы,   Стабильная заработная плата,   Работу в надежном дружном коллективе,   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,51285.714285714275,1.0,80000.0,системный администратор,Уверенные знания и понимание среды виртуализации VMware. Опыт разработки .NET-приложений (SharePoint). Уверенные знания MS SQL Server. Опыт работы с...,Поддержка инфраструктуры по направлению Microsoft SharePoint. Поддержка инфраструктуры по направлению System Center. Поддержка инфраструктуры по направлению SQL. Поддержка инфраструктуры по...,0.6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,GDC (ICL Services),2019-12-08T09:58:22+0300,"  Чем предстоит заниматься:      Проектными работами (внедрение, миграции, обновления, реорганизация инфраструктуры и т.д.);   Консультированием и наставничеством (для младших инженеров);   Оптимизацией и автоматизацией текущей инфраструктуры;   Мониторингом инфраструктуры заказчика для выявления возможных проблем;   Составлением различной технической документации;   Внутренними стратегическими задачами;   Потенциально расти до архитектора или до ведущего инженера.      Что мы ждём от Вас :     Знания операционных систем: MS Windows Server, Unix/Linux (популярные версии Linux, включая Oracle Linux, *BSD, Solaris, AIX и т.д.) cистемы - будет плюсом;   Опыт развертывания СУБД под нужды Решений;   Профессиональные знания продуктов MS Exchange, Skype for Business/Teams и/или *nix почтовые сервера, Lotus Notes, Office 365 – будет плюсом;   Опыт миграции с MS Exchange на opensource продукты будет плюсом;   Знание сетевые технологий и протоколов: TCP/IP, OSI, VPN;   Языки сценариев: Powershell, bash;   Английский язык: работа с технической документацией;   Опыт разработки документации по стандартам: ГОСТ 34, ЕСКД, ЕСПД, РД 50 – будет плюсом;   Системное мышление, коммуникабельность, целенаправленность, оперативность;   Желание обучаться по разным техническим направлениям, умение работать в команде.      Что мы за это предлагаем     Выплаты и бонусы:      13 зарплата;   бонус к отпуску и значимым событиям (свадьба, рождение детей);   компенсация процентов по ипотеке и беспроцентная ссуда;   ДМС со стоматологией;   компенсация спорта. Скидки в фитнес-клубах;   при переезде выплатим подъемные;      Условия труда:      современный офис с тренажерами, office kitchens и банкоматами;   столовые в офисах и скидки на питание.      Обучение и карьера:      вендорное обучение и сертификация за счет компании;   обучение английскому и общение с иностранными заказчиками;   возможность участия в техническом и управленческом кадровом резерве.      Экология и благотворительность:      помогаем детским домам, школам, приютам для животных;   озеленяем город, бережем ресурсы;   поддерживаем социальные инициативы сотрудников.      Трудоустройство в    г. Казань, возможна удаленная работа.    ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,51285.714285714275,3.0,39136.36363636364,старший системный администратор,"Знания операционных систем: MS Windows Server, Unix/Linux (популярные версии Linux, включая Oracle Linux, *BSD, Solaris, AIX и т.д...","Проектными работами (внедрение, миграции, обновления, реорганизация инфраструктуры и т.д.). Консультированием и наставничеством (для младших инженеров). Оптимизацией и автоматизацией текущей...",0.16666666666666666,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,FIX,2019-11-27T09:27:14+0300," У нас есть крутой FinTech-продукт международного уровня, доступный в более, чем 200 странах мира. Количество клиентов постоянно растёт — уже сегодня наш сервис применяют около миллиона пользователей по всему земному шару.   С каждым днём в рамках проекта появляется всё больше интересных и амбициозных задач, для решения которых нам нужны смелые и инициативные люди. Успешным кандидатам предлагаем все возможности для самореализации и уникальный опыт в разработке финансовых технологий будущего.    Основные задачи:      Консультирование и техническая поддержка пользователей   Установка ОС и прикладного ПО на компьютеры пользователей   Поддержка и развитие офисной инфраструктуры   Обслуживание серверов на базе Windows   Обслуживание сетевого оборудования      Необходимые знания и навыки:      Опыт в работе с персональными компьютерами на базе Windows 10 и MacOS   Знания и умения в работе с ОС Windows и ее сервисами (Active Directory, DNS, DHCP, RDP, IIS, Hyper-V, Print Server, GPO)   Понимание работы сети и сетевых протоколов   Знания и умения в работе с сетевым оборудованием (Mikrotik, HP, Unifi) и его сервисами (firewall, nat, routing, acl, vlan)   Опыт в работе написания документации   Будет плюсом опыт работы с Linux на уровне опытного пользователя   Английский (на уровне чтения и переписки)      Мы предлагаем:      Работу в крупном международном fintech-проекте   Официальное оформление, «белая» зарплата   Команду единомышленников, нацеленную на качество продукта и результат   Возможность горизонтального и вертикального роста   Участие в профильных конференциях и митапах   Комфортный офис в центре города с парковкой и комнатой отдыха   Удобный график работы, гибкое начало рабочего дня   Корпоративные мероприятия, мастер-классы, тренинги, митапы   Занятия йогой в одной из лучших студий города   Футбол, волейбол раз в неделю   Корпоративный английский язык   ДМС со стоматологией   Помощь в подборе жилья для кандидатов из других городов       ",Полная занятость,Полный день,От 1 года до 3 лет,|Active Directory|Linux|Mac Os,3.0,51285.714285714275,1.0,39136.36363636364,системный администратор,Опыт в работе с персональными компьютерами на базе Windows 10 и MacOS. Знания и умения в работе с ОС Windows...,Консультирование и техническая поддержка пользователей. Установка ОС и прикладного ПО на компьютеры пользователей. Поддержка и развитие офисной инфраструктуры. ,0.5333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
Казань,Maxima,2019-12-09T09:22:54+0300,"  Мы расширяем команду DevOps и ищем еще одного инженера.      Чем предстоит заниматься:       Сопровождение полного комплекса CI/CD;   Разворачивание тестовых сред;   Взаимодействие с разработчиками, тестировщиками и сисадминами;   Поддержка инфраструктуры на Linux серверах        Требования:       Опыт настройки билд-сервера (Teamcity или аналоги).   Опыт настройки деплой-сервера(Octopus или аналоги).   Опыт работы с системами контроля версия (git или аналоги).   Опыт написания скриптов.       Успешному кандидату мы готовы предложить:       Работу в профессиональной команде.   Стабильность и достойную заработную плату (уровень дохода обсуждается индивидуально).   Гибкий график работы.   Официальное оформление, полис ДМС.   Комфортный, уютный офис.   Корпоративные мероприятия, team-building, волейбол и настольный теннис с коллегами каждую неделю.   Для иногородних предоставляется помощь в переезде.   Свой спорт зал, кафе, библиотека, курсы английского языка, обучения и множество других бонусов.       ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,51285.714285714275,1.0,39136.36363636364,администратор engineer,Опыт настройки билд-сервера (Teamcity или аналоги). Опыт настройки деплой-сервера(Octopus или аналоги). Опыт работы с системами контроля версия...,"Сопровождение полного комплекса CI/CD. Разворачивание тестовых сред. Взаимодействие с разработчиками, тестировщиками и сисадминами. Поддержка инфраструктуры на Linux серверах.",0.13333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,GDC (ICL Services),2019-12-11T09:56:59+0300,"      Чем предстоит заниматься:        выполнение изменений по запросам заказчиков (миграции, обновления, внесение изменений в серверную инфраструктуру и инфраструктуру хранения данных), 2-я и 3-я линия поддержки;       работа с системами инцидентов (документирование действий, решение проблем в обозначенные сроки);       составление технической документации;       участие в передаче новых сервисов.       работа с системами мониторинга ИТ-инфраструктуры;       настройка и сопровождение сетей хранения данных, систем хранения данных;       настройка и мониторинг резервного копирования;       работа с системами виртуализации – настройка, создание виртуальных машин и сетей, решение проблем;       автоматизация выполняемых задач с помощью Powershell и другими инструментами        Что мы ждём от Вас :     опыт работы с IBM WebSphere, IBM WAS ND, WebSphere Application Server, Tomcat;   операционные системы: Windows Server 2008-2016, AD, DNS, DHCP, DFS - будет плюсом;   опыт работы с виртуализацией VMWare, системами хранения данных, системами резервного копирования корпоративного уровня будет плюсом;     опыт автоматизации (скриптинга) при решении задач (Powershell);       системное мышление, коммуникабельность, целенаправленность, оперативность;       желание обучаться по разным техническим направлениям, умение работать в команде.        Что мы за это предлагаем     Выплаты и бонусы:      квартальные бонусы и 13 зарплата;   бонус к отпуску и значимым событиям (свадьба, рождение детей);   компенсация процентов по ипотеке и беспроцентная ссуда;   ДМС со стоматологией;   компенсация спорта. Скидки в фитнес-клубах;   при переезде предоставим квартиру на первое время или выплатим подъемные.      Условия труда:      современный офис с тренажерами, office kitchens и банкоматами;   столовые в офисах и скидки на питание.      Обучение и карьера:      вендорное обучение и сертификация за счет компании;   обучение английскому и общение с иностранными заказчиками;   возможность участия в техническом и управленческом кадровом резерве.      Экология и благотворительность:      помогаем детским домам, школам, приютам для животных;   озеленяем город, бережем ресурсы;   поддерживаем социальные инициативы сотрудников.       Трудоустройство в г. Казань, необходима релокация.    ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,51285.714285714275,3.0,39136.36363636364,старший системный администратор,"Опыт работы с IBM WebSphere, IBM WAS ND, WebSphere Application Server, Tomcat. Операционные системы: Windows Server 2008-2016, AD, DNS...","Выполнение изменений по запросам заказчиков (миграции, обновления, внесение изменений в серверную инфраструктуру и инфраструктуру хранения данных), 2-я и 3...",0.06666666666666667,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,FIX,2019-12-09T14:46:53+0300," У нас есть крутой FinTech-продукт международного уровня, доступный в более, чем 200 странах мира. Количество наших клиентов постоянно растёт — уже сегодня продукт применяют около миллиона пользователей по всему земному шару.   С каждым днём в рамках проекта появляется всё больше интересных и амбициозных задач, для решения которых нам нужны идейные и инициативные люди. Успешным кандидатам обещаем все возможности для самореализации и уникальный опыт в разработке финансовых технологий будущего.    Основные задачи:      Network security – контроль доступа к сети интернет, фильтрация доступа к вредоносным ресурсам и подобным из пользовательского и серверного сегмента   Vulnerability management – выявление уязвимостей и выстраивание процесса их устранения   Access control – разработка/внедрение системы управления пользователями   Проведение регулярных мероприятий для соответствия стандарту PCI DSS.      Необходимые профессиональные навыки:      Опыт внедрения/администрирования систем фильтрации трафика и систем предотвращения вторжений   Опыт выстраивания процесса управления уязвимостями   Опыт разработки и внедрения комплексного решения по системе управления пользователями   Опыт проведения мероприятий для соответствия PCI DSS   Продвинутый уровень владения UNIX систем   Продвинутые знания сетевых технологий, принципов работы современных веб-приложений.       Будет плюсом:      Опыт составления и ведения матрицы доступа на основе ролей;   Опыт работы с opensource сканерами уязвимостей;   Опыт интеграции систем выявления уязвимостей с ELK Stack, формирование дашбордов;   Опыт работы с Wifi heatmap tool;   Опыт работы с инструментами безопасности;   Опыт разработки организационно-распорядительной документации по линии ИБ;   Обучение сотрудников основным правилам информационной безопасности.       Мы предлагаем:      Официальное оформление.   Достойный уровень дохода (обсуждается индивидуально).   Уютный офис в центре города (парковка в наличии).   Интересные задачи и работа в команде профессионалов.   Корпоративные праздники и мероприятия.   Занятия спортом (футбол, волейбол, йога).   Корпоративные курсы английского языка.   Релокационный пакет для специалистов из других городов.   ДМС.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,51285.714285714275,1.0,39136.36363636364,администратор по информационной безопасности,Опыт внедрения/администрирования систем фильтрации трафика и систем предотвращения вторжений. Опыт выстраивания процесса управления уязвимостями. Опыт разработки и внедрения комплексного...,"Network security – контроль доступа к сети интернет, фильтрация доступа к вредоносным ресурсам и подобным из пользовательского и серверного сегмента. ",0.13333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,FIX,2019-12-06T18:50:31+0300," У нас есть крутой FinTech-продукт международного уровня, доступный в более, чем 200 странах мира. Количество клиентов постоянно растёт — уже сегодня наш сервис применяют около миллиона пользователей по всему земному шару.   С каждым днём в рамках проекта появляется всё больше интересных и амбициозных задач, для решения которых нам нужны смелые и инициативные люди. Успешным кандидатам предлагаем все возможности для самореализации и уникальный опыт в разработке финансовых технологий будущего.   Основные задачи:     ​​​​​​Оптимизация текущих бизнес правил Zendesk (введение новых, удаление старых)   Управление учетными записями   Улучшение клиентского опыта путем улучшения бизнес правил/триггеров   Администрирование и аналитика справочного центра на базе Zendesk   Проведение обучающих индивидуальных и групповых сессий для команды   Подготовка систем к работе с новыми продуктами   Выявление ошибок в системе     Необходимые знания и навыки:     Опыт управления Zendesk на высоком уровне (управление триггерами, бизнес-правилами, системами отчетности)   Навыки написания правил автоматизации в системе Zendesk   Приветствуется опыт управления справочным центром и чатом      Что мы предлагаем:      Официальное оформление   Достойный уровень дохода (обсуждается индивидуально)   Уютный офис в центре города (парковка в наличии)   Интересные задачи и работа в команде профессионалов   Корпоративные праздники и мероприятия   Занятия спортом (футбол, волейбол, йога)   Корпоративные курсы английского языка   Релокационный пакет для специалистов из других городов   ДМС   ",Полная занятость,Полный день,От 3 до 6 лет,|Zendesk,6.0,51285.714285714275,3.0,39136.36363636364,администратор zendesk,"Опыт управления Zendesk на высоком уровне (управление триггерами, бизнес-правилами, системами отчетности). Навыки написания правил автоматизации в системе Zendesk. ","Оптимизация текущих бизнес правил Zendesk (введение новых, удаление старых). Управление учетными записями. Улучшение клиентского опыта путем улучшения бизнес правил/триггеров. ",0.23333333333333334,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Казань,Star-staff,2019-11-29T17:22:16+0300," Мы в поиске  DevOps Engineer  в международную компанию в международную, которая разрабатывает аналитическую платформу для мобильной таргетированной рекламы. Сервис помогает сотовым операторам зарабатывать на рынке интернет-рекламы и покупать конкуретную аудиторию в таргетинге Японии.    Чем Вы будете заниматься?      управлять серверами, сетями, партнёрскими приложениями высокой доступности;   обеспечивать высокую надёжность и бесперебойность внутренних и внешних систем с целью достижения SLA;   оценивать и улучшать процесс развёртывания;   автоматизировать задачи администрирования;   взаимодействовать с разработчиками с целью выявления зависимостей и требований модулей к ресурсам; PS: у нас все на Linux (Ubuntu, Centos).      Что ожидаем от вас:      опыт автоматизации процессов сборки с помощью Jenkins, автоматизации процессов CI-CD, автоматизации развертывания с помощью Ansible;   уверенные знания скриптовых языков Python и Bash;   опыт системного администрирования распределенных систем;   опыт развертывания Kubernetes и миграции сервисов в него   будет плюсом опыт по развертыванию и масштабированию Kafka, HDFS, Postgres, CouchDB и Couchbase;   знание английского языка;      Что с удовольствием предложим:      Белое оформление по ТК РФ;   Возможность реально влиять на процесс разработки;   Гибкий график 5/2 в офисе на Суконной Слободе;   ДМС;   Охраняемая парковка;   Индивидуальные занятия английского языка с преподавателем   Возможности быстрого карьерного роста;   Фрукты и вкусности в офисе :).   ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Python|Linux|Bash|Администрирование серверов Linux|Docker|Kubernates,3.0,51285.714285714275,1.0,140000.0,администратор engineer,"Опыт автоматизации процессов сборки с помощью Jenkins, автоматизации процессов CI-CD, автоматизации развертывания с помощью Ansible. Уверенные знания скриптовых языков...","Управлять серверами, сетями, партнёрскими приложениями высокой доступности. Обеспечивать высокую надёжность и бесперебойность внутренних и внешних систем с целью достижения SLA. ",0.4666666666666667,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Казань,ТАТТЕЛЕКОМ,2019-11-26T08:34:32+0300,"  «Таттелеком»  входит в ТОП-15 крупнейших телекоммуникацонных компаний России. За многолетнюю историю в «Таттелекоме» наработана глубочайшая экспертиза в области связи и одна из лучших ее сетей на территории региона.   Сейчас бизнес-модель компании кардинально изменяется. Коренным образом обновился ее менеджмент. Из классического оператора связи «Таттелеком» трансформируется в крупного российского провайдера цифровых услуг, «умных» решений и разработчика проектов, основанных на использовании самых современных систем коммуникаций и big data. В связи с этим компания приглашает на работу ведущего сетевого администратора.    Обязанности:      Эксплуатация внутренней корпоративной сетевой инфраструктуры Компании   Развитие сетевой инфраструктуры (трансформация, обновление, внесение изменений), имплементация новых сетевых сервисов   Развитие платформ мониторинга и автоматизации   Работа с инцидентами на сетевой инфраструктуре в роли экспертной линии поддержки   Составление технической документации     Наши требования:     Знание сетевых технологий на уровне CCNP R&amp;S, HCIP R&amp;S, JNCIP-ENT   Уверенные знания и практический опыт эксплуатации проводных и беспроводных сетей на основе продуктов любого из вендоров - Cisco Systems, Juniper Networks, Huawei, Aruba Networks, Ruckus Networks   Знание и опыт применения методологий и механизмов распределения нагрузки, обеспечения отказоустойчивости, резервирования, восстановления и контроля версионности конфигураций, тюнинга производительности, мониторинга сетевых решений.   Понимание принципов обеспечения сетевой безопасности   Понимание принципов работы специализированных решений балансировки нагрузки   Знания и опыт применения сетевых сервисов и инструментов Linux и Microsoft   Опыт скриптинга при решении задач (bash, python)   Опыт работы с системами мониторинга (Zabbix, Cacti, Nagios)     Мы предлагаем:     Оформление по ТК РФ   Достойная заработная плата (обсуждается индивидуально с каждым кандидатом, прозрачная схема)   График 5/2 с 8.00-17.00   Профессиональная, сплоченная команда   Работа на передовом оборудовании   Комфортные условия труда, кафе для сотрудников   Возможность работать в крупной компании на этапе ее трансформации (сложные задачи, реализация собственных идей)   ",Полная занятость,Полный день,От 3 до 6 лет,|Linux|Cisco|Python|Контроль исполнения  решений|Bash,6.0,51285.714285714275,3.0,39136.36363636364,ведущий сетевой администратор,"Знание сетевых технологий на уровне CCNP R&amp;S, HCIP R&amp;S, JNCIP-ENT. Уверенные знания и практический опыт эксплуатации проводных...","Эксплуатация внутренней корпоративной сетевой инфраструктуры Компании. Развитие сетевой инфраструктуры (трансформация, обновление, внесение изменений), имплементация новых сетевых сервисов. Развитие платформ мониторинга...",0.5666666666666667,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Казань,Казанский Вертолетный Завод,2019-12-05T09:22:15+0300,"   Должностные обязанности:       Поддержка, развитие, мониторинг и администрирование инфраструктуры локальной сети предприятия и внешних каналов связи;   Настройка, монтаж активного сетевого оборудования от производителей Huawei, Edge-Core, D-Link, CISCO, Motorola;   Поддержка распределенных WiFi сетей на территории предприятия (D-Link, Motorola);   Оперативное решение вопросов пользователей, связанных с IT-инфраструктурой;   Сопровождение ПАК VPN Континент-АП и Open VPN.       Профессиональные требования к кандидату:       Обязательно:       Законченное высшее образование (профильное в области IT, либо непрофильное при наличии сертификации по направлениям Cisco Certified Network Associate и Huawei Certified Network Associate);   Опыт работы в профильной области от 3-х лет;   Знание механизмов работы сетей TCP/IP (адресация, маршрутизация, стек протоколов, сетевые топологии, VLAN);   Опыт настройки и диагностики оборудования Huawei и Cisco;   Желательно базовое знание ОС Linux.       Личные качества кандидата:       Эффективная работа в команде;   Желание учиться, приобретать новые умения-навыки;   Ответственность, самостоятельность;   Умение эффективно решать нетипичные задачи в условиях ограничения времени и ресурсов.       Условия работы:       Офис: г. Казань, Тэцевская. 10 минут на автобусе от метро.   Работа в офисе.   Полная занятость, пятидневная рабочая неделя, рабочий день с 8.00 до 16.45.   Возможна работа в неурочное время.   Трудоустройство по ТК РФ.   ",Полная занятость,Полный день,От 3 до 6 лет,|Администрирование сетевого оборудования|VPN|Wifi networks|Cisco|Huawei|D-Link,6.0,51285.714285714275,3.0,35000.0,системный сетевой администратор,"Законченное высшее образование (профильное в области IT, либо непрофильное при наличии сертификации по направлениям Cisco Certified Network Associate и Huawei...","Поддержка, развитие, мониторинг и администрирование инфраструктуры локальной сети предприятия и внешних каналов связи. Настройка, монтаж активного сетевого оборудования от производителей...",0.26666666666666666,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
