city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,python,sql,linux,ms sql,английский язык,управление проектами,работа с базами данных,ms powerpoint,математическая статистика,data mining,other
Казань,Совкомбанк,2019-12-13T13:29:08+0300," Твой функционал:     Участие в проектных работах (развитие, поддержка разработки, тестирования) Хранилища Данных Банка на базе MS SQL Server   Разработка хранимых процедур, ETL-пакетов, отчетов.   Работа с OLAP-кубами (Analysis Services).   Анализ различных рисковых и финансовых показателей   Анализ проблем, сбоев, связанных с функционированием системы, подготовка запросов и контроль решения проблем     От тебя требуется:     Обязателен опыт работы с SQL на уровне разработчика БД (T-SQL)   Опыт разработки сложных запросов, оптимизации запросов   Приветствуются навыки работы SSIS, OLAP, знание скриптовых языков программирования: Python, R   Хорошие коммуникативные качества, умение работать в коллективе   Ориентированность на результат      Мы гарантируем:      Официальное оформление по ТК РФ;   Стабильная официальная заработная плата (обсуждается с финальным кандидатом индивидуально);   Рабочее место в комфортабельном офисе в центре города на Петербургской 50, в дружном молодом коллективе;   Стабильный график работы (5/2 по 8 часов, с 9:00 до 18:00);   Расширенный соц. пакет: ДМС, фитнес, языковые курсы, кредит на льготных условиях, ипотечная программа, доступный автомобиль и др.;   Зерновой кофе,чай,печенье как маленький бонус;   Отсутствие дресс-кода;   И конечно же реальные возможности карьерного роста в банке.     #работавсовкомбанке #sovcombank_people ",Полная занятость,Полный день,От 1 года до 3 лет,|MS SQL|Python|администрирование баз данных|MySQL|SQL|ORACLE|JavaScript,3.0,97500.0,1.0,70000.0,data science,"Обязателен опыт работы с SQL на уровне разработчика БД (T-SQL). Опыт разработки сложных запросов, оптимизации запросов. Приветствуются навыки работы...","Участие в проектных работах (развитие, поддержка разработки, тестирования) Хранилища Данных Банка на базе MS SQL Server. Разработка хранимых процедур, ETL...",0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
Казань,DataArt,2019-12-10T19:25:15+0300,"  Data Platform Engineer, Global Music Company (Санкт-Петербург)     О работе    Наш клиент — конгломерат звукозаписывающих компаний с представительствами в 40 странах и штаб-квартирой в США.   Планируется расширение команды и рост проектов компании. На очереди разработка инструментов процессинга новых исполнителей и треков, управление лицензиями и правами, маркетинг, A/R-деятельность. Проекты и приложения будут строиться вокруг концепции единой системы хранения данных. Это позволит формировать продукты, максимально соответствующие бизнес-целям.    Требования      Опыт проектирования и разработки в среде Amazon Web Service: Step, Lambda, Batch, Kinesis, EMR, Glue, Databricks   Знание Apache Spark, Elastic Search, Elastic Cache, Snowflake.   Опыт работы с DynamoDB, Aurora, MS SQL DB.   Опыт параллельных вычислений.   Опыт работы с Git, SVN.   Разговорный английский.      Будет плюсом      Опыт работы с продуктами Atlassian: JIRA, Stash и Confluence.   Опыт работы с CI-инструментами.   Знание инструментов мониторинга.          DATAART ПРЕДЛАГАЕТ:      Профессиональное развитие: - Опытные коллеги готовы делиться знаниями. - Возможность менять проекты, стек, пробовать себя в разных ролях. - Более 150 внутренних курсов повышения квалификации. - Изучение и практика английского: курсы, общение с коллегами и клиентами из разных стран. - Поддержка докладчиков, выступающих на конференциях и встречах технологических сообществ.   Возможность сосредоточиться на работе: отсутствие бюрократии и микроменеджмента, удобные корпоративные сервисы.   Дружеская атмосфера, забота о комфорте специалистов.   Гибкий график (есть присутственные часы), возможность работать удаленно по согласованию с коллегами.   Возможность поработать в любом нашем центре разработки.   ",Полная занятость,Гибкий график,Нет опыта,,,97500.0,,70000.0,data science,"Опыт проектирования и разработки в среде Amazon Web Service: Step, Lambda, Batch, Kinesis, EMR, Glue, Databricks. Знание Apache Spark, Elastic...","Планируется расширение команды и рост проектов компании. На очереди разработка инструментов процессинга новых исполнителей и треков, управление лицензиями и правами...",0.1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Центр цифровой трансформации РТ,2019-12-05T11:17:29+0300," Центром цифровой трансформации Республики Татарстан для создания программных продуктов, связанного с разработкой и внедрением цифровых сервисов и услуг для жителей Республики Татарстан открыта вакансия:  Data-аналитик (Pentaho).  Основными задачами станут:      разработка и поддержка внутренней отчетности;   написание отчетов в системах построения отчетности;   разработка и настройка механизмов преобразования и загрузки данных в хранилище;   разработка методик и процедур для выгрузки аналитических отчетов в различных ИС;   автоматизация и оптимизация процессов анализа и визуализации данных;   внедрение новых методов анализа и визуализации данных.      Успешный кандидат должен обладать:        профессиональные:      опытом работы не менее 1 года в сфере анализа и обработки данных, сопровождения информационных систем и баз данных;   свободным владением SQL/PL SQL;   опытом работы с ETL инструментами Pentaho DI;   владением инструментами построения отчетности Pentaho Reporting;   опытом работы с аналитическими системами и хранилищами данных;   опытом работы с большими объемами данных, понимание основ построения PostgreSQL и др.      личностные :     грамотная речь, умение правильно излагать свои мысли устно и письменно;   ответственность, нацеленность на результат и соблюдение сроков;   умение самостоятельно разработать и спланировать решение задачи;   внимательность к деталям, аналитический склад ума, хорошая память.      Будет плюсом:      знание методов обнаружения закономерностей;   знание методов прогнозирования и построении математических моделей (классификация, сегментация, деревья решений, нейронные сети, модели «дожития» и др.);   опыт программирования на одном из языков: Python, Java;   опыт в проектировании интеграционного обмена (знакомы такие понятия как API, JSON, XSD, SOAP, REST, GraphQL и т.д.);   умение трансформации бизнесданных в математические модели;   знание основ эргономики и представления информации, практические навыки визуализации первичных данных, результатов и выводов;   опыт построения интеграционного обмена (знакомы такие понятия как API, JSON, XSD, SOAP, REST, GraphQL и т.д.).      Мы предлагаем:      работу в команде профессионалов, не лишённых юмора и душевности;   поддержку инициатив сотрудников и признание права на ошибку;   официальное трудоустройство в соответствии с ТК РФ;   стабильную «белую» заработную плату, выплаты два раза в месяц (5 и 20 число), уровень зарплаты обсуждается по итогам интервью;   комфортный офис в центре города (ИТ-парк);   поддержку профессионального развития;   участие в конференциях и обучающих мероприятиях за счет компании;   индивидуальный подход во всех вопросах;   сложные, но очень интересные задачи, полное отсутствие скуки;   корпоративные мероприятия.       ",Полная занятость,Полный день,От 1 года до 3 лет,|Python|SQL|Oracle Pl/SQL|Java|PostgreSQL,3.0,97500.0,1.0,70000.0,data science,"Опытом работы не менее 1 года в сфере анализа и обработки данных, сопровождения информационных систем и баз данных. ",Разработка и поддержка внутренней отчетности. Написание отчетов в системах построения отчетности. Разработка и настройка механизмов преобразования и загрузки данных в...,0.26666666666666666,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Казань,ANCOR FinTech,2019-11-25T08:38:24+0300," Вакансия открыта в крупной телекоммуникационной компании в подразделении, которое фокусируется на разработке комплексных аналитических моделей на основе методов машинного обучения    Для решения задач потребуется:      опыт работы в data science;   понимание алгоритмов машинного обучения, статистического анализа;     опыт построения аналитических моделей в Python;     умение работать с реляционными (SQL) и распределенными БД, понимание парадигмы Map-Reduce, работа с Hive, Spark и др.;   успехи в соревнованиях по data mining будет плюсом (например, Kaggle).      Условия:      Конкурентоспособная заработная плата, помощь с релокацией;   Внешнее обучение в России и за рубежом за счет компании (New Prolab, BigData Team, GeekBrains и др.);   Компенсация затрат на мобильную связь;   ДМС (включая стоматологию), страхование при выезде заграницу;   Частичная компенсация спорта;   Возможность участия в корпоративных спортивных командах: футбол, волейбол, баскетбол, хоккей и бег;   Регулярные митапы в офисе с внешними спикерами из разных областей.   Данная вакансия предполагает переезд в Нижний Новгород   ",Полная занятость,Полный день,От 1 года до 3 лет,|Python,3.0,97500.0,1.0,70000.0,data science,"Опыт работы в data science. Понимание алгоритмов машинного обучения, статистического анализа. Опыт построения аналитических моделей в Python. Умение работать с...",Без обязанностей,0.6,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Казань,ТАИФ-НК АЗС,2019-12-05T17:06:22+0300," ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:     Техническим сопровождением платформы SAP;   Техническим сопровождением СЭД;   Решением задач, связанных с системным администрированием и администрированием (базы данных, wеb-сервера, почтовые сервера, и т.д.);      ЧТО ЖДЕМ ОТ ВАС:      Техническое образование в IT сфере;   Опыт работы администратором баз данных MS SQL или Oracle;   Понимание принципов резервного копирования и восстановления СУБД;   Опыт работы с северными операционными системами, ключевыми сервисами и сетевыми протоколами;     Понимание и знания Active Directory и сервисов MS: Exchange, Lync, Group Policy;        БУДЕТ ПЛЮСОМ:      Опыт работы с SAP BASIS 7.0/7.4/7.5;   Опыт работы с Oracle DBA;     Опыт работы с MS SQL DBA 2008-2017;       Опыт работы с системами виртуализации (например, VMWare);       Опыт работы с SQL Query – DML, DDL;        ЧТО МЫ ПРЕДЛАГАЕМ:      Трудоустройство в головную компанию АО ТАИФ;   Трудоустройство по ТК РФ;   Белую зарплату;   Подготовку и обучение;   Работу с новейшими технологиями и постоянное развитие;   Хороший коллектив;   ДМС;   ",Полная занятость,Полный день,От 3 до 6 лет,|MS SQL|MS SQL Server|SAP|Администрирование|ORACLE,6.0,97500.0,3.0,70000.0,data science,Техническое образование в IT сфере. Опыт работы администратором баз данных MS SQL или Oracle. Понимание принципов резервного копирования и восстановления...,"Техническим сопровождением платформы SAP. Техническим сопровождением СЭД. Решением задач, связанных с системным администрированием и администрированием (базы данных, wеb-сервера, почтовые...",0.26666666666666666,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
Казань,ОТР,2019-12-03T16:12:28+0300," Обязанности:     Поддержка промышленных и тестовых сред на базе СУБД Oracle/PostgreSQL;   Установка &quot;с нуля&quot;, клонирование, настройка вышеуказанных продуктов;   Участие в аварийно-восстановительных работах;   Обработка обращений, переданных 1 линией поддержки;   Установка обновлений, администрирование, изменение конфигурации базисного ПО;   Обеспечение стабильности работы сервисов, анализ и оптимизация производительности баз данных и серверов приложений;   Ведение инженерной документации по ИТ системам;   Подготовка технических предложений по продуктам:     Требования:     Опыт работы от 3 лет в качестве DBA Oracle 11g/12c;   Опыт в настройке резервного копирования баз данных Oracle, умение организовывать схемы репликаций Standby/Failover;   Опыт работы со средствами мониторинга доступности и производительности ОС, серверов баз данных, серверов приложений;   Опыт обработки заявок в СУИ (Jira, Bitbucket, ServiceDesk, и т.п.);   Навыки администрирования СУБД Oracle 11g/12c (Linux, Windows);   Умение работать со словарными представлениями БД, представлениями v$;   Умения анализировать и оптимизировать производительность, работу и находить причины аварийного завершения работы баз данных, серверов приложений;   Понимание принципов технологии Data Guard;   Понимание принципов и стратегии резервного копирование и аварийного восстановления;   Умение работать с Oracle Enterprise Manager;   Опыт работы с RMAN;   Умение работать с отчетами AWR, ADDM, SQL Advisor;   Знание OS *nix (Red Hat Ent. Linux, CentOS) на уровне старшего инженера;   Базовые навыки автоматизации задач администрирования систем на shell, bash, python;   Стремление к самообразованию, инициативность, ответственность;   Знание английского языка - умение читать техническую документацию;     Условия:     Работа в стабильной и успешной компании.   Отличная команда, вместе с которой можно расти и развиваться.   Возможность участвовать в масштабных проектах на уровне страны.   Комфортный офис.   Официальное оформление, оплата отпусков и больничных.   Заработная плата - по результатам собеседования.   Гибкий график работы (мы не контролируем ваше рабочее время, вы можете сами выбирать рабочие часы). Преимущественно команда работает с 9 (10.00) до 18 (19.00) по московскому времени. Возможность работать удаленно.   Социальный пакет (ДМС, дополнительные компенсации по обучению и туризму, изучение английского языка на льготных условиях).   Офис находится в шаговой доступности от ст. м. Верхние Лихоборы, МЦК Окружная / Удаленная работа для регионов   ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,97500.0,3.0,70000.0,data science,Опыт работы от 3 лет в качестве DBA Oracle 11g/12c. Опыт в настройке резервного копирования баз данных...,"Поддержка промышленных и тестовых сред на базе СУБД Oracle/PostgreSQL. Установка &quot;с нуля&quot;, клонирование, настройка вышеуказанных продуктов. Участие в аварийно...",0.3333333333333333,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Delko,2019-12-04T14:37:32+0300," Привет! Эта вакансия подходит для эксперта с задатками перфекциониста, имеющего опыт работы с высоконагруженными базами данных, которому не дают покоя неоптимальные запросы, и который понимает необходимость системно прогнозировать производительность БД.   В нескольких словах о коллективе, как это часто говорят «молодом и дружном»: в отделе автоматизации 20 человек, у 1\3 дни рождения в июле, у еще 1\3 в ноябре. Средний возраст сотрудников – 33 года. Есть пара социопатов, удобные кресла, большие мониторы и интересные задачи.    Обязанности:    Обеспечение высокой производительности и отказоустойчивости высоконагруженной базы 1С на 700+ активных пользователей в режиме 24/7/365:     Администрирование серверов приложений 1С и MS SQL;   Мониторинг производительности базы 1С   Выявление и исправление проблем деградации производительности серверов 1С и MSSQL;   Выявление долгих запросов и неоптимальных участков кода, контроль их исправления отделом разработки;   Планирование горизонтального и вертикального масштабирования системы.      Требования:    Понимание базовых принципов функционирования крупных информационных систем. Это необходимо для решения сложных технологических проблем в стрессовых ситуациях и с жестким ограничением по времени:     Знание СУБД MS SQL Server    навыки администрирования   владение языком запросов SQL,   умение читать и понимать планы запросов,   умение анализировать логи SQL Profiler       Знание платформы 1С:Предприятие    Навыки администрирования   понимание принципов работы блокировочных и версионных механизмов,   понимание транзакций и уровней изоляции транзакции,   понимание природы и способов разрешения конфликтов блокировок.   умение анализировать логи технологического журнала,   понимание принципов работы трехуровневой клиент-серверной архитектуры.       будет преимуществом наличие сертификатов    MSDBA   «1С: Эксперт по технологическим вопросам»          К сожалению, Вы нам не подойдете, если:      У вас проблемы с ответственным отношением к работе;   Вам безразлично качество вашей работы;   Эта вакансия вообще не то, чем бы вы хотели заниматься; сидеть в контактике или мечтать о профессии астронавта в рабочее время не получится – ваша работа должна быть вам интересна.      Что мы предлагаем Вам:      Бесконечное обучение и повышение уровня знаний;   Официальное трудоустройство по ТК;   Работа в офисе, Пн-Пт, с 08.00 до 17.00 в самом центре города (5 минут пешком от метро Кольцо), своя просторная парковка;   Белый оклад, выплачивается всегда вовремя;   Корпоративная сотовая связь;   Корпоративные мероприятия (семейные праздники, внутреннее и внешнее обучение, спортивные соревнования, настольные игры и многое другое в добровольном порядке).   ",Полная занятость,Полный день,Нет опыта,|MS SQL Server|MS SQL|SQL|Обучение и развитие,,97500.0,,80000.0,data science,Знание СУБД MS SQL Server. Навыки администрирования. Владение языком запросов SQL. Умение читать и понимать планы запросов. Умение анализировать логи...,Администрирование серверов приложений 1С и MS SQL. Мониторинг производительности базы 1С. Выявление и исправление проблем деградации производительности серверов...,0.3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
Казань,Аквелон,2019-11-18T16:01:46+0300," Since 2000,  Akvelon  has built team extensions for companies all over the world. From small startups to global Fortune 500 companies, we have developed personalized teams that can handle any tech project. This is a great opportunity to transfer experience and experience with leading engineers of world-renowned companies.   We are looking for a  Data Engineer  developer on the project with  Evernote.     Really nice to have or at least be ready to quickly ramp-up on:     following aspects of the Google Cloud Platform:      Google Could Dataproc,   Google Cloud Storage,   MPP Query Engines - Hive on Tez, Presto, Google Cloud IAM (for Dataproc &amp; GCS)      We offer:      Entering a professional level equivalent to world standards;   High wages (we proceed from the wishes of the candidate and the level);   The choice of a remote job or office in Kazan;   LCA with dentistry;   50% payment of sport or English courses;   An excellent team of high-level professionals who have something to learn;   Flexible working hours.     Leave your response, we will be glad to see you on our team! ",Полная занятость,Гибкий график,От 3 до 6 лет,,6.0,97500.0,3.0,70000.0,data science,Really nice to have or at least be ready to quickly ramp-up on: Google Could Dataproc. An excellent team...,"Following aspects of the Google Cloud Platform: MPP Query Engines - Hive on Tez, Presto, Google Cloud IAM (for Dataproc &amp; GCS).",0.8333333333333334,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,PwC,2019-12-09T12:07:26+0300,"  Обязанности:    Администрирование приложений и внутренних корпоративных систем компании:     Решение технических проблем при работе систем;   Описание проблем региональной службе поддержки;   Перенос массивов данных;   Консультирование пользователей при работе с функционалом и отчетностью систем;   Техническая поддержка сотрудников финансового отдела.      Требования:      Высшее техническое образование;   Уверенный пользователь ПК и пакетов MS Office (Excel, Access);   Знание языка запросов SQL;   Знание языка VBA;   Владение английским языком на уровне intermediate;   Инициативность и способность к самообучению;   Стрессоустойчивость и отзывчивость.   ",Полная занятость,Полный день,Нет опыта,,,97500.0,,70000.0,data science,"Высшее техническое образование. Уверенный пользователь ПК и пакетов MS Office (Excel, Access). Знание языка запросов SQL. Знание языка VBA. ",Администрирование приложений и внутренних корпоративных систем компании: Решение технических проблем при работе систем. Описание проблем региональной службе поддержки. ,0.13333333333333333,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Ак Барс Цифровые Технологии,2019-12-12T10:53:15+0300," Сейчас мы ищем  Разработчика Баз Данных  под проект создания собственной информационной системы обработки данных.    Чем предстоит заниматься:      Разработкой статичного маскирования БД Oracle/Postgres/MS SQL Server/db2 (изменение алгоритмов, перенос логики на соответствующие СУБД);   Профилированием БД на предмет выявления значений под маскирование; (разработка ХП получения метаданных БД, экспорт данных в json/xml);   Интеграцией результатов профилирования (экспорт/импорт справочников между БД);   Разработкой UI для отображения и выбора результатов профилирования;   Разработкой методов оценки качества маскирования;      Нам нужен :      Опыт с СУБД одна или несколько(Oracle, MS SQL, SQL, PostgeSQL);   Опыт с изменением структуры данных, триггерной логикой, отслеживанием версий изменения структуры;   Опыт с в выборкой/обработкой реляционных данных TSQL;   Опыт работы с неструктурированными данными, формат: преобразование, сравнение;      Будет плюсом:      опыт с контролем качества (ревью кода);   опыт с проведением оптимизации (оптимизация запросов, explain, сегментация таблиц, денормализация);     Условия:     Работа в команде профессионалов из разных городов с общими интересами и разными взглядами;   Официальное трудоустройство, белая зарплата;   Программа релокации для иногородних;   Комфортный офис (кухня, зоны отдыха, X-box, бесплатные парковочные места, фрукты)   Профессиональное развитие и обучение (внутренние и внешние профильные мероприятия);   Физическое развитие (спортивная комната, скидки на занятия в фитнес-центре, футбол).   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,97500.0,1.0,70000.0,data science,"Опыт с СУБД одна или несколько(Oracle, MS SQL, SQL, PostgeSQL). Опыт с изменением структуры данных, триггерной логикой, отслеживанием версий...","Разработкой статичного маскирования БД Oracle/Postgres/MS SQL Server/db2. (изменение алгоритмов, перенос логики на соответствующие СУБД). ",0.03333333333333333,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,GDC (ICL Services),2019-12-06T22:56:54+0300,"  Чем предстоит заниматься:      выполнение изменений по запросам заказчиков (миграции, обновления, внесение изменений в инфраструктуры баз данных);   работа с системами инцидентов (документирование действий, решение проблем в обозначенные сроки);   User / roles / performance management, настройка maintenance plan;   управление группами доступности;   оптимизация и автоматизация текущей инфраструктуры баз данных;   мониторинг СУБД для проактивного выявления проблем, управление агентом SQL;   решение проблем с блокировками и просадками производительности;   настройка и мониторинг резервного копирования;   составление технической документации;   участие в передаче новых сервисов.      Что мы ждём от Вас:      уверенные знания и опыт сопровождения систем управления базами данных (MSSQL, Postgres) – High Availability, Load Balancing, Clustering, Replication;   Владение языком T-SQL;   Понимание особенностей работы резервного копирования;   опыт диагностики и решения проблем в означенных СУБД;   опыт автоматизации (скриптинга) при решении задач (Powershell, bash), связанных с базами данных;   базовые знания операционных систем (Windows Server, Linux) и сетевых технологий на уровне администратора;   английский язык: работа с технической документацией;   системное мышление, коммуникабельность, целенаправленность, оперативность;   желание обучаться по разным техническим направлениям, умение работать в команде.      Что мы за это предлагаем     Выплаты и бонусы:      квартальные бонусы и 13 зарплата;   бонус к отпуску и значимым событиям (свадьба, рождение детей);   компенсация процентов по ипотеке и беспроцентная ссуда;   ДМС со стоматологией;   компенсация спорта. Скидки в фитнес-клубах;   при переезде предоставим квартиру на первое время или выплатим подъемные;      Условия труда:      современный офис с тренажерами, office kitchens и банкоматами;   столовые в офисах и скидки на питание.      Обучение и карьера:      вендорное обучение и сертификация за счет компании;   обучение английскому и общение с иностранными заказчиками;   возможность участия в техническом и управленческом кадровом резерве.      Экология и благотворительность:      помогаем детским домам, школам, приютам для животных;   озеленяем город, бережем ресурсы;   поддерживаем социальные инициативы сотрудников.       Трудоустройство в г. Казань, возможна удаленная работа.    ",Полная занятость,Полный день,Более 6 лет,,,97500.0,6.0,70000.0,data science,"Уверенные знания и опыт сопровождения систем управления базами данных (MSSQL, Postgres) – High Availability, Load Balancing, Clustering, Replication. Владение языком T...","Выполнение изменений по запросам заказчиков (миграции, обновления, внесение изменений в инфраструктуры баз данных). Работа с системами инцидентов (документирование действий, решение...",0.23333333333333334,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,DBS,2019-12-13T16:43:36+0300," В крупной компании, занимающейся оптовыми поставками электротехнического оборудования, &quot;Электрокомплект&quot;, открыта вакансия Администратора баз данных интернет магазина/Продукт менеджера.    Обязанности:    - Сопровождение контракта с производителем продукции.   -Заполнение базы данных по товару (технический товар)   -Мониторинг цен по вверенной группе товаров    Требование:    - Отличное владение ПК, Excel   - Техническое образование либо опыт работы с технической группой товаров   - Внимательность, исполнительность    Условия:    - Заработная плата: оклад 25 000 р. + премии по результатам работы   - График работы 5/2, с 8.00 до 17.00   - Официальное трудоустройство с первого дня   - Обеды за счет работодателя     ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,40000.0,1.0,25000.0,data science,"Отличное владение ПК, Excel. - Техническое образование либо опыт работы с технической группой товаров. - Внимательность, исполнительность.",Сопровождение контракта с производителем продукции. -Заполнение базы данных по товару (технический товар). -Мониторинг цен по вверенной группе товаров.,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,GDC (ICL Services),2019-12-06T22:56:53+0300,"  Чем предстоит заниматься:      выполнение изменений по запросам заказчиков (миграции, обновления, реорганизация инфраструктуры баз данных);   работа с системами инцидентов (документирование действий, решение проблем в обозначенные сроки);   User / space / performance management, housekeeping, datapump export/import   оптимизация и автоматизация текущей инфраструктуры баз данных;   мониторинг СУБД для проактивного выявления проблем;   настройка и мониторинг RMAN Backups   составление технической документации.   участие в передаче новых сервисов      Что мы ждём от Вас:      уверенные знания и опыт сопровождения систем управления базами данных (Oracle, Postgres, MySQL) – High Availability, Load Balancing, Clustering, Replication (Active DataGuard)   опыт диагностики и решения проблем в означенных СУБД   опыт автоматизации (скриптинга) при решении задач, связанных с базами данных   базовые знания операционных систем (Linux) и сетевых технологий на уровне администратора   английский язык: работа с технической документацией;   системное мышление, коммуникабельность, целенаправленность, оперативность;   желание обучаться по разным техническим направлениям, умение работать в команде.      Что мы за это предлагаем     Выплаты и бонусы:      квартальные бонусы и 13 зарплата;   бонус к отпуску и значимым событиям (свадьба, рождение детей);   компенсация процентов по ипотеке и беспроцентная ссуда;   ДМС со стоматологией;   компенсация спорта. Скидки в фитнес-клубах;   при переезде предоставим квартиру на первое время или выплатим подъемные;      Условия труда:      современный офис с тренажерами, office kitchens и банкоматами;   столовые в офисах и скидки на питание.      Обучение и карьера:      вендорное обучение и сертификация за счет компании;   обучение английскому и общение с иностранными заказчиками;   возможность участия в техническом и управленческом кадровом резерве.      Экология и благотворительность:      помогаем детским домам, школам, приютам для животных;   озеленяем город, бережем ресурсы;   поддерживаем социальные инициативы сотрудников.       Трудоустройство в г. Казань, возможна удаленная работа.    ",Полная занятость,Полный день,Более 6 лет,,,97500.0,6.0,70000.0,data science,"Уверенные знания и опыт сопровождения систем управления базами данных (Oracle, Postgres, MySQL) – High Availability, Load Balancing, Clustering, Replication (Active DataGuard). ","Выполнение изменений по запросам заказчиков (миграции, обновления, реорганизация инфраструктуры баз данных). Работа с системами инцидентов (документирование действий, решение проблем в...",0.23333333333333334,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
