city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,грамотная речь,английский язык,работа в команде,управление проектами,пользователь пк,информационные технологии,грамотность,работа с большим объемом информации,обучение и развитие,деловая переписка,other
Казань,Московская Финансово-юридическая Академия,2019-12-02T11:09:13+0300," Обязанности:   - расширение студенческой базы Университета в своем регионе, - набор новых студентов на заочное обучение, - сопровождение их до завершения обучения в Университете. - развитие региональных связей, в том числе с администрацией региона. - проведение различного рода рекламных акций в целях привлечения дополнительного числа абитуриентов Университета. - распространение информации об образовательных услугах Университета, в том числе заочного обучения. - анализ работы конкурентов. - консультирование абитуриентов по организационным вопросам поступления и обучения в Университете. - периодичное проведение презентаций    Требования:    1. Высшее образование (педагогическое образование приветствуется). 2. Опыт работы в системе образования или связанной с ней (приветствуется). 3. Опыт руководящей работы (приветствуется). 4. Организаторские способности. 5. Уверенное пользование компьютером и интернетом. 6. Мобильность. 7. Высокий уровень мотивации. 8. Энергичность и активность.    Условия:    Свободный график работы Достойная оплата труда по результатам работы     ",Частичная занятость,Удаленная работа,От 1 года до 3 лет,|Организаторские навыки|Организация мероприятий|Навыки продаж|Мобильность|Грамотная речь|Пользователь ПК|Работа с людьми,3.0,57665.5,1.0,39308.51851851852,региональный представитель,1. Высшее образование (педагогическое образование приветствуется). 2. Опыт работы в системе образования или связанной с ней (приветствуется). 3. ,расширение студенческой базы Университета в своем регионе. - набор новых студентов на заочное обучение. - сопровождение их до завершения обучения в Университете. - ,0.36666666666666664,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
Казань,Ак Барс Банк,2019-11-22T15:45:17+0300,"  Обязанности:    Сопровождение автоматизированных банковских систем:     разрешение проблем связанных с некорректным функционированием систем;   разработка технической и пользовательской документации;   взаимодействие с сотрудниками Управления технической поддержки (1-я линия) по вопросам разбора инцидентов, отчетности;   выполнение регламентных процедур в сопровождаемых информационных системах, таких как: периодическая архивация информационных файлов о работе системы (логов), либо установка обновлений функционала системы, поступающих от разработчика системы;   помощь в работе по организации мониторинга работоспособности систем;     Требования:     высшее образование;   знание PL\SQL (T-SQL) на уровне написания запросов на выборку данных из нескольких связанных таблиц;     опыт написания DDL скриптов;     опыт работы от 1 года;     высокий уровень ответственности и самоорганизации;       Условия:     стабильная заработная плата: оклад + квартальная премия;   современный офис формата open space в 5 минутах ходьбы от станции метро Козья слобода;   выстроенная система карьерного роста внутри Департамента информационных технологий;   ДМС (включая стоматологические услуги) после одного года работы в Банке;   неограниченный запас яблок и скидки в кофейне на 1 этаже здания;   электронная библиотека, включающая в себя огромное количество книг разных жанров, включая более 2000 книг бизнес-литературы ;   возможность присоединиться к команде Банка по футболу и принимать участие в чемпионатах;   скидки на занятия в фитнес-центрах (по Вашему выбору) и бассейне;   льготные условия кредитования (ипотечный и потребительский кредиты),   бонусные программы лояльности и приятный cashback от партнеров Банка;   ",Полная занятость,Полный день,От 1 года до 3 лет,|SQL|Oracle Pl/SQL,3.0,57665.5,1.0,39308.51851851852,эксперт сопровождения банковского по,Высшее образование. Знание PL\SQL (T-SQL) на уровне написания запросов на выборку данных из нескольких связанных таблиц. ,Разрешение проблем связанных с некорректным функционированием систем. Разработка технической и пользовательской документации. Взаимодействие с сотрудниками Управления технической поддержки (1-я...,0.7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Казань,Центр цифровой трансформации РТ,2019-12-11T13:23:55+0300," Центром цифровой трансформации Республики Татарстан для создания программного продукта, связанного с разработкой и внедрением цифровых сервисов и услуг для жителей Республики Татарстан открыта вакансия:  Технический директор (СТО) .    Основными задачами станут:      выстраивание процесса разработки клиент-северных, веб и мобильных приложений;   выстраивание процесса взращивания экспертизы по технологическим направлениям;   разработка архитектуры приложений с высокой нагрузкой и требованиями по безопасности;   консультирование продуктовой команды по выбору технологических решений;   анализ внешних интегрируемых сервисов;   участие в стратегических сессиях по развитию компании в роли одного из топ-менеджеров;   создание и управление технической командой (dev QA Devops).      Успешный кандидат должен обладать:       опытом управления командами разработки ПО не менее 3 лет;   опытом выстраивания грейдовой системы и процесса обучения;   опытом контроля процесса разработки с точки зрения качества кода и качества процессов;   опытом выстраивания процесса разработки с точки зрения технологий (Git, CI, DevOps);   опытом работы в роли разработчика не менее 3 лет.      Мы предлагаем:      работу в команде профессионалов, не лишённых юмора и душевности;   поддержку инициатив сотрудников и признание права на ошибку;   официальное трудоустройство в соответствии с ТК РФ;   стабильную «белую» заработную плату, выплаты два раза в месяц (5 и 20 число), уровень зарплаты обсуждается по итогам интервью;   комфортный офис в центре города (ИТ-парк);   поддержку профессионального развития;   участие в конференциях и обучающих мероприятиях за счет компании;   индивидуальный подход во всех вопросах;   сложные, но очень интересные задачи, полное отсутствие скуки;   корпоративные мероприятия.       ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,57665.5,3.0,39308.51851851852,технический директор,Опытом управления командами разработки ПО не менее 3 лет. Опытом выстраивания грейдовой системы и процесса обучения. Опытом контроля процесса разработки...,"Выстраивание процесса разработки клиент-северных, веб и мобильных приложений. Выстраивание процесса взращивания экспертизы по технологическим направлениям. Разработка архитектуры приложений с...",0.06666666666666667,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Совкомбанк,2019-11-21T15:03:54+0300," Обязанности:       Сопровождение платформы JustAI (JavaScript) - чат-бот     Аналитика возникающих проблем на основе логов, умение работать с ними.   Просмотр кода, отладка кода на JavaScript   Работа с базами данных MySQL, MongoDB     Требования:       Знание/опыт от 1 года работы с JavaScript, или с другим высокоуровневым языком, понимание принципов ООП       Опыт сопровождения высоконагруженных серверов, знание MySQL, MongoDB       Умение работать с большим объемом текстовой информации, письменная грамотность       Стрессоустойчивость, готовность подключаться к исправлению проблем в нерабочие часы       Условия:     Оформление по ТК РФ, стабильная работа в крупном федеральном банке   Расширенный соц. пакет (ДМС, фитнес, английский язык, уроки вокала, обучение, конференции, ипотека по сниженной ставке для сотрудников и многое другое)   Профессиональный рост - постоянно новые интересные задачи   ",Полная занятость,Полный день,От 1 года до 3 лет,|JavaScript|MySQL|MongoDB,3.0,57665.5,1.0,39308.51851851852,специалист по сопровождению чат бота,"Знание/опыт от 1 года работы с JavaScript, или с другим высокоуровневым языком, понимание принципов ООП. Опыт сопровождения высоконагруженных серверов...","Сопровождение платформы JustAI (JavaScript) - чат-бот. Аналитика возникающих проблем на основе логов, умение работать с ними. Просмотр кода, отладка кода...",0.7333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Казань,Основа +,2019-12-04T09:53:07+0300,"     Наш заказчик, известная компания, лидер по проектированию и монтажу слаботочных систем, приглашает кандидатов на вакансию &quot;главный инженер проектов по слаботочным системам&quot;   Обязанности:   Сбор исходных данных для проектирования;   Взаимодействие с Заказчиком и производителями оборудования (ведение проектирования);   Руководство проектной группой и самостоятельная разработка проектной и рабочей документации по системам:     система охранно-тревожной сигнализации (СОТС);   система охраны периметра (СОП);   система контроля и управления доступом (СКУД);   система пожарной сигнализации (ПС);   система оповещения и управления эвакуацией людей при пожаре (СОУЭ);   система газового и порошкового пожаротушения (АУППТ, АУГПТ);   система радиофикации и оповещения по сигналам ГО и ЧС (РТ);   сети связи (телевидение ТВ, телефония ТФ);   система передачи данных (СПД);   система часофикации (ЭЧС);   система охранного телевидения (СОТ);   система обеспечения доступа маломобильным группам населения (СОДИ);   автоматизация систем противопожарной защиты (автоматизация дымоудаления, автоматизация водяного пожаротушения).     Консультирование монтажников по проектам и техническим решениям (при необходимости);   Экспертиза сторонних проектов;   Проверка проектов, выпущенных инженерами-проектировщиками организации.   Требования:     Высшее техническое образование;   Опыт работы в проектировании, подбору оборудования, проведении изыскательных работ от 5-и лет;   Опыт проектирования интегрированных систем безопасности Рубеж, Орион, Trassir, Линия, Macroscop, Стрелец и т.п.   Свободное владение ПК (MS Office), AutoCad.Знание нормативов, норм, СП по всем разделам;   Приветствуется опыт работы с пакетами автоматизации проектирования NanoCad;     Условия   Пятидневка с 8-00 до 17-00   Оклад 65000 + премии. Ориентировочно 65000-75000 ",Полная занятость,Полный день,От 3 до 6 лет,"|Опыт работы в проектировании, подбору оборудования, проведении изыскательных работ от 5-и лет;|Приветствуется опыт работы с пакетами автоматизации проектирования NanoCad;",6.0,75000.0,3.0,65000.0,гип по слаботочным системам,"Высшее техническое образование. Опыт работы в проектировании, подбору оборудования, проведении изыскательных работ от 5-и лет. Опыт проектирования интегрированных систем...",Сбор исходных данных для проектирования. Взаимодействие с Заказчиком и производителями оборудования (ведение проектирования). Руководство проектной группой и самостоятельная разработка проектной...,0.3,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Казань,DBS,2019-12-13T16:43:36+0300," В крупной компании, занимающейся оптовыми поставками электротехнического оборудования, &quot;Электрокомплект&quot;, открыта вакансия технического специалиста на направление промышленная автоматизация.    Обязанности:    - Работа с поставщиками с целью расширения ассортимента продукции   -Заполнение базы данных по товару для интернет магазина   -Мониторинг цен по вверенной группе товаров    Требование:    - Отличное владение ПК, Excel   - Техническое образование либо опыт работы с технической группой товаров обязателен   - Внимательность, усидчивость    Условия:    - Заработная плата: оклад 25 000 р. + премии по результатам работы ( в среднем заработок порядка 30000-35000 на руки после испытательного срока)   - График работы 5/2, с 8.00 до 17.00   - Официальное трудоустройство с первого дня   - Обеды за счет работодателя   - Возможен карьерный рост     ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,35000.0,1.0,25000.0,технический специалист,"Отличное владение ПК, Excel. - Техническое образование либо опыт работы с технической группой товаров обязателен. - Внимательность, усидчивость.",Работа с поставщиками с целью расширения ассортимента продукции. -Заполнение базы данных по товару для интернет магазина. -Мониторинг цен по вверенной...,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,PwC,2019-12-11T17:35:20+0300," Компания PwC занимает ведущую позицию в сфере предоставления аудиторских и консультационных услуг. Специалисты нашей компании выполняют аудиторские проверки результатов финансовой деятельности российских и международных компаний различных индустрий, повышают качество внешней финансовой отчетности, а также помогают адаптироваться к новым нормативно-правовым требованиям и достичь социально-экономических целей, относящихся к сфере устойчивого корпоративного развития.  Если ты нацелен на карьеру в международной компании и готов развивать свои профессиональные навыки, работая над интересными проектами в команде лучших специалистов, регистрируйся на вакансию практиканта.   Команда JET (Journal entries testing, тестирование журнальных проводок) выполняет одну из важных процедур аудита. Данная процедура требует обработки всех проводок в журнале операций, число которых может достигать десятка миллионов. Решение на базе MS SQL позволяет в считанные часы выполнить необходимые процедуры и выявить операции, соответствующие заданным критериям.     Выход на работу 23 декабря 2019 года.       Обязанности:       Работа с большими объемами данных, их обработка, работа в SQL.   Понимание IT систем клиентов.   Выполнение прочих сервисов ЦПУ (детальное тестирование, документация договоров, подготовка писем-подтверждений, и т.д.)       Требования к кандидату:       Выпускник 2020-2022 года или студент 1, 2 курса магистратуры (очное отделение). Техническое образование будет плюсом.   Базовые знания бухгалтерского учета.   Владение английским языком на уровне Intermediate.   Развитые аналитические способности и коммуникативные навыки.   Умение работать в команде.   Навыки эффективного управления временем.   Ориентированность на результат.   Отличные знания Microsoft Office: MS Excel, MS Word.   Возможен гибкий график от 30 до 40 часов в неделю.       PwC предлагает:       Совершенство в профессии.   Широкие возможности для обучения и развития.   Четкие карьерные перспективы.   Конкурентоспособное вознаграждение, надежный социальный пакет.   Уникальные условия труда.   ",Стажировка,Гибкий график,Нет опыта,|Английский язык|MS Excel|MS SQL,,57665.5,,39308.51851851852,практикант,"Выпускник 2020-2022 года или студент 1, 2 курса магистратуры (очное отделение). Техническое образование будет плюсом. Базовые знания бухгалтерского учета. ","Работа с большими объемами данных, их обработка, работа в SQL. Понимание IT систем клиентов. Выполнение прочих сервисов ЦПУ (детальное тестирование...",0.06666666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Казань,Яндекс,2019-12-10T15:56:39+0300," Яндекс.Директ уже давно стал одним из основных источников для привлечения новых клиентов для большинства бизнесов в России. Однако, не все владельцы малого бизнеса знают про наш сервис. Мы ищем специалистов для команды, главная задача которой - дать рекламодателям готовое решение и помочь им вывести свой бизнес на новый этап. Мы отошли от обычных стандартов работы и готовы предоставить своим сотрудникам свободу выбора места и времени работы. Если вы разделяете наши взгляды, то мы будем рады вам в нашей команде!    Вам предстоит:  • совершать звонки по теплой базе и привлекать новых клиентов к участию в программе; • помогать клиентам осваивать новые продукты и инструменты; • достигать поставленных KPI.    Вы нам подходите, если вы:  • очень внимательны и усидчивы; • умеете выстраивать тёплый диалог по телефону и не боитесь общаться с малознакомыми людьми; • не любите додумывать за собеседника и вместо этого предпочитаете задавать вопросы; • самостоятельны и организованы в выстраивании расписания своего рабочего дня; • имеете опыт в холодных продажах по телефону и понимаете основы интернет-маркетинга.    Наш успешный сотрудник:  • обучаем; • имеет аналитические навыки; • гибок и адаптивен; • коммуникабелен; • умеет работать в команде; • активен.    Для работы вам потребуется:  • компьютер или ноутбук; • высокоскоростной и устойчивый интернет; • гарнитура; • спокойное место без постороннего шума.    Условия:  • официальное оформление по ТК РФ; • сдельно-премиальная оплата труда; • работа в максимально комфортных условиях — в любом городе и прямо из дома; • гибкий рабочий график - по будням 4 часа в день в промежутке с 09:00 до 18:00 по московскому времени. ",Частичная занятость,Удаленная работа,От 1 года до 3 лет,,3.0,57665.5,1.0,20000.0,специалист по привлечению клиентов,Очень внимательны и усидчивы. Умеете выстраивать тёплый диалог по телефону и не боитесь общаться с малознакомыми людьми. Не любите додумывать...,Совершать звонки по теплой базе и привлекать новых клиентов к участию в программе. Помогать клиентам осваивать новые продукты и инструменты. ,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Казань,Технический центр Инженер,2019-12-12T14:01:55+0300,"  Обязанности:      участие в проектах по внедрению систем управления ИБ в соответствии с требованиями международного стандарта ISO 27001:2013;   проведение аудитов на соответствие требованиям ISO 27001:2013, экспертных риск-ориентированных аудитов;   внедрение системы управления ИБ в соответствии с требованиями ISO 27001:2013;   проведение оценки рисков ИБ;   разработка рекомендаций по снижению рисков ИБ;   проектирование и внедрение процессов ИБ совместно с представителями Заказчиков, разработка нормативной документации по ИБ (политик, стандартов, процедур);   разработка среднесрочного и долгосрочного плана развития ИБ (стратегического плана развития ИБ);      Требования:    Компетенции:     высшее образование (в области ИТ или ИБ);   релевантный опыт работы не менее 2-х лет (обеспечение ИБ, проведение аудитов, управление рисками);   понимание принципов построения и функционирования системы управления ИБ;   понимание требований и рекомендаций серии стандартов ISO 27XXX;   опыт проведения оценки рисков или обоснования необходимости внедрения организационных или технических мероприятий;   опыт разработки нормативных документов, подготовки аналитических отчетов;   знание основ построения вычислительных сетей и информационных систем;   знание требований законодательства РФ в области защиты персональных данных и критической информационной инфраструктуры;   знание рынка средств защиты информации и связанных услуг;   английский язык – не ниже уровня B1;     Личные качества:     желание постоянно развиваться, получать новые знания и опыт (в том числе, в смежных областях);   ответственность;   грамотная письменная и устная речь, умение аргументировать свою позицию;   инициативность;   внимание к деталям;     Преимуществами являются:     опыт администрирования или внедрения информационных систем и средств защиты информации;   опыт аудита или внедрения систем менеджмента;   опыт аудитов на соответствие прочим стандартам и требованиям по ИБ;   сертификаты ISO 27001LA/LI, CISA/CISM/CRISC, CISSP;   английский язык уровня B2, немецкий язык уровня B2;      Условия:      оформление по ТК РФ;   гибкий график работы, возможность часть времени работать удаленно;   возможности для постоянного совершенствования навыков и знаний, обучения и профессиональной сертификации (обучение за счет Компании с получением международных сертификатов);   молодой профессиональный коллектив, минимум бюрократии;   размер вознаграждения обсуждается индивидуально с успешными кандидатами;   испытательный срок – 2 месяца;   командировки по РФ и за рубежом – до 10% времени;   офис г.Москва, м.Ботанический сад   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57665.5,1.0,39308.51851851852,аудитор иб ведущий специалист по внедрению системы управления иб,"Высшее образование (в области ИТ или ИБ). Релевантный опыт работы не менее 2-х лет (обеспечение ИБ, проведение аудитов, управление...",Участие в проектах по внедрению систем управления ИБ в соответствии с требованиями международного стандарта ISO 27001:2013. Проведение аудитов на...,0.03333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Ресурс Групп,2019-12-12T09:20:07+0300,"  Работа вахтой. Официальное трудоустройство. Работа на оборонном заводе в Тульской области.      Наладчик ЧПУ:   фрезерная группа, стойка Фанук, от 5 разряда, опыт от 3 лет, умение писать программы   Условия:     вахта 60/30   бесплатное проживание (квартиры)   авансы 2 раза в месяц   стабильная зп без задержек   ",Полная занятость,Вахтовый метод,От 3 до 6 лет,,6.0,75000.0,3.0,73000.0,наладчик станков с чпу,"Наладчик ЧПУ: фрезерная группа, стойка Фанук, от 5 разряда, опыт от 3 лет, умение писать программы.",Без обязанностей,0.03333333333333333,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Ак Барс Цифровые Технологии,2019-12-12T12:17:16+0300," Мы развиваем все текущие электронные продукты Банка, постоянно тестируем и масштабируем новые. Учитывая банковскую специфику, мы уделяем большое внимание безопасности наших продуктов.   Ищем в команду  Специалиста по безопасности,  который    будет заниматься:      формированием требований, архитектуры и дизайна планируемых решений на выявление потенциальных рисков в безопасности   тестированием приложений и серверного API на уязвимости   аудитом и анализом кода   мониторингом публичных ресурсов на предмет появления новых уязвимостей в соответствующей предметной области   обеспечением соответствия деятельности требованиям стандартов PCI DSS, PA DSS, PCI PIN Security, ГОСТ Р 57580.1-2017, 382-П и участием в проектах по прохождению соответствующих аудитов          Нам важно:      опыт участия в проектах по разработке продуктов дистанционного банковского обслуживания в роли специалиста по информационной безопасности   глубокое знание операционных систем, сетевой инфраструктуры, баз данных   глубокое понимание функционирования прикладных и сетевых протоколов   понимание состава и содержания стандарта PCI DSS и классификаций OWASP Top10, OWASP Top10 Mobile, WASC   знание языков веб-программирования и популярных фреймворков, в частности: С#(.net,.net core), JS, Python   практический опыт проведения тестов на проникновение   навык работы с системами/платформами: Nmap, Nessus, Burp Suite, ZAP, Acunetix, Metasploit      Приветствуем:      наличие пройденных курсов по анализу защищенности (OCSP, CEH, CPT и т.д.), сетевой безопасности (CCNA Security, CCNP Security)   понимание TTPs злоумышленников   опыт расследования инцидентов ИБ   опыт прохождения аудитов PCI DSS   умение моделировать угрозы      Что интересного:      разрабатываем новейшие продукты в финтех индустрии   используем современные инженерные и менеджерские практики   команда профессионалов из разных городов с общими интересами и разными взглядами      Мы предлагаем:      официальное трудоустройство, белая зарплата   программа релокации для иногородних   комфортный офис (кухня, душевая, зоны отдыха, бесплатные парковочные места, кофе, фрукты)   профессиональное развитие и обучение - внутренние и внешние профильные мероприятия   физическое развитие (настольный теннис, кикер, спортивные тренажеры в офисе, футбол, йога)   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,57665.5,1.0,39308.51851851852,специалист по информационной безопасности,Опыт участия в проектах по разработке продуктов дистанционного банковского обслуживания в роли специалиста по информационной безопасности. Глубокое знание операционных систем...,"Формированием требований, архитектуры и дизайна планируемых решений на выявление потенциальных рисков в безопасности. Тестированием приложений и серверного API на уязвимости. ",0.03333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Управляющая компания жилищно-коммунального хозяйства Московского района,2019-12-12T12:56:33+0300," Обязанности:     Работа в сфере ЖКХ   Необходимо помогать в организации, проводимых мероприятиях.   Освещать события компании.   Генерировать идеи для контента в социальных сетях.   Делать фото и видео съёмку для публикаций в социальных сетях.   Писать новостные тексты.     Требования:     Умение разглядеть интересное там, где другие не висят.   Желательно, но необязательно иметь организаторские способности.   Разбираться в фото и видео съёмке.   Необходимо быть активным, коммуникабельным, дисциплинированным.   Быть связанным со СМИ и журналистикой.   Необходимо креативное мышление.     Условия:     Нормальные условия работы. Работа в городе Казани.   Заработная плата достойная, обсуждение размера оплаты на собеседовании.   ",Частичная занятость,Гибкий график,Нет опыта,|Креативность|Организация мероприятий|Работа со СМИ,,57665.5,,39308.51851851852,помощник руководителя журналист,"Умение разглядеть интересное там, где другие не висят. Желательно, но необязательно иметь организаторские способности. Разбираться в фото и видео съёмке. ","Работа в сфере ЖКХ. Необходимо помогать в организации, проводимых мероприятиях. Освещать события компании. Генерировать идеи для контента в социальных сетях. ",0.03333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Казань,GDC (ICL Services),2019-12-12T14:26:39+0300,"  Мы готовы рассмотреть кандидата на позицию Системного Архитектора следующих технологических направлений:      Security   Azure   Wintel   Unix   Storage/Backup   Virtualization   Monitoring/Automation   Messaging and collaboration   Network      Что мы будем делать:      Предпроектная проработка решений, технический пресейл (работа с требованиями, разработка соответствующих решений, защита решений перед заказчиком).   Консультирование заказчиков (и его технического персонала) в рамках технологического направления.   Работа с проектной документацией: создание, адаптация под конкретные требования, защита проекта перед заказчиком.   Разработка новых услуг и комплексных предложений для западного рынка.   Консультирование команд технических специалистов в рамках имплементации решений или предоставления сервиса.      Что мы от вас ожидаем:      Быть экспертом в одном или нескольких из предложенных технологических направлениях.   Хорошо представлять все стадии жизненного цикла проекта, его организационную структуру.   Иметь бизнес-ориентированный подход к формированию и предоставлению ИТ-услуг.   Иметь опыт или хорошее представление процесса pre-sale.   Уметь проводить системный анализ решений.   Быть многозадачным и уметь вести сразу несколько параллельных активностей.       Будет плюсом:        Английский язык – не ниже Intermediate.     Наличие сертификатов или соответствующих знаний TOGAF, ITIL Foundation, ITIL SOA, PRINCE2 Foundation, PMBOK.     Наличие сертификатов, подтверждающих экспертные знания в указанных технологических направлениях.     Опыт работы в системных интеграторах или на крупных предприятиях на ролях архитектора/ведущего инженера.       Что мы за это предлагаем:      Выплаты и бонусы:       бонусы и 13 зарплата;   выплаты к отпуску и значимым событиям (свадьба, рождение детей);   компенсация процентов по ипотеке и беспроцентная ссуда;   ДМС со стоматологией;   компенсация спорта. Скидки в фитнес-клубах;   при переезде предоставим квартиру на первое время или выплатим подъемные.       Условия труда:       современный офис с тренажерами, office kitchens и банкоматами;   столовые в офисах и скидки на питание.       Обучение и карьера:       вендорное обучение и сертификация за счет компании;   обучение английскому и общение с иностранными заказчиками;   возможность участия в техническом и управленческом кадровом резерве.       Экология и благотворительность:       помогаем детским домам, школам, приютам для животных;   озеленяем город, бережем ресурсы;   поддерживаем социальные инициативы сотрудников.     Про наш офис - по тегу   #GDCusady   ",Полная занятость,Полный день,Нет опыта,|Английский язык|Разработка проектной документации|Системная интеграция|Многозадачность|Организационное консультирование|Проектная документация|Unix,,57665.5,,39308.51851851852,системный архитектор,"Быть экспертом в одном или нескольких из предложенных технологических направлениях. Хорошо представлять все стадии жизненного цикла проекта, его организационную структуру. ","Предпроектная проработка решений, технический пресейл (работа с требованиями, разработка соответствующих решений, защита решений перед заказчиком). Консультирование заказчиков (и его технического...",0.03333333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
