city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,грамотная речь,техническая поддержка,windows 7,работа в команде,пользователь пк,грамотность,работа с большим объемом информации,настройка пк,helpdesk,настройка по,other
Новосибирск,Яндекс,2019-12-03T10:37:40+0300," Недавно на Авто.ру заработал чат со службой поддержки — самый удобный в мире формат общения с пользователями. Поэтому мы расширяемся и разыскиваем увлеченных специалистов чат-поддержки.    Тебе предстоит:      помогать пользователям в чате быстро и эффективно;   отвечать на самые разные сообщения от «За что меня заблокировали?» до «Хочу промокод!»;   поддерживать разговоры на любую тему;   общаться с менеджерами и разработчиками.      Мы работаем:      чтобы помочь людям, а не «закрыть тикет»;   без скриптов, канцеляризмов и шаблонов, потому что каждое сообщение требует своего уникального ответа;   в дружной команде, где все помогают друг другу.      Ты нам подходишь, если ты:      легко находишь общий язык с любым собеседником;   искренне любишь помогать людям;   умеешь просто говорить о сложном;   пишешь грамотно и знаешь, что такое инфостиль;   не боишься брать на себя ответственность;   обладаешь чувством юмора (без этого вообще никак);   стремишься к лучшему результату.      Что мы предлагаем:      возможность работать из дома;   официальное трудоустройство;   график работы: 2/2/3 или 5/2;   обучение всем премудростям: у тебя будет наставник, который всегда поможет и подскажет, даже после обучения можно будет посоветоваться и обсудить все кейсы с коллегами.   ",Полная занятость,Удаленная работа,Нет опыта,|Грамотная письменная речь,,33540.0,,30675.0,специалист чат поддержки,Легко находишь общий язык с любым собеседником. Искренне любишь помогать людям.,Помогать пользователям в чате быстро и эффективно.,0.3333333333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,Газпром нефть,2019-11-28T13:52:19+0300,"  В дочернее общество ПАО &quot;Газпром нефть&quot; требуется Специалист технической поддержки АЗС:     Обязанности:      Поддержка физического уровня сетевой инфраструктуры АЗС   Поддержка АРМ MS Windows, офисной оргтехники, IP-телефонии, сетевой инфраструктуры физического уровня на АЗС и площадках присутствия заказчика в Москве;   Предоставление ИТ-услуг в строгом соответствии с SLA, своевременно и в полном объеме;   Предоставление решений по обращениям пользователей в службу Service Desk.      Требования:      Среднее специальное образование;   Знания ОС Microsoft Windows, MS Office (включая MS Visio);   Понимание основ СКС$   Приветствуются базовые знания сетевого оборудования, понимание TCP/IP;      Условия:      Работа в стабильной, динамично развивающейся компании;   ДМС, страхование жизни;   Годовой бонус по результатам деятельности;   Уровень заработной платы обсуждается по итогам собеседования;   График работы 5/2, работа в офисе.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,33540.0,1.0,30675.0,специалист технической поддержки азс [id17762],"Среднее специальное образование. Знания ОС Microsoft Windows, MS Office (включая MS Visio). Понимание основ СКС$. Приветствуются базовые знания сетевого оборудования...","Поддержка физического уровня сетевой инфраструктуры АЗС. Поддержка АРМ MS Windows, офисной оргтехники, IP-телефонии, сетевой инфраструктуры физического уровня на АЗС...",0.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Смарт консалтинг,2019-12-09T07:50:45+0300,"  О компании    Мы помогаем сделать жизнь в нашей стране лучше и удобнее для ее граждан!   Наш приоритетный вектор - проекты социальной значимости. Наши информационные системы внедрены во многих регионах России от Карелии до Чукотки. Ежедневно государство оказывает услуги порядка 40 миллионам россиян с помощью систем, которые мы разработали.   Наши продукты выстраивают работу множества различных государственных ведомств в единый слаженный механизм, чтобы граждане могли быстро и легко получить государственные услуги.        О команде сопровождения     Эти ребята обеспечивают сервисную поддержку разработанных компанией продуктов по всей России.   Анализируют задачи клиента, помогают оптимизировать процессы, доносят до разработчиков продукта видение заказчика.   Обеспечивают совместно с другими командами качество и стабильность наших продуктов.        Задачи команды сопровождении        помощь в настройке и конфигурации клиент-серверных приложений;       консультация заказчика по работе и использованию продуктов компании;       первичное исследование задач и их аналитику;       составление полного описания кейса/user-story/etc;       решение задач, поступивших от заказчика, самостоятельное определение, какому из специалистов 3 линии (разработка, эксплуатация и т.п.) она должна быть назначена;     работа в ServiceDesk для взаимодействия по задачам от заказчика.          Проверяй насколько ты готов работать со стеком из списка        Знание основ SQL, JavaScript, HTML;       Понимание архитектуры клиент-серверного приложения (взаимодействие);       Умение проверить доступность сетевого узла;       Готовность к обучению и самообучению, открытость к новым знаниям;       Умение определять ошибки с помощью консоли браузера;       Хорошие коммуникативные навыки, умение находить общий язык с пользователем;       Грамотная устная и письменная речь, знание основ деловой переписки.        Если ты никогда не сталкивался с чем-то из списка выше – просто напиши об этом в сопроводительном письме со своим резюме и расскажи о том, что ты умеешь и чему тебе было бы интересно учиться!         У нас работают, потому что:        Мы ценим доверие своих коллег, поэтому предлагаем только белую заработную плату и трудоустройство с первого рабочего дня.       Нам важно здоровье наших коллег, поэтому у нас есть ДМС и корпоративные скидки на фитнес.       Мы помогаем друг другу во всех начинаниях и идеях, а наших новых сотрудников у нас поддерживают наставники.       Нам важно наше развитие, поэтому мы даем возможность пробовать себя в новых задачах, если у тебя к ним есть интерес (даже за рамками твоей должности!).       Мы меняемся и развиваемся, для этого организуем корпоративные тренинги, конференции и прочие мероприятия как для полезного, так и для приятного времяпровождения.       Для комфортной работы у нас есть офисы в центре Новосибирска и Академгородке (резиденты Технопарка).        «Отправляя резюме на данную вакансию, Вы тем самым подтверждаете свое согласие на сбор, систематизацию, накопление, хранение, уточнение, использование, передачу, обезличивание, блокирование, уничтожение своих персональных данных в соответствии с п.3 ч.1 ст.3 Федерального закона от 27.07.2006г № 152-ФЗ «О персональных данных».  ",Полная занятость,Полный день,Нет опыта,,,33540.0,,30675.0,специалист технической поддержки,"Знание основ SQL, JavaScript, HTML. Понимание архитектуры клиент-серверного приложения (взаимодействие). Умение проверить доступность сетевого узла. Готовность к обучению и...",Помощь в настройке и конфигурации клиент-серверных приложений. Консультация заказчика по работе и использованию продуктов компании. Первичное исследование задач и...,0.13333333333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Вега-Абсолют,2019-12-02T10:31:02+0300," Российский производитель высококачественного электронного оборудования ООО «Вега-Абсолют», специализирующийся на разработке и производстве систем безопасности, мониторинга транспорта, телеметрии, видеомониторинга, навигации приглашает в команду Специалиста технической поддержки    Требования :     Высшее или среднее техническое образование   Опыт работы от 1 года      Условия :     Официальное трудоустройство;   ДМС;   Пятидневная рабочая неделя, с 8:00 до 17:00;   Место работы: ул. Кирова.           ",Полная занятость,Полный день,От 1 года до 3 лет,"|уверенное владение операционными системами Windows и Linux ( включая серверные версии),|умение работать и разбираться с технической документацией|способность искать решения проблемы самостоятельно|техническое мышление|подготовка документов для проведения различных сертификаций|участие в работах группы технической поддержки",3.0,25000.0,1.0,23000.0,специалист технической поддержки,Высшее или среднее техническое образование. Опыт работы от 1 года.,Без обязанностей,0.36666666666666664,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,Ростелеком,2019-12-12T17:23:59+0300,"  Присоединяйся сейчас и ты станешь частью большой истории!     Чем предстоит заниматься:      Эксплуатацией CRM Amdocs 8.1 (Система построена на базе ORACLE, UNIX, APACHE);   Проводить работу с обращениями пользователей на 2 ЛТП;   Проводить работу по поддержанию доступности и непрерывности CRM Amdocs 8.1.     Что ты должен знать/уметь:       Опыт работы в эксплуатации информационных систем на 2-3ЛТП;       Опыт эксплуатации CRM-систем, либо в аналогичной системе;     Написание запросов SQL;     Умение организовать процесс взаимодействия нескольких команд в процессе решения проблемы.        Бонусные скилы, которые мы обязательно оценим:      Программирование на Java;   Знакомство с Weblogic, Powershell;   SOA, понимание организации архитектуры программных приложений.     Для тебя:     Работа в крупной телекоммуникационной компании федерального уровня;   Заработная плата полностью &quot;белая&quot; (оклад+квартальные премии 20% + годовой бонус 15%);   ИС — 3 месяца, отпуск по ТК как у всех людей;   Удобный офис в Новосибирске, который расположен по адресу: Дуси Ковульчука, 258/2;   График работы: 5/2, выходные: сб., вс., все государственные праздники;   Обучение и повышение квалификации за счет компании (как внутренние, так и внешние курсы и тренинги);   Интересные задачи и перспективы развития.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,33540.0,1.0,30675.0,главный специалист 2 й линии технической поддержки,"Опыт работы в эксплуатации информационных систем на 2-3ЛТП. Опыт эксплуатации CRM-систем, либо в аналогичной системе. ","Эксплуатацией CRM Amdocs 8.1 (Система построена на базе ORACLE, UNIX, APACHE). Проводить работу с обращениями пользователей на 2 ЛТП. ",0.03333333333333333,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,"Обувь России, ГК",2019-11-18T13:04:09+0300," Группа компаний «Обувь России» - крупная федеральная компания с широкой розничной сетью, представляющая известные торговые марки: «WESTFALIКA», «Россита», «Lisette», в связи с формированием кадрового резерва приглашает начинающего IT-специалиста.    Задачи:      Поддержка и консультация пользователей (сотрудники магазинов нашей сети) по техническим вопросам по телефону и через онлайн чат;   Контроль работы и устранение неисправностей оргтехники, ПК, 1С при помощи удаленного доступа.      Условия:      Работа в офисе на ул.Богдана Хмельницкого, 56;   График работы: 2/2, с 9:00 до 21:00;   Официальное трудоустройство, полный соц.пакет;   Возможность профессионального роста и развития в IT сфере.      Навыки и опыт:      Рассматриваем начинающих специалистов желающий развиваться в сфере IT;   Ответственность, коммуникабельность, самостоятельность.   ",Полная занятость,Сменный график,Нет опыта,,,33540.0,,30675.0,специалист технической поддержки,"Рассматриваем начинающих специалистов желающий развиваться в сфере IT. Ответственность, коммуникабельность, самостоятельность.",Поддержка и консультация пользователей (сотрудники магазинов нашей сети) по техническим вопросам по телефону и через онлайн чат. Контроль работы и...,0.8333333333333334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Тувэтрейд Технолоджи,2019-12-05T06:43:52+0300,"  2WTRADE TECHNOLOGY  - инновационная IT-компания, созданная в России 17 июня 2015 года. Мы являемся одним из ключевых подразделений холдинга  2WTRADE GLOBAL . Наше направление занимается разработкой собственного ПО, развитием и технической поддержкой IT-инфраструктуры холдинга.   В работе мы используем лучшие IT-практики: машинное обучение, искусственный интеллект, роботизацию бизнеса. Нам нужны люди, которые стремятся к успеху.    Наши продукты созданы для:      B2B – с ними наши партнёры рационально используют ресурсы и подбирают наиболее выгодные решения в области продаж, логистики и пр.;   B2C – оптимизируем процесс совершения покупок от момента заказа товара до его получения.     Приглашаем присоединиться к нашей команде  Специалиста технической поддержки .    Задачи:      отслеживание сообщений о проблемах с информационными системами компании, работы системы видеонаблюдения, серверного и сетевого комплекса компании;   проведение первичной диагностики возникшей неисправности;   выполнение работы по исправлению неисправности, если это возможно своими силами, либо сообщать о проблеме разработчикам.   в свободное от основных обязанностей время, обучение с teamlead более сложным технологиям.      Для успешного выполнения задач, вам понадобится:      опыт диагностики проблем доступа к сетевым ресурсам;   быть готовым в любой момент отвечать на рабочие вопросы от коллег.      Нам важно, чтобы наш сотрудник работал в максимально комфортных условиях, для этого мы предлагаем:      возможность получить опыт/реализовать себя в международной IT/digital компании с интернациональной командой в проектах от Америки до Китая;   корпоративные занятия английским языком и возможность использовать язык в работе (наши коллеги в других странах говорят на английском);   возможность посещать профильные внешние конференции по всему миру;   комфортные условия работы в одном из наших офисов г. Новосибирска, по улице Коммунистическая улица, м. Площадь Ленина;   гибкий график: возможность расстаться с утренними пробками;   официальное трудоустройство с первого дня по ТК РФ.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Helpdesk,3.0,33540.0,1.0,30675.0,специалист технической поддержки,Опыт диагностики проблем доступа к сетевым ресурсам. Быть готовым в любой момент отвечать на рабочие вопросы от коллег.,"B2B – с ними наши партнёры рационально используют ресурсы и подбирают наиболее выгодные решения в области продаж, логистики и...",0.26666666666666666,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Казань,КРЕДИТ ЕВРОПА БАНК,2019-12-09T11:04:02+0300," Обязанности:       Построение и совершенствование процессов внутри подразделения       Контроль выполнения задач сотрудниками       Контроль загрузки сотрудников       Умение преобразовывать отчетность в понятную форму       Умение делать выводы \ принимать решение на основе отчетности       Требования:     Опыт управления полутехническими специалистами/ проектной группой / аналитиками   Аналитика и знание SQL: выгрузка необходимой отчетности   Опыт проджект-менеджмента и опыт поддержки других подразделений     Ведение проектов совместно со смежными подразделениями и сторонними подрядчиками, соблюдение сроков        Английский язык на уровне intermediate с последующим совершенствованием        Условия:     стабильный график классической пятидневки   конкурентная заработная плата, которая обсуждается с успешными кандидатами   работа в крупном международном банке   карьерный рост внутри компании      Уважаемые соискатели, обращаю внимание что ставка декретная.  ",Полная занятость,Полный день,От 1 года до 3 лет,|Английский язык|SQL|Планирование карьеры|Microsoft Access,3.0,36352.94117647059,1.0,22406.25,начальник отдела системной поддержки и управления проектами,Опыт управления полутехническими специалистами/ проектной группой / аналитиками. Аналитика и знание SQL: выгрузка необходимой отчетности. Опыт проджект-менеджмента и опыт поддержки...,Построение и совершенствование процессов внутри подразделения. Контроль выполнения задач сотрудниками. Контроль загрузки сотрудников. Умение преобразовывать отчетность в понятную форму. ,0.13333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Казань,Директ Кредит,2019-12-06T15:38:35+0300," Обязанности:   • Решение обращений, поступающих от агентов продаж (1-я линия поддержки бизнеса).   • Обеспечение бесперебойной работы сервисов на рабочих местах;   • Выявление нарушений работы программного обеспечения, ошибок в кредитных заявках;   • Техническая поддержка пользователей по программному обеспечению;   • Выполнение работ по поддержке информационных систем, бизнес-приложений и дополнительного ПО;   • Ведение отчетности по выполнению заявок.   Требования:   • Успешный опыт работы на 1 линии тех поддержки;   • Грамотная, четкая речь;   • Владение компьютером на уровне уверенного пользователя;   • Аналитический склад ума и логическое мышление;   • Желание развиваться в IT cфере.   Условия:   • Оформление в соответствии с ТК;   • График работы сменный (10.00 -19.00; 11.00 – 20:00; 12.00- 21:00; 13.00-22:00);   • Уютный офис в шаговой доступности от м.Козья Слобода   • Карьерный и личностный рост;   • Дружный и очень позитивный коллектив.   Полный рабочий день   На территории работодателя. ",Полная занятость,Сменный график,От 1 года до 3 лет,,3.0,35000.0,1.0,22406.25,специалист отдела поддержки бизнеса,"Успешный опыт работы на 1 линии тех поддержки. Грамотная, четкая речь. Владение компьютером на уровне уверенного пользователя. Аналитический склад ума...","Решение обращений, поступающих от агентов продаж (1-я линия поддержки бизнеса). Обеспечение бесперебойной работы сервисов на рабочих местах. ",0.23333333333333334,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Казань,High-Tech Bridge,2019-12-12T16:00:51+0300," Обязанности:       Оперативно реагировать на обращение в тех поддержку (удобная система веб тикетов)       В случае простых вопросов, отвечать самостоятельно и информировать коллег о решении проблемы       В случае более сложных вопросов, передавать тикет выше и следить за решением проблемы       Координация простых задач внутри команды, напоминать про сроки решения проблем       Переделать варианты улучшения процессов тех. поддержки       Требования:       Ответственность и пунктуальность       Опыт работы на схожей должности от 1 года       Знания английского на уровне C1 (operational proficiency or advanced)       Базовые технические знания в области веб, мобайл и сетевых технологий (например понимать что такое порт, API, WAF)       Плюсом будет являться понимание базовых терминов в области информационной безопасности       Условия:       Возможность обучения       Возможность карьерного роста       Удаленная работа с удобным графиком       Зарплата от $1.000 и выше - Премии        Город проживания не важен      ",Полная занятость,Удаленная работа,От 1 года до 3 лет,|Английский язык|Работа в команде|Навыки презентации|Техническая поддержка,3.0,1000.0,1.0,1000.0,сотрудник технической поддержки,Ответственность и пунктуальность. Опыт работы на схожей должности от 1 года. Знания английского на уровне C1 (operational proficiency or...,"Оперативно реагировать на обращение в тех поддержку (удобная система веб тикетов). В случае простых вопросов, отвечать самостоятельно и информировать коллег...",0.03333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
Казань,"БАНК КАЗАНИ, КБЭР",2019-12-13T16:52:21+0300,"  Что будем делать:      Прием обращений пользователей по телефону и через нашу helpdesk-систему;   Обработка обращений связанных с поддержкой ППО, банковским ПО;   Анализ проблем и их устранение;      Что мы ожидаем от вас:      высшее профильное образование;   стремление обучаться новому, работать в большой и дружной команде;   отличное знание OS Windows, прикладных программ, орг.техники;   ответственность, аккуратность, коммуникабельность, умение работать в команде.   готовы рассмотреть кандидата без опыта работы с перспективой развития;     Что мы за это предлагаем:     данная позиция стартовая для построения карьеры в Банке;   Полное погружение в ППО Банка и банковскую терминологию (депозиты, платежки, заявки, РМК, Новая Афина и т.п.);   просторный офис, оборудованное рабочее место;   поддержку в период адаптации (система наставничества);   оборудованная комната приема пищи, автоматы с кофе и снеками;   официальное оформление с 1-го рабочего дня;   график работы: 5/2, c 8.30-17.30 ч.;   место работы: ул. Солдатская (ст.м. Козья Слобода);   заработная плата: оклад 24 800 руб. + ежеквартальные премии;   возможность карьерного роста и профессионального развития в стабильном Банке;   корпоративное обучение.   ",Полная занятость,Полный день,Нет опыта,|Helpdesk|техподдержка,,36352.94117647059,,24800.0,специалист отдела поддержки,"Высшее профильное образование. Стремление обучаться новому, работать в большой и дружной команде. Отличное знание OS Windows, прикладных программ, орг.техники. ","Прием обращений пользователей по телефону и через нашу helpdesk-систему. Обработка обращений связанных с поддержкой ППО, банковским ПО. ",0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Казань,GDC (ICL Services),2019-12-04T12:12:25+0300," В связи с расширением сервиса ищем специалистов технической поддержки.     давно хотите в IT-сферу, но не хватало опыта?   хотите построить карьеру в международной ИТ-компании?   есть умение искать решения технических проблем?      Важно:  работа у нас не связана с холодными/горячими звонками.    Что будем делать:      прием и регистрация заявок от пользователей (телефон, почта, мессенджеры);   решение различных технических задач по поддержке инфраструктуры заказчика;   создание, подготовка различных отчётов в IT-системах;   соблюдение основных показателей эффективности работы, которые находятся в зоне нашей ответственности.      Что мы ожидаем от вас:      высшее или среднее специальное образование;   есть опыт работы в контакт центре, технической поддержке или в IT в целом;   уверенные знания ПК, умение искать решения технических проблем;   хорошие коммуникативные навыки и желание помогать людям;   стремление развиваться в IT-сфере, обучаться новому в процессе работы.      Что мы за это предлагаем:    Выплаты и бонусы:     бонусы и 13 зарплата;   выплаты к отпуску и значимым событиям (свадьба, рождение детей);   компенсация процентов по ипотеке и беспроцентная ссуда;   ДМС со стоматологией;   компенсация спорта, скидки в фитнес-клубах.     Условия труда:     современный офис с тренажерами, office kitchens и банкоматами;   столовые в офисах и скидки на питание.     Обучение и карьера:     вендорное обучение и сертификация за счет компании;   обучение английскому и общение с иностранными заказчиками;   возможность участия в техническом и управленческом кадровом резерве.     Экология и благотворительность     помогаем детским домам, школам, приютам для животных;   озеленяем город, бережем ресурсы;     поддерживаем социальные инициативы сотрудников.     ",Полная занятость,Полный день,Нет опыта,|Техническая поддержка|Helpdesk|ITIL|Настройка ПО,,36352.94117647059,,22406.25,специалист технической поддержки,"Высшее или среднее специальное образование. Есть опыт работы в контакт центре, технической поддержке или в IT в целом. ","Прием и регистрация заявок от пользователей (телефон, почта, мессенджеры). Решение различных технических задач по поддержке инфраструктуры заказчика. Создание, подготовка различных...",0.3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
Казань,"BOSCH, Казань",2019-12-13T11:32:19+0300," Bosch Service Solutions Россия открывает позицию специалиста технической поддержки   В настоящее время Bosch Service Solutions является признанным в мире лидером в области аутсорсинга бизнес процессов с 25 летней историей работы.   Мы гордимся тем, что сегодня мы – это более 4000 сотрудников в Европе, Азии, Южной Америке, свыше 1000 клиентов по всему миру, более 25 языков обслуживания.   Наша главная цель – предоставить клиентам высочайшее качество, максимальную эффективность и гибкость при предоставлении услуг в области маркетинга, финансов, логистики, защиты и безопасности, IT технологий с присущими нам надежностью и безупречностью. Будь с нами, будь в Bosch!    Профессиональные обязанности:    • Удаленная техническая поддержка клиентов;   • Консультация клиентов по установке и эксплуатации программных продуктов;   • Предоставление справочной информации по продуктам и услугам;   • Поддержка и развитие лояльности клиентов.    Требования:    • Высшее или неполное высшее образование;   • Уверенные навыки работы с ПК;   • Знание на уровне опытных пользователей операционных систем Windows и приложений;   • Базовые знания в области сетевых технологий;   • Грамотная речь, умение четко излагать свои мысли.    Условия:    • Оформление в соответствии с Трудовым кодексом РФ;   • Прозрачная система карьерного и профессионального роста;   • Уникальные возможности для обучения;   • Надежный социальный пакет;   • Современный уютный офис в центре города;   • Комфортабельное рабочее место. ",Полная занятость,Полный день,Нет опыта,,,36352.94117647059,,22406.25,специалист технической поддержки,Высшее или неполное высшее образование. Уверенные навыки работы с ПК. Знание на уровне опытных пользователей операционных систем Windows и приложений. ,Удаленная техническая поддержка клиентов. Консультация клиентов по установке и эксплуатации программных продуктов. Предоставление справочной информации по продуктам и услугам. ,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,КРЕДИТ ЕВРОПА БАНК,2019-12-09T10:43:42+0300," Обязанности:       Построение и совершенствование процессов внутри подразделения       Контроль выполнения задач сотрудниками       Контроль загрузки сотрудников       Умение преобразовывать отчетность в понятную форму       Умение делать выводы \ принимать решение на основе отчетности       Требования:     Опыт управления полутехническими специалистами/ проектной группой / аналитиками   Аналитика и знание SQL: выгрузка необходимой отчетности   Опыт проджект-менеджмента и опыт поддержки других подразделений     Ведение проектов совместно со смежными подразделениями и сторонними подрядчиками, соблюдение сроков       Английский язык на уровне intermediate с последующим совершенствованием       Условия:     стабильный график классической пятидневки   конкурентная заработная плата, которая обсуждается с успешными кандидатами   работа в крупном международном банке   карьерный рост внутри компании   ",Полная занятость,Полный день,От 1 года до 3 лет,|SQL|Веб-аналитика|Project management|Английский язык,3.0,36352.94117647059,1.0,22406.25,начальник отдела системной поддержки и управления проектами,Опыт управления полутехническими специалистами/ проектной группой / аналитиками. Аналитика и знание SQL: выгрузка необходимой отчетности. Опыт проджект-менеджмента и опыт поддержки...,Построение и совершенствование процессов внутри подразделения. Контроль выполнения задач сотрудниками. Контроль загрузки сотрудников. Умение преобразовывать отчетность в понятную форму. ,0.13333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
